run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-1-20251226-15:13:28-104456,config,,,**.metrics.samplePeriod,0.5s,,
General-1-20251226-15:13:28-104456,config,,,**.metrics.recordPerUtility,true,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].typename,WirelessInterface,,
General-1-20251226-15:13:28-104456,config,,,*.radioMedium.typename,ApskScalarRadioMedium,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.typename,ApskScalarRadio,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.transmitter.power,20mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.transmitter.centerFrequency,2.412GHz,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.transmitter.bandwidth,20MHz,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.transmitter.bitrate,6Mbps,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.receiver.sensitivity,-82dBm,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.receiver.snirThreshold,4dB,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.centerFrequency,2.412GHz,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.bandwidth,5MHz,,
General-1-20251226-15:13:28-104456,config,,,*.radioMedium.backgroundNoise.power,-120dBm,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.transmitter.preambleDuration,16us,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.transmitter.headerLength,16b,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.receiver.energyDetection,-90dBm,,
General-1-20251226-15:13:28-104456,config,,,*.radioMedium.analogModel.ignorePartialInterference,true,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].mobility.typename,RandomWaypointMobility,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].mobility.speed,10mps,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].mobility.waitTime,100ms,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].hasStatus,true,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-1-20251226-15:13:28-104456,config,,,*.host[*].**.bitrate,1Mbps,,
