rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.537420081739,17
0,6000.0,0.41669060499472726,22
0,7000.0,0.3988470869014783,23
0,8000.0,0.0052482345304615385,13
0,9000.0,0.004595742926066667,15
0,10000.0,0.004407987162545455,22
0,11000.0,0.004484528485470589,17
0,12000.0,0.004189845006933333,15
0,13000.0,0.003916182955666666,15
0,14000.0,0.0035776663150000002,16
0,15000.0,0.0037664770982222223,18
0,16000.0,0.004555478939058824,17
0,17000.0,0.004185840008571429,21
0,18000.0,0.004040204110058823,17
0,19000.0,0.0032293302684,15
0,20000.0,0.0035356974668181817,11
0,21000.0,0.0036524319243157895,19
0,22000.0,0.003375997844,17
0,23000.0,0.003654605184,17
0,24000.0,0.00425913492175,12
0,25000.0,0.19441209425343753,16
0,26000.0,0.15640556620775,20
0,27000.0,0.18299379089258824,17
0,28000.0,0.0042377489802000005,15
0,29000.0,0.003524585425625,16
0,30000.0,0.003891860124111111,18
0,31000.0,0.003951187688588235,17
0,32000.0,0.004760711774153846,13
0,33000.0,0.0037099531394375,16
0,34000.0,0.0035483888545263156,19
0,35000.0,0.0031177485939411762,17
0,36000.0,0.003920183905428571,14
0,37000.0,0.003972329487823529,17
0,38000.0,0.00407627143035,20
0,39000.0,0.003720632875588235,17
0,40000.0,0.003945558926133333,15
0,41000.0,0.003969759322846154,13
0,42000.0,0.003820302545888889,18
0,43000.0,0.003711753795,13
0,44000.0,0.0036393862065882353,17
0,45000.0,0.003864324359666667,15
0,46000.0,0.003981713586,15
0,47000.0,0.0044302809841875,16
0,48000.0,0.004853085451944445,18
0,49000.0,0.004398876055,19
0,50000.0,0.0040978762143125,16
1,5000.0,0.2360813047353077,13
1,6000.0,0.14826548271704762,21
1,7000.0,0.14826548271704762,21
1,8000.0,0.005518014048666667,12
1,9000.0,0.005434039351823529,17
1,10000.0,0.005197723307727273,22
1,11000.0,0.0050764601879,20
1,12000.0,0.0042320390377,10
1,13000.0,0.0043422445784,15
1,14000.0,0.004362247282210526,19
1,15000.0,0.00444685272515,20
1,16000.0,0.004039307365571429,14
1,17000.0,0.004077848795789474,19
1,18000.0,0.003937046757571429,21
1,19000.0,0.003996278040421053,19
1,20000.0,0.0040064312794615385,13
1,21000.0,0.007320403076307692,13
1,22000.0,0.006159942336190476,21
1,23000.0,0.006381479114235295,17
1,24000.0,0.003741922777625,16
1,25000.0,0.0041680018936470584,17
1,26000.0,0.00427881292055,20
1,27000.0,0.004300742132454545,22
1,28000.0,0.004528106830928571,14
1,29000.0,0.004564433097722222,18
1,30000.0,0.004773317020375,16
1,31000.0,0.0040077480434,20
1,32000.0,0.003811832511133333,15
1,33000.0,0.003934069989071428,14
1,34000.0,0.0071236949485625,16
1,35000.0,0.007662383265529412,17
1,36000.0,0.007055560039894737,19
1,37000.0,0.0043872203962,15
1,38000.0,0.0036897517171111107,18
1,39000.0,0.0037605926445555557,18
1,40000.0,0.003971293088444444,18
1,41000.0,0.0037123196864117646,17
1,42000.0,0.003566125940625,16
1,43000.0,0.004537120826294118,17
1,44000.0,0.004606727988,16
1,45000.0,0.004688017688842105,19
1,46000.0,0.004078102932944444,18
1,47000.0,0.0039512104214375,16
1,48000.0,0.004483135674294118,17
1,49000.0,0.00413833907425,16
1,50000.0,0.004279223165684211,19
2,5000.0,0.5133671691353333,6
2,6000.0,0.13843785022169564,23
2,7000.0,0.13843785022169564,23
2,8000.0,0.006059890556473684,19
2,9000.0,0.006115635615,11
2,10000.0,0.0050778347831999995,20
2,11000.0,0.004859844224681818,22
2,12000.0,0.0037691848184705883,17
2,13000.0,0.004241012460153846,13
2,14000.0,0.0043222092529444445,18
2,15000.0,0.00449578174365,20
2,16000.0,0.005081669845315789,19
2,17000.0,0.004929531252615384,13
2,18000.0,0.005170653938461538,13
2,19000.0,0.0037827381357999996,20
2,20000.0,0.004172535753947369,19
2,21000.0,0.0038900546777777775,18
2,22000.0,0.0037333456045333334,15
2,23000.0,0.0036553548548333334,18
2,24000.0,0.0036439005897647057,17
2,25000.0,0.003801820886125,16
2,26000.0,0.003734497343,16
2,27000.0,0.00449050841605,20
2,28000.0,0.004519021603375,16
2,29000.0,0.0049428543498235295,17
2,30000.0,0.004092844223928571,14
2,31000.0,0.004352111089333334,21
2,32000.0,0.0043492256122352945,17
2,33000.0,0.004133967385888889,18
2,34000.0,0.0038486789242,15
2,35000.0,0.003574449000285714,21
2,36000.0,0.0039669013569,20
2,37000.0,0.003900854190055556,18
2,38000.0,0.0034062597053999997,15
2,39000.0,0.0032211126109375,16
