t,mean,sd_across_runs,n_runs_used,ci95_low,ci95_high
5000.0,659.5870305202639,0.18270873202380816,5,432.7241758088417,886.4498852316862
6000.0,491.4972074867421,0.15337939196974584,5,301.0515384115248,681.9428765619596
7000.0,402.52785555321225,0.1316950529609166,5,239.00684955010377,566.0488615563207
8000.0,291.39082549249076,0.22197485644619738,5,15.772637736798211,567.0090132481834
9000.0,303.78203768048127,0.22584023790200913,5,23.3643449317828,584.1997304291797
10000.0,299.646522991145,0.2037825713516727,5,46.61704068238276,552.6760052999072
11000.0,205.2203429402444,0.18390293024164944,5,0.0,433.5659905854792
12000.0,270.80129099642147,0.19598653987956988,5,27.451860295432812,514.1507216974102
13000.0,353.40383946297607,0.222627166385148,5,76.97570194041798,629.8319769855341
14000.0,339.8475937084413,0.12068698991583666,5,189.9949032783659,489.70028413851674
15000.0,280.5132441842632,0.14105395515062086,5,105.37162626948857,455.6548620990378
16000.0,181.35223742609054,0.18306902168219244,5,0.0,408.66245083525365
17000.0,28.572852901527384,0.04196558318443124,5,0.0,80.68000670526102
18000.0,14.535541959737857,0.002213637697613591,5,11.786947725544385,17.284136193931328
19000.0,90.59084636254406,0.16976946348036928,5,0.0,301.3874771604877
20000.0,208.20753961404472,0.1829081717188873,5,0.0,435.3180314146594
21000.0,213.921176442963,0.1932338188742416,5,0.0,453.85265257453625
22000.0,153.45419517521523,0.1956425169192613,5,0.0,396.37646495183327
23000.0,174.23989097391424,0.30922759099532265,5,0.0,558.1966579640856
24000.0,196.78910263740792,0.29677325845241415,5,0.0,565.2817732873923
25000.0,177.06701090983913,0.24904504612042475,5,0.0,486.2972786085671
26000.0,33.55919339990001,0.044551645936148944,5,0.0,88.87736821953729
27000.0,11.511746464469368,0.0023811355560538145,5,8.555176169674443,14.468316759264296
28000.0,11.751311176667881,0.002855276717720413,5,8.206016871365026,15.296605481970737
29000.0,28.957065421413176,0.0380327061218526,5,0.0,76.18090736718155
30000.0,51.171617668187636,0.05330103972152861,5,0.0,117.35359975723863
31000.0,89.15748506863842,0.08255347086610988,5,0.0,191.66115776985058
32000.0,129.28641285610283,0.07914939590468968,5,31.009457481672996,227.56336823053263
33000.0,110.41749627561299,0.0639978506279621,5,30.95366918845016,189.88132336277582
34000.0,86.61423185604545,0.07750516870608959,5,0.0,182.8496095131061
35000.0,29.938152679161824,0.03853242695012301,5,0.0,77.78247998654612
36000.0,51.06068239628989,0.05380660676104711,5,0.0,117.87040887698946
37000.0,43.104761554523755,0.07216806267318215,5,0.0,132.71324679592712
38000.0,65.94874206072993,0.12840693757253932,5,0.0,225.38701356415052
39000.0,87.80661677189373,0.11983535140548356,5,0.0,236.6018583241798
40000.0,112.66646056192138,0.1716290051390807,5,0.0,325.7720172906471
41000.0,110.39128690875573,0.12072357609680778,5,0.0,260.2894050825748
42000.0,79.4468807640306,0.10825182871987796,5,0.0,213.8592792252236
43000.0,139.5191166243775,0.2284449780032726,5,0.0,423.17102138149244
44000.0,199.1340489080539,0.2608468863124157,5,0.0,523.0182366857314
45000.0,224.3177471438977,0.2552004581489547,5,0.0,541.1909683525618
46000.0,207.7151080445055,0.2633712572922202,5,0.0,534.7337163859166
47000.0,418.2977838763763,0.6049885614734557,5,0.0,1169.4902999830524
48000.0,479.65621875162805,0.7664312994633407,5,0.0,1431.3063703917878
49000.0,431.4270362940766,0.9335134386346342,5,0.0,1590.537064886103
50000.0,158.29998583676144,0.23657868976433155,5,0.0,452.0512276593498
