rep,host,t,TotalClusterMsgSent
1,8,13000.0,112.0
1,8,14000.0,120.0
1,8,15000.0,128.0
1,8,16000.0,136.0
1,8,17000.0,145.0
1,8,18000.0,155.0
1,8,19000.0,165.0
1,8,20000.0,176.0
1,8,21000.0,187.0
1,8,22000.0,197.0
1,8,23000.0,207.0
1,8,24000.0,217.0
1,8,25000.0,229.0
1,8,26000.0,241.0
1,8,27000.0,254.0
1,8,28000.0,268.0
1,8,29000.0,282.0
1,8,30000.0,297.0
1,8,31000.0,332.0
1,8,32000.0,368.0
1,8,33000.0,386.0
1,8,34000.0,422.0
1,8,35000.0,440.0
1,8,36000.0,458.0
1,8,37000.0,496.0
1,8,38000.0,534.0
1,8,39000.0,572.0
1,8,40000.0,591.0
1,8,41000.0,611.0
1,8,42000.0,631.0
1,8,43000.0,673.0
1,8,44000.0,715.0
1,8,45000.0,757.0
1,8,46000.0,826.0
1,8,47000.0,872.0
1,8,48000.0,916.0
1,8,49000.0,958.0
1,8,50000.0,978.0
1,9,1000.0,7.0
1,9,2000.0,14.0
1,9,3000.0,30.0
1,9,4000.0,39.0
1,9,5000.0,48.0
1,9,6000.0,66.0
1,9,7000.0,75.0
1,9,8000.0,84.0
1,9,9000.0,104.0
1,9,10000.0,114.0
1,9,11000.0,124.0
1,9,12000.0,144.0
1,9,13000.0,154.0
1,9,14000.0,164.0
1,9,15000.0,186.0
1,9,16000.0,198.0
1,9,17000.0,210.0
1,9,18000.0,235.0
1,9,19000.0,248.0
1,9,20000.0,260.0
1,9,21000.0,286.0
1,9,22000.0,299.0
1,9,23000.0,314.0
1,9,24000.0,344.0
1,9,25000.0,359.0
1,9,26000.0,373.0
1,9,27000.0,402.0
1,9,28000.0,415.0
1,9,29000.0,428.0
1,9,30000.0,452.0
1,9,31000.0,464.0
1,9,32000.0,476.0
1,9,33000.0,501.0
1,9,34000.0,514.0
1,9,35000.0,528.0
1,9,36000.0,558.0
1,9,37000.0,600.0
1,9,38000.0,615.0
1,9,39000.0,645.0
1,9,40000.0,660.0
1,9,41000.0,676.0
1,9,42000.0,724.0
1,9,43000.0,740.0
1,9,44000.0,756.0
1,9,45000.0,787.0
1,9,46000.0,817.0
1,9,47000.0,832.0
1,9,48000.0,861.0
1,9,49000.0,875.0
1,9,50000.0,889.0
1,10,1000.0,23.0
1,10,2000.0,34.0
1,10,3000.0,45.0
1,10,4000.0,67.0
1,10,5000.0,78.0
1,10,6000.0,89.0
1,10,7000.0,113.0
1,10,8000.0,124.0
1,10,9000.0,134.0
1,10,10000.0,158.0
1,10,11000.0,170.0
1,10,12000.0,182.0
1,10,13000.0,206.0
1,10,14000.0,230.0
1,10,15000.0,254.0
1,10,16000.0,278.0
1,10,17000.0,302.0
1,10,18000.0,326.0
1,10,19000.0,352.0
1,10,20000.0,376.0
1,10,21000.0,404.0
1,10,22000.0,430.0
1,10,23000.0,443.0
1,10,24000.0,458.0
1,10,25000.0,492.0
1,10,26000.0,524.0
1,10,27000.0,556.0
1,10,28000.0,588.0
1,10,29000.0,618.0
1,10,30000.0,648.0
1,10,31000.0,678.0
1,10,32000.0,693.0
1,10,33000.0,708.0
1,10,34000.0,738.0
1,10,35000.0,753.0
1,10,36000.0,769.0
1,10,37000.0,797.0
1,10,38000.0,823.0
1,10,39000.0,845.0
1,10,40000.0,867.0
1,10,41000.0,889.0
1,10,42000.0,911.0
1,10,43000.0,933.0
1,10,44000.0,955.0
1,10,45000.0,971.0
1,10,46000.0,988.0
1,10,47000.0,996.0
1,10,48000.0,1003.0
1,10,49000.0,1045.0
1,10,50000.0,1052.0
1,11,1000.0,12.0
1,11,2000.0,24.0
1,11,3000.0,48.0
1,11,4000.0,72.0
1,11,5000.0,102.0
1,11,6000.0,134.0
1,11,7000.0,168.0
1,11,8000.0,202.0
1,11,9000.0,234.0
1,11,10000.0,266.0
1,11,11000.0,297.0
1,11,12000.0,329.0
1,11,13000.0,363.0
1,11,14000.0,397.0
1,11,15000.0,429.0
1,11,16000.0,495.0
1,11,17000.0,512.0
1,11,18000.0,580.0
1,11,19000.0,656.0
1,11,20000.0,732.0
1,11,21000.0,812.0
1,11,22000.0,852.0
1,11,23000.0,932.0
1,11,24000.0,990.0
1,11,25000.0,1062.0
1,11,26000.0,1134.0
1,11,27000.0,1203.0
1,11,28000.0,1257.0
1,11,29000.0,1313.0
1,11,30000.0,1370.0
1,11,31000.0,1424.0
1,11,32000.0,1478.0
1,11,33000.0,1532.0
1,11,34000.0,1586.0
1,11,35000.0,1640.0
1,11,36000.0,1709.0
1,11,37000.0,1760.0
1,11,38000.0,1809.0
1,11,39000.0,1854.0
1,11,40000.0,1896.0
1,11,41000.0,1936.0
1,11,42000.0,1975.0
1,11,43000.0,2014.0
1,11,44000.0,2027.0
1,11,45000.0,2083.0
1,11,46000.0,2125.0
1,11,47000.0,2167.0
1,11,48000.0,2209.0
1,11,49000.0,2251.0
1,11,50000.0,2307.0
1,12,1000.0,8.0
1,12,2000.0,16.0
1,12,3000.0,32.0
1,12,4000.0,40.0
1,12,5000.0,48.0
1,12,6000.0,64.0
1,12,7000.0,72.0
1,12,8000.0,80.0
1,12,9000.0,104.0
1,12,10000.0,112.0
1,12,11000.0,120.0
1,12,12000.0,141.0
1,12,13000.0,148.0
1,12,14000.0,155.0
1,12,15000.0,169.0
1,12,16000.0,175.0
1,12,17000.0,182.0
1,12,18000.0,196.0
1,12,19000.0,204.0
1,12,20000.0,215.0
1,12,21000.0,237.0
1,12,22000.0,261.0
1,12,23000.0,285.0
1,12,24000.0,350.0
1,12,25000.0,363.0
1,12,26000.0,389.0
1,12,27000.0,467.0
1,12,28000.0,506.0
1,12,29000.0,545.0
1,12,30000.0,601.0
1,12,31000.0,643.0
1,12,32000.0,685.0
1,12,33000.0,725.0
1,12,34000.0,751.0
1,12,35000.0,764.0
1,12,36000.0,803.0
1,12,37000.0,842.0
1,12,38000.0,884.0
1,12,39000.0,937.0
1,12,40000.0,979.0
1,12,41000.0,1021.0
1,12,42000.0,1105.0
1,12,43000.0,1147.0
1,12,44000.0,1160.0
1,12,45000.0,1197.0
1,12,46000.0,1235.0
1,12,47000.0,1271.0
1,12,48000.0,1307.0
1,12,49000.0,1343.0
1,12,50000.0,1367.0
1,13,1000.0,6.0
1,13,2000.0,12.0
1,13,3000.0,24.0
1,13,4000.0,42.0
1,13,5000.0,48.0
1,13,6000.0,78.0
1,13,7000.0,84.0
1,13,8000.0,89.0
1,13,9000.0,101.0
1,13,10000.0,107.0
1,13,11000.0,112.0
1,13,12000.0,122.0
1,13,13000.0,127.0
1,13,14000.0,132.0
1,13,15000.0,142.0
1,13,16000.0,147.0
1,13,17000.0,152.0
1,13,18000.0,162.0
1,13,19000.0,167.0
1,13,20000.0,172.0
1,13,21000.0,182.0
1,13,22000.0,187.0
1,13,23000.0,192.0
1,13,24000.0,202.0
1,13,25000.0,207.0
1,13,26000.0,213.0
1,13,27000.0,225.0
1,13,28000.0,231.0
1,13,29000.0,237.0
1,13,30000.0,249.0
1,13,31000.0,256.0
1,13,32000.0,263.0
1,13,33000.0,277.0
1,13,34000.0,284.0
1,13,35000.0,291.0
1,13,36000.0,305.0
1,13,37000.0,312.0
1,13,38000.0,319.0
1,13,39000.0,335.0
1,13,40000.0,343.0
1,13,41000.0,351.0
1,13,42000.0,367.0
1,13,43000.0,383.0
1,13,44000.0,391.0
1,13,45000.0,415.0
1,13,46000.0,423.0
1,13,47000.0,431.0
1,13,48000.0,458.0
1,13,49000.0,466.0
1,13,50000.0,490.0
1,14,1000.0,3.0
1,14,2000.0,6.0
1,14,3000.0,11.0
1,14,4000.0,13.0
1,14,5000.0,15.0
1,14,6000.0,31.0
1,14,7000.0,35.0
1,14,8000.0,55.0
1,14,9000.0,70.0
1,14,10000.0,76.0
1,14,11000.0,100.0
1,14,12000.0,124.0
1,14,13000.0,131.0
1,14,14000.0,159.0
1,14,15000.0,187.0
1,14,16000.0,194.0
1,14,17000.0,215.0
1,14,18000.0,250.0
1,14,19000.0,257.0
1,14,20000.0,289.0
1,14,21000.0,321.0
1,14,22000.0,337.0
1,14,23000.0,369.0
1,14,24000.0,414.0
1,14,25000.0,423.0
1,14,26000.0,459.0
1,14,27000.0,495.0
1,14,28000.0,522.0
1,14,29000.0,558.0
1,14,30000.0,611.0
1,14,31000.0,644.0
1,14,32000.0,686.0
1,14,33000.0,726.0
1,14,34000.0,767.0
1,14,35000.0,778.0
1,14,36000.0,844.0
1,14,37000.0,866.0
1,14,38000.0,910.0
1,14,39000.0,965.0
1,14,40000.0,1009.0
1,14,41000.0,1031.0
1,14,42000.0,1083.0
1,14,43000.0,1094.0
1,14,44000.0,1105.0
1,14,45000.0,1142.0
1,14,46000.0,1154.0
1,14,47000.0,1167.0
1,14,48000.0,1209.0
1,14,49000.0,1251.0
1,14,50000.0,1293.0
1,15,1000.0,11.0
1,15,2000.0,24.0
1,15,3000.0,48.0
1,15,4000.0,60.0
1,15,5000.0,72.0
1,15,6000.0,86.0
1,15,7000.0,101.0
1,15,8000.0,115.0
1,15,9000.0,146.0
1,15,10000.0,161.0
1,15,11000.0,176.0
1,15,12000.0,224.0
1,15,13000.0,240.0
1,15,14000.0,256.0
1,15,15000.0,304.0
1,15,16000.0,320.0
1,15,17000.0,339.0
1,15,18000.0,377.0
1,15,19000.0,397.0
1,15,20000.0,417.0
1,15,21000.0,457.0
1,15,22000.0,476.0
1,15,23000.0,495.0
1,15,24000.0,553.0
1,15,25000.0,590.0
1,15,26000.0,609.0
1,15,27000.0,647.0
1,15,28000.0,666.0
1,15,29000.0,685.0
1,15,30000.0,742.0
1,15,31000.0,780.0
1,15,32000.0,799.0
1,15,33000.0,852.0
1,15,34000.0,869.0
1,15,35000.0,886.0
1,15,36000.0,937.0
1,15,37000.0,954.0
1,15,38000.0,971.0
1,15,39000.0,1004.0
1,15,40000.0,1020.0
1,15,41000.0,1036.0
1,15,42000.0,1106.0
1,15,43000.0,1176.0
1,15,44000.0,1260.0
1,15,45000.0,1339.0
1,15,46000.0,1378.0
1,15,47000.0,1443.0
1,15,48000.0,1516.0
1,15,49000.0,1540.0
1,15,50000.0,1636.0
1,16,1000.0,22.0
1,16,2000.0,33.0
1,16,3000.0,43.0
1,16,4000.0,63.0
1,16,5000.0,73.0
1,16,6000.0,84.0
1,16,7000.0,106.0
1,16,8000.0,128.0
1,16,9000.0,150.0
1,16,10000.0,172.0
1,16,11000.0,194.0
1,16,12000.0,216.0
1,16,13000.0,246.0
1,16,14000.0,254.0
1,16,15000.0,262.0
1,16,16000.0,274.0
1,16,17000.0,286.0
1,16,18000.0,292.0
1,16,19000.0,302.0
1,16,20000.0,312.0
1,16,21000.0,322.0
1,16,22000.0,332.0
1,16,23000.0,335.0
1,16,24000.0,338.0
1,16,25000.0,344.0
1,16,26000.0,348.0
1,16,27000.0,350.0
1,16,28000.0,354.0
1,16,29000.0,357.0
1,16,30000.0,360.0
1,16,31000.0,363.0
1,16,32000.0,367.0
1,16,33000.0,383.0
1,16,34000.0,388.0
1,16,35000.0,413.0
1,16,36000.0,433.0
1,16,37000.0,448.0
1,16,38000.0,460.0
1,16,39000.0,478.0
1,16,40000.0,497.0
1,16,41000.0,511.0
1,16,42000.0,532.0
1,16,43000.0,547.0
1,16,44000.0,563.0
1,16,45000.0,571.0
1,16,46000.0,603.0
1,16,47000.0,627.0
1,16,48000.0,662.0
1,16,49000.0,678.0
1,16,50000.0,694.0
1,17,1000.0,10.0
1,17,2000.0,15.0
1,17,3000.0,20.0
1,17,4000.0,30.0
1,17,5000.0,35.0
1,17,6000.0,40.0
1,17,7000.0,50.0
1,17,8000.0,55.0
1,17,9000.0,60.0
1,17,10000.0,70.0
1,17,11000.0,75.0
1,17,12000.0,79.0
1,17,13000.0,88.0
1,17,14000.0,93.0
1,17,15000.0,99.0
1,17,16000.0,109.0
1,17,17000.0,114.0
1,17,18000.0,119.0
1,17,19000.0,131.0
1,17,20000.0,138.0
1,17,21000.0,145.0
1,17,22000.0,159.0
1,17,23000.0,166.0
1,17,24000.0,174.0
1,17,25000.0,192.0
1,17,26000.0,201.0
1,17,27000.0,210.0
1,17,28000.0,228.0
1,17,29000.0,237.0
1,17,30000.0,246.0
1,17,31000.0,264.0
1,17,32000.0,273.0
1,17,33000.0,282.0
1,17,34000.0,300.0
1,17,35000.0,309.0
1,17,36000.0,319.0
1,17,37000.0,339.0
1,17,38000.0,349.0
1,17,39000.0,360.0
1,17,40000.0,382.0
1,17,41000.0,393.0
1,17,42000.0,404.0
1,17,43000.0,426.0
1,17,44000.0,437.0
1,17,45000.0,448.0
1,17,46000.0,471.0
1,17,47000.0,496.0
1,17,48000.0,521.0
1,17,49000.0,545.0
1,17,50000.0,557.0
1,18,1000.0,22.0
1,18,2000.0,42.0
1,18,3000.0,52.0
1,18,4000.0,100.0
1,18,5000.0,112.0
1,18,6000.0,124.0
1,18,7000.0,165.0
1,18,8000.0,179.0
1,18,9000.0,193.0
1,18,10000.0,260.0
1,18,11000.0,311.0
1,18,12000.0,344.0
1,18,13000.0,377.0
1,18,14000.0,433.0
1,18,15000.0,470.0
1,18,16000.0,504.0
1,18,17000.0,521.0
1,18,18000.0,538.0
1,18,19000.0,555.0
1,18,20000.0,573.0
1,18,21000.0,591.0
1,18,22000.0,626.0
1,18,23000.0,644.0
1,18,24000.0,662.0
1,18,25000.0,697.0
1,18,26000.0,733.0
1,18,27000.0,751.0
1,18,28000.0,785.0
1,18,29000.0,802.0
1,18,30000.0,819.0
1,18,31000.0,837.0
1,18,32000.0,855.0
1,18,33000.0,872.0
1,18,34000.0,930.0
1,18,35000.0,967.0
1,18,36000.0,985.0
1,18,37000.0,1020.0
1,18,38000.0,1037.0
1,18,39000.0,1054.0
1,18,40000.0,1070.0
1,18,41000.0,1086.0
1,18,42000.0,1101.0
1,18,43000.0,1116.0
1,18,44000.0,1131.0
1,18,45000.0,1146.0
1,18,46000.0,1161.0
1,18,47000.0,1175.0
1,18,48000.0,1189.0
1,18,49000.0,1203.0
1,18,50000.0,1217.0
1,19,1000.0,3.0
1,19,2000.0,6.0
1,19,3000.0,12.0
1,19,4000.0,16.0
1,19,5000.0,20.0
1,19,6000.0,24.0
1,19,7000.0,27.0
1,19,8000.0,30.0
1,19,9000.0,36.0
1,19,10000.0,40.0
1,19,11000.0,44.0
1,19,12000.0,52.0
1,19,13000.0,57.0
1,19,14000.0,62.0
1,19,15000.0,67.0
1,19,16000.0,72.0
1,19,17000.0,77.0
1,19,18000.0,82.0
1,19,19000.0,87.0
1,19,20000.0,93.0
1,19,21000.0,105.0
1,19,22000.0,111.0
1,19,23000.0,117.0
1,19,24000.0,129.0
1,19,25000.0,136.0
1,19,26000.0,145.0
1,19,27000.0,163.0
1,19,28000.0,173.0
1,19,29000.0,183.0
1,19,30000.0,203.0
1,19,31000.0,214.0
1,19,32000.0,226.0
1,19,33000.0,250.0
1,19,34000.0,276.0
1,19,35000.0,304.0
1,19,36000.0,332.0
1,19,37000.0,360.0
1,19,38000.0,390.0
1,19,39000.0,420.0
1,19,40000.0,450.0
1,19,41000.0,480.0
1,19,42000.0,512.0
1,19,43000.0,528.0
1,19,44000.0,543.0
1,19,45000.0,573.0
1,19,46000.0,605.0
1,19,47000.0,639.0
1,19,48000.0,671.0
1,19,49000.0,707.0
1,19,50000.0,743.0
1,20,1000.0,10.0
1,20,2000.0,30.0
1,20,3000.0,50.0
1,20,4000.0,60.0
1,20,5000.0,80.0
1,20,6000.0,91.0
1,20,7000.0,102.0
1,20,8000.0,135.0
1,20,9000.0,149.0
1,20,10000.0,163.0
1,20,11000.0,219.0
1,20,12000.0,233.0
1,20,13000.0,247.0
1,20,14000.0,289.0
1,20,15000.0,331.0
1,20,16000.0,387.0
1,20,17000.0,443.0
1,20,18000.0,499.0
1,20,19000.0,555.0
1,20,20000.0,611.0
1,20,21000.0,655.0
1,20,22000.0,715.0
1,20,23000.0,775.0
1,20,24000.0,806.0
1,20,25000.0,851.0
1,20,26000.0,900.0
1,20,27000.0,951.0
1,20,28000.0,1004.0
1,20,29000.0,1058.0
1,20,30000.0,1115.0
1,20,31000.0,1172.0
1,20,32000.0,1232.0
1,20,33000.0,1292.0
1,20,34000.0,1352.0
1,20,35000.0,1412.0
1,20,36000.0,1476.0
1,20,37000.0,1542.0
1,20,38000.0,1581.0
1,20,39000.0,1621.0
1,20,40000.0,1660.0
1,20,41000.0,1700.0
1,20,42000.0,1720.0
1,20,43000.0,1740.0
1,20,44000.0,1778.0
1,20,45000.0,1817.0
1,20,46000.0,1837.0
1,20,47000.0,1876.0
1,20,48000.0,1934.0
1,20,49000.0,1953.0
1,20,50000.0,2010.0
1,21,1000.0,11.0
1,21,2000.0,33.0
1,21,3000.0,55.0
1,21,4000.0,67.0
1,21,5000.0,91.0
1,21,6000.0,113.0
1,21,7000.0,124.0
1,21,8000.0,150.0
1,21,9000.0,164.0
1,21,10000.0,178.0
1,21,11000.0,203.0
1,21,12000.0,215.0
1,21,13000.0,228.0
1,21,14000.0,254.0
1,21,15000.0,268.0
1,21,16000.0,282.0
1,21,17000.0,312.0
1,21,18000.0,342.0
1,21,19000.0,357.0
1,21,20000.0,389.0
1,21,21000.0,420.0
1,21,22000.0,435.0
1,21,23000.0,465.0
1,21,24000.0,480.0
1,21,25000.0,493.0
1,21,26000.0,517.0
1,21,27000.0,529.0
1,21,28000.0,540.0
1,21,29000.0,562.0
1,21,30000.0,573.0
1,21,31000.0,583.0
1,21,32000.0,602.0
1,21,33000.0,620.0
1,21,34000.0,629.0
1,21,35000.0,649.0
1,21,36000.0,659.0
1,21,37000.0,669.0
1,21,38000.0,699.0
1,21,39000.0,709.0
1,21,40000.0,718.0
1,21,41000.0,736.0
1,21,42000.0,753.0
1,21,43000.0,761.0
1,21,44000.0,778.0
1,21,45000.0,787.0
1,21,46000.0,795.0
1,21,47000.0,811.0
1,21,48000.0,817.0
1,21,49000.0,821.0
1,21,50000.0,833.0
1,22,1000.0,9.0
1,22,2000.0,39.0
1,22,3000.0,109.0
1,22,4000.0,139.0
1,22,5000.0,185.0
1,22,6000.0,221.0
1,22,7000.0,293.0
1,22,8000.0,341.0
1,22,9000.0,379.0
1,22,10000.0,406.0
1,22,11000.0,485.0
1,22,12000.0,558.0
1,22,13000.0,573.0
1,22,14000.0,656.0
1,22,15000.0,736.0
1,22,16000.0,781.0
1,22,17000.0,857.0
1,22,18000.0,969.0
1,22,19000.0,1022.0
1,22,20000.0,1130.0
1,22,21000.0,1220.0
1,22,22000.0,1274.0
1,22,23000.0,1385.0
1,22,24000.0,1476.0
1,22,25000.0,1530.0
1,22,26000.0,1620.0
1,22,27000.0,1740.0
1,22,28000.0,1757.0
1,22,29000.0,1791.0
1,22,30000.0,1871.0
1,22,31000.0,1903.0
1,22,32000.0,1954.0
1,22,33000.0,2038.0
1,22,34000.0,2072.0
1,22,35000.0,2140.0
1,22,36000.0,2242.0
1,22,37000.0,2276.0
1,22,38000.0,2312.0
1,22,39000.0,2332.0
1,22,40000.0,2351.0
1,22,41000.0,2370.0
1,22,42000.0,2389.0
1,22,43000.0,2427.0
1,22,44000.0,2527.0
1,22,45000.0,2667.0
1,22,46000.0,2686.0
1,22,47000.0,2789.0
1,22,48000.0,2878.0
1,22,49000.0,2930.0
1,22,50000.0,3042.0
1,23,1000.0,7.0
1,23,2000.0,28.0
1,23,3000.0,35.0
1,23,4000.0,43.0
1,23,5000.0,59.0
1,23,6000.0,67.0
1,23,7000.0,76.0
1,23,8000.0,94.0
1,23,9000.0,103.0
1,23,10000.0,113.0
1,23,11000.0,133.0
1,23,12000.0,143.0
1,23,13000.0,153.0
1,23,14000.0,173.0
1,23,15000.0,184.0
1,23,16000.0,195.0
1,23,17000.0,217.0
1,23,18000.0,229.0
1,23,19000.0,241.0
1,23,20000.0,269.0
1,23,21000.0,297.0
1,23,22000.0,311.0
1,23,23000.0,339.0
1,23,24000.0,352.0
1,23,25000.0,365.0
1,23,26000.0,391.0
1,23,27000.0,405.0
1,23,28000.0,419.0
1,23,29000.0,447.0
1,23,30000.0,552.0
1,23,31000.0,611.0
1,23,32000.0,680.0
1,23,33000.0,693.0
1,23,34000.0,776.0
1,23,35000.0,818.0
1,23,36000.0,863.0
1,23,37000.0,911.0
1,23,38000.0,943.0
1,23,39000.0,991.0
1,23,40000.0,1025.0
1,23,41000.0,1079.0
1,23,42000.0,1114.0
1,23,43000.0,1166.0
1,23,44000.0,1223.0
1,23,45000.0,1259.0
1,23,46000.0,1348.0
1,23,47000.0,1382.0
1,23,48000.0,1484.0
1,23,49000.0,1501.0
1,23,50000.0,1555.0
1,24,1000.0,18.0
1,24,2000.0,27.0
1,24,3000.0,45.0
1,24,4000.0,65.0
1,24,5000.0,75.0
1,24,6000.0,85.0
1,24,7000.0,105.0
1,24,8000.0,115.0
1,24,9000.0,125.0
1,24,10000.0,146.0
1,24,11000.0,157.0
1,24,12000.0,168.0
1,24,13000.0,192.0
1,24,14000.0,214.0
1,24,15000.0,225.0
1,24,16000.0,246.0
1,24,17000.0,256.0
1,24,18000.0,266.0
1,24,19000.0,286.0
1,24,20000.0,295.0
1,24,21000.0,306.0
1,24,22000.0,327.0
1,24,23000.0,337.0
1,24,24000.0,345.0
1,24,25000.0,354.0
1,24,26000.0,363.0
1,24,27000.0,372.0
1,24,28000.0,390.0
1,24,29000.0,399.0
1,24,30000.0,408.0
1,24,31000.0,426.0
1,24,32000.0,435.0
1,24,33000.0,444.0
1,24,34000.0,462.0
1,24,35000.0,471.0
1,24,36000.0,479.0
1,24,37000.0,495.0
1,24,38000.0,503.0
1,24,39000.0,511.0
1,24,40000.0,535.0
1,24,41000.0,550.0
1,24,42000.0,557.0
1,24,43000.0,571.0
1,24,44000.0,587.0
1,24,45000.0,627.0
1,24,46000.0,635.0
1,24,47000.0,659.0
1,24,48000.0,691.0
1,24,49000.0,715.0
1,24,50000.0,723.0
1,25,1000.0,10.0
1,25,2000.0,31.0
1,25,3000.0,42.0
1,25,4000.0,53.0
1,25,5000.0,75.0
1,25,6000.0,95.0
1,25,7000.0,105.0
1,25,8000.0,125.0
1,25,9000.0,135.0
1,25,10000.0,147.0
1,25,11000.0,183.0
1,25,12000.0,195.0
1,25,13000.0,207.0
1,25,14000.0,243.0
1,25,15000.0,279.0
1,25,16000.0,312.0
1,25,17000.0,345.0
1,25,18000.0,376.0
1,25,19000.0,385.0
1,25,20000.0,415.0
1,25,21000.0,425.0
1,25,22000.0,435.0
1,25,23000.0,475.0
1,25,24000.0,486.0
1,25,25000.0,497.0
1,25,26000.0,530.0
1,25,27000.0,563.0
1,25,28000.0,574.0
1,25,29000.0,607.0
1,25,30000.0,618.0
1,25,31000.0,629.0
1,25,32000.0,662.0
1,25,33000.0,673.0
1,25,34000.0,683.0
1,25,35000.0,713.0
1,25,36000.0,723.0
1,25,37000.0,735.0
1,25,38000.0,771.0
1,25,39000.0,783.0
1,25,40000.0,794.0
1,25,41000.0,827.0
1,25,42000.0,849.0
1,25,43000.0,860.0
1,25,44000.0,893.0
1,25,45000.0,903.0
1,25,46000.0,914.0
1,25,47000.0,962.0
1,25,48000.0,998.0
1,25,49000.0,1010.0
1,25,50000.0,1046.0
1,26,1000.0,18.0
1,26,2000.0,27.0
1,26,3000.0,36.0
1,26,4000.0,54.0
1,26,5000.0,63.0
1,26,6000.0,72.0
1,26,7000.0,90.0
1,26,8000.0,107.0
1,26,9000.0,123.0
1,26,10000.0,138.0
1,26,11000.0,152.0
1,26,12000.0,166.0
1,26,13000.0,180.0
1,26,14000.0,192.0
1,26,15000.0,204.0
1,26,16000.0,216.0
1,26,17000.0,226.0
1,26,18000.0,231.0
1,26,19000.0,241.0
1,26,20000.0,246.0
1,26,21000.0,250.0
1,26,22000.0,258.0
1,26,23000.0,266.0
1,26,24000.0,270.0
1,26,25000.0,280.0
1,26,26000.0,285.0
1,26,27000.0,290.0
1,26,28000.0,300.0
1,26,29000.0,305.0
1,26,30000.0,311.0
1,26,31000.0,325.0
1,26,32000.0,340.0
1,26,33000.0,356.0
1,26,34000.0,372.0
1,26,35000.0,388.0
1,26,36000.0,404.0
1,26,37000.0,420.0
1,26,38000.0,427.0
1,26,39000.0,434.0
1,26,40000.0,448.0
1,26,41000.0,455.0
1,26,42000.0,462.0
1,26,43000.0,478.0
1,26,44000.0,486.0
1,26,45000.0,494.0
1,26,46000.0,512.0
1,26,47000.0,528.0
1,26,48000.0,537.0
1,26,49000.0,555.0
1,26,50000.0,564.0
1,27,1000.0,12.0
1,27,2000.0,34.0
1,27,3000.0,45.0
1,27,4000.0,56.0
1,27,5000.0,78.0
1,27,6000.0,89.0
1,27,7000.0,101.0
1,27,8000.0,123.0
1,27,9000.0,135.0
1,27,10000.0,147.0
1,27,11000.0,169.0
1,27,12000.0,180.0
1,27,13000.0,191.0
1,27,14000.0,211.0
1,27,15000.0,221.0
1,27,16000.0,232.0
1,27,17000.0,257.0
1,27,18000.0,285.0
1,27,19000.0,299.0
1,27,20000.0,327.0
1,27,21000.0,356.0
1,27,22000.0,371.0
1,27,23000.0,399.0
1,27,24000.0,427.0
1,27,25000.0,442.0
1,27,26000.0,470.0
1,27,27000.0,498.0
1,27,28000.0,512.0
1,27,29000.0,540.0
1,27,30000.0,566.0
1,27,31000.0,579.0
1,27,32000.0,603.0
1,27,33000.0,614.0
1,27,34000.0,623.0
1,27,35000.0,641.0
1,27,36000.0,668.0
1,27,37000.0,686.0
1,27,38000.0,702.0
1,27,39000.0,726.0
1,27,40000.0,734.0
1,27,41000.0,758.0
1,27,42000.0,766.0
1,27,43000.0,773.0
1,27,44000.0,785.0
1,27,45000.0,795.0
1,27,46000.0,805.0
1,27,47000.0,810.0
1,27,48000.0,815.0
1,27,49000.0,819.0
1,27,50000.0,827.0
1,28,1000.0,7.0
1,28,2000.0,21.0
1,28,3000.0,28.0
1,28,4000.0,35.0
1,28,5000.0,50.0
1,28,6000.0,58.0
1,28,7000.0,66.0
1,28,8000.0,82.0
1,28,9000.0,90.0
1,28,10000.0,98.0
1,28,11000.0,125.0
1,28,12000.0,134.0
1,28,13000.0,143.0
1,28,14000.0,161.0
1,28,15000.0,179.0
1,28,16000.0,187.0
1,28,17000.0,211.0
1,28,18000.0,219.0
1,28,19000.0,228.0
1,28,20000.0,257.0
1,28,21000.0,267.0
1,28,22000.0,277.0
1,28,23000.0,309.0
1,28,24000.0,320.0
1,28,25000.0,332.0
1,28,26000.0,371.0
1,28,27000.0,384.0
1,28,28000.0,397.0
1,28,29000.0,425.0
1,28,30000.0,439.0
1,28,31000.0,454.0
1,28,32000.0,505.0
1,28,33000.0,522.0
1,28,34000.0,539.0
1,28,35000.0,593.0
1,28,36000.0,652.0
1,28,37000.0,710.0
1,28,38000.0,767.0
1,28,39000.0,804.0
1,28,40000.0,840.0
1,28,41000.0,892.0
1,28,42000.0,960.0
1,28,43000.0,1011.0
1,28,44000.0,1062.0
1,28,45000.0,1112.0
1,28,46000.0,1129.0
1,28,47000.0,1179.0
1,28,48000.0,1243.0
1,28,49000.0,1259.0
1,28,50000.0,1291.0
1,29,1000.0,14.0
1,29,2000.0,21.0
1,29,3000.0,28.0
1,29,4000.0,42.0
1,29,5000.0,49.0
1,29,6000.0,56.0
1,29,7000.0,70.0
1,29,8000.0,77.0
1,29,9000.0,84.0
1,29,10000.0,98.0
1,29,11000.0,105.0
1,29,12000.0,112.0
1,29,13000.0,126.0
1,29,14000.0,133.0
1,29,15000.0,140.0
1,29,16000.0,154.0
1,29,17000.0,161.0
1,29,18000.0,169.0
1,29,19000.0,185.0
1,29,20000.0,193.0
1,29,21000.0,201.0
1,29,22000.0,215.0
1,29,23000.0,222.0
1,29,24000.0,230.0
1,29,25000.0,246.0
