rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.49509310777028576,14
0,6000.0,0.31636479470045453,22
0,7000.0,0.25127848301257144,28
0,8000.0,0.3839250348190417,24
0,9000.0,0.5951322802792858,21
0,10000.0,0.5173964316804194,31
0,11000.0,0.47662074734905885,34
0,12000.0,0.4024819882423437,32
0,13000.0,0.4814453812570384,26
0,14000.0,0.23063704784900002,28
0,15000.0,0.21510558540176666,30
0,16000.0,0.13399343131129168,24
0,17000.0,0.00879088434404,25
0,18000.0,0.011742270303517242,29
0,19000.0,0.01159649345509375,32
0,20000.0,0.012826959412571429,28
0,21000.0,0.010328526903451611,31
0,22000.0,0.010852309356333334,33
0,23000.0,0.008882730405939393,33
0,24000.0,0.009274111113173913,23
0,25000.0,0.0082491000392,25
0,26000.0,0.011296300892642858,28
0,27000.0,0.01085994342478788,33
0,28000.0,0.0103258743327,30
0,29000.0,0.009605285746827586,29
0,30000.0,0.010000828207225806,31
0,31000.0,0.010861892170851851,27
0,32000.0,0.1199189763464074,27
0,33000.0,0.1432003578873182,22
0,34000.0,0.11687578889653572,28
0,35000.0,0.00987655209064,25
0,36000.0,0.12720319458714285,28
0,37000.0,0.1719914776569,20
0,38000.0,0.2954909569751818,22
0,39000.0,0.2784273701306957,23
0,40000.0,0.40605064243350003,32
0,41000.0,0.3028338267085455,33
0,42000.0,0.25110093952262963,27
0,43000.0,0.5356908252302414,29
0,44000.0,0.5544402467126072,28
0,45000.0,0.5979000061342903,31
0,46000.0,0.12055263362566668,27
0,47000.0,0.11445511143742425,33
0,48000.0,0.022435343180147057,34
0,49000.0,0.02441812410421212,33
0,50000.0,0.22025455532886207,29
1,5000.0,0.9427296363647084,24
1,6000.0,0.647647687478,35
1,7000.0,0.568043127066425,40
1,8000.0,0.14714914798669565,23
1,9000.0,0.16026392124080951,21
1,10000.0,0.11197636725832259,31
1,11000.0,0.011621490329057143,35
1,12000.0,0.008887783722617648,34
1,13000.0,0.11626158079809375,32
1,14000.0,0.4527244336941667,30
1,15000.0,0.4673820079467931,29
1,16000.0,0.40059629993448,25
1,17000.0,0.011216853438925926,27
1,18000.0,0.017319265315548386,31
1,19000.0,0.019317197630344826,29
1,20000.0,0.0143856954815,32
1,21000.0,0.00853660250956,25
1,22000.0,0.021150552330142857,28
1,23000.0,0.025061057300521737,23
1,24000.0,0.1173608329204375,32
1,25000.0,0.12122293629128571,28
1,26000.0,0.11235010376709678,31
1,27000.0,0.01359825021084,25
1,28000.0,0.011701567664346154,26
1,29000.0,0.009106875071038462,26
1,30000.0,0.010921823475586208,29
1,31000.0,0.0112489738486875,32
1,32000.0,0.010178544539843749,32
1,33000.0,0.008499350497461538,26
1,34000.0,0.009307146770935484,31
1,35000.0,0.016037543831571428,35
1,36000.0,0.01573573480320588,34
1,37000.0,0.013757614728354838,31
1,38000.0,0.005261525519791667,24
1,39000.0,0.00887910472724138,29
1,40000.0,0.013638939579964286,28
1,41000.0,0.128247233193,29
1,42000.0,0.12328197954906667,30
1,43000.0,0.137510026335,26
1,44000.0,0.01641401366653846,26
1,45000.0,0.13584762117464,25
1,46000.0,0.11747699957410344,29
1,47000.0,1.4747524347360301,33
1,48000.0,1.8212517684276002,30
1,49000.0,2.1013013413433463,26
1,50000.0,0.5481588947291429,28
