rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.0872675467388,5
0,6000.0,0.07418626833083333,6
0,7000.0,0.068138565852,7
0,8000.0,1.2340124636386,5
0,9000.0,0.7939581867480001,8
0,10000.0,0.6418834971759,10
0,11000.0,0.9735583509325,10
0,12000.0,1.3657891363091428,7
0,13000.0,1.20333504452,8
0,14000.0,0.027496683644125,8
0,15000.0,0.0279535043343,10
0,16000.0,0.0190594687655,6
0,17000.0,0.021507163816,4
0,18000.0,0.04429016015566667,3
0,19000.0,0.03539512713575,4
0,20000.0,0.08001088438957142,7
0,21000.0,0.0876698588826,5
0,22000.0,3.0824194481958336,6
0,23000.0,3.6965150572358,5
0,24000.0,3.074533389500143,7
0,25000.0,0.38977130157044443,9
0,26000.0,0.44945537424657145,7
0,27000.0,0.0214058358808,5
0,28000.0,0.037738082045333333,3
0,29000.0,3.4171903679455,8
0,30000.0,3.041765004728889,9
0,31000.0,3.037649573925889,9
0,32000.0,0.01863947081825,4
0,33000.0,0.021908355798249998,4
0,34000.0,0.06118555568883333,6
0,35000.0,0.052574954679714285,7
0,36000.0,0.052764507307,6
0,37000.0,0.01791608226075,4
0,38000.0,0.0211644810565,4
0,39000.0,0.026280126188499998,6
0,40000.0,0.0257229902535,4
0,41000.0,0.052957964619249995,4
0,42000.0,0.050842530295,3
0,43000.0,0.050842530295,3
0,44000.0,0.013718565313,1
0,46000.0,12.172081118497,1
0,47000.0,6.7471807989695,6
0,48000.0,6.7471807989695,6
0,49000.0,4.724462473567333,6
0,50000.0,0.021881900965500002,2
1,5000.0,0.049552925668625,8
1,6000.0,0.0434615009725,10
1,7000.0,0.0434615009725,10
1,8000.0,0.021847849837666664,3
1,9000.0,0.017057645895,3
1,10000.0,0.0208601891655,10
1,11000.0,0.028398131020272725,11
1,12000.0,0.041594216301636365,11
1,13000.0,0.0617193425018,5
1,14000.0,0.0364525379029,10
1,15000.0,0.024280560172777778,9
1,16000.0,0.02625446929925,8
1,17000.0,0.026233024463666668,3
1,18000.0,0.023176359558875,8
1,19000.0,0.06791593916881819,11
1,20000.0,0.07161376959554545,11
1,21000.0,0.12747245915825,8
1,22000.0,0.06874699169142857,7
1,23000.0,0.08062411714171429,7
1,24000.0,0.5538212603825,6
1,25000.0,1.8496123211175555,9
1,26000.0,1.837424312807889,9
1,27000.0,1.3582716244786,10
1,28000.0,0.0572960257705,8
1,29000.0,0.3839122575764444,9
1,30000.0,0.35260247345519996,10
1,31000.0,0.38166364594066665,9
1,32000.0,0.061380880526833326,6
1,33000.0,0.04987006631033333,6
1,34000.0,0.0400476654026,5
1,35000.0,0.035030113894,7
1,36000.0,0.025762496803666667,3
1,37000.0,0.0335316996966,5
1,38000.0,0.0814749350478,5
1,39000.0,0.0814749350478,5
1,40000.0,0.6924252846134,5
1,41000.0,7.787182276138571,7
1,42000.0,5.4591043838557,10
1,43000.0,5.729490555478666,9
1,44000.0,0.046227140816000004,8
1,45000.0,1.1539062134636362,11
1,46000.0,1.0515286352768334,12
1,47000.0,1.0475995438669166,12
1,48000.0,0.032573585878777775,9
1,49000.0,0.029241400749899997,10
1,50000.0,0.0429682484747,10
2,5000.0,0.095393854336,9
2,6000.0,0.0866477633671,10
2,7000.0,0.08575170699509091,11
2,8000.0,0.5486129569673334,6
2,9000.0,0.4037612238341111,9
2,10000.0,0.3326410504420909,11
2,11000.0,0.06360100284388889,9
2,12000.0,0.067080283187125,8
2,13000.0,0.07565975177166666,6
2,14000.0,0.077224135906625,8
2,15000.0,0.04271629999622222,9
2,16000.0,0.05579457978466667,9
2,17000.0,0.046167229002571426,7
2,18000.0,0.0535111031728,5
2,19000.0,0.028457919585199998,5
2,20000.0,1.8181331981006,5
2,21000.0,2.3007413519535,4
2,22000.0,1.5864469717143335,6
2,23000.0,1.4376042419075714,7
2,24000.0,1.6004949375124,10
2,25000.0,1.962540811138125,8
2,26000.0,1.2204474294535999,5
2,27000.0,0.0332598490925,2
2,28000.0,0.04002655536425,4
2,29000.0,0.14591237872933333,6
2,30000.0,0.6089276716545714,7
2,31000.0,1.0365167782337499,4
2,32000.0,4.921928706797599,5
2,33000.0,3.056456469805,7
2,34000.0,3.0591823052705998,10
2,35000.0,1.18631485897575,8
2,36000.0,1.6323027833294999,6
2,37000.0,0.13267635346860002,5
2,38000.0,0.10044474198283333,6
2,39000.0,0.044965707825,7
2,40000.0,0.09867886139671429,7
2,41000.0,0.11532011250533332,6
2,42000.0,0.1300654268842,5
2,43000.0,0.057294194226500006,4
2,44000.0,0.0882713334662,5
2,45000.0,0.09899964084599999,4
2,46000.0,0.11778815916599998,5
2,47000.0,0.5504013986044286,7
2,48000.0,0.843435105901875,8
2,49000.0,0.9345451908060001,7
2,50000.0,1.0158906099783334,3
3,5000.0,0.2002224192705,12
3,6000.0,0.2002224192705,12
3,7000.0,0.18542787795284615,13
3,8000.0,0.76083433176325,4
3,9000.0,0.5175171785838334,6
3,10000.0,0.395035041294125,8
3,11000.0,0.025134710955833334,6
3,12000.0,0.083073922016625,8
3,13000.0,0.1007265576565,10
3,14000.0,0.8514588622188334,12
3,15000.0,1.2052446864722501,8
3,16000.0,3.0606704322007503,4
3,17000.0,2.44950334314,5
3,18000.0,1.2527999919608,10
