rep,host,t,rlReward
0,0,5000.0,0.0070484115219046
0,0,6000.0,0.13551885811807
0,0,7000.0,0.043823038473386
0,0,8000.0,0.11749685258209
0,0,9000.0,0.13873618148786
0,0,10000.0,0.06973696768334
0,0,11000.0,0.098325282933733
0,0,12000.0,0.1153226290705
0,0,13000.0,0.13267147247289
0,0,14000.0,0.080628799483531
0,0,15000.0,0.087827009048037
0,0,16000.0,0.13363488000656
0,0,17000.0,-0.66666666666667
0,0,18000.0,-0.5
0,0,19000.0,-0.66666666666667
0,0,20000.0,-0.66666666666667
0,0,21000.0,-0.64862178676057
0,0,22000.0,0.0
0,0,23000.0,0.38210991652427
0,0,24000.0,0.38332568204264
0,0,25000.0,0.39150347745625
0,0,26000.0,0.42992721441747
0,0,27000.0,0.7989097081427
0,0,28000.0,0.36992323614463
0,0,29000.0,0.39742602846061
0,0,30000.0,0.43080534686545
0,0,31000.0,-0.57504691764517
0,0,32000.0,0.33570068490385
0,0,33000.0,0.31262519756795
0,0,34000.0,0.31366973287249
0,0,35000.0,0.34725780721272
0,0,36000.0,0.38316362010926
0,0,37000.0,0.34413043504673
0,0,38000.0,0.316120610386
0,0,39000.0,0.32653804308578
0,0,40000.0,0.33351045453081
0,0,41000.0,0.34574906630896
0,0,42000.0,0.40868932638106
0,0,43000.0,0.36144124651154
0,0,44000.0,0.359525667864
0,0,45000.0,0.35694416404171
0,0,46000.0,0.38572846176239
0,0,47000.0,0.359040142167
0,0,48000.0,0.3409331665511
0,0,49000.0,0.36117902178332
0,0,50000.0,0.50564523426629
0,1,5000.0,0.04720211260598
0,1,6000.0,0.0
0,1,7000.0,0.062171631302403
0,1,8000.0,0.1082883481593
0,1,9000.0,0.10408647346158
0,1,10000.0,0.12938970235658
0,1,11000.0,0.13933667870086
0,1,12000.0,-0.59788085116185
0,1,13000.0,-0.55118142161411
0,1,14000.0,-0.64592485055937
0,1,15000.0,-0.59248700861137
0,1,16000.0,-0.63288738155166
0,1,17000.0,-0.66666666666667
0,1,18000.0,-0.41475939195531
0,1,19000.0,-0.62313134196149
0,1,20000.0,-0.50550714638698
0,1,21000.0,-0.61494803433621
0,1,22000.0,0.17475652955205
0,1,23000.0,0.057714342419767
0,1,24000.0,0.6119709091785
0,1,25000.0,-0.10833150201424
0,1,26000.0,0.21006485101037
0,1,27000.0,0.15567071176195
0,1,28000.0,0.55439059593317
0,1,29000.0,-0.41269593992499
0,1,30000.0,-0.59159676766151
0,1,31000.0,-0.45498276770992
0,1,32000.0,0.14741590611188
0,1,33000.0,0.13301845804511
0,1,34000.0,0.11719657320368
0,1,35000.0,0.30699342094848
0,1,36000.0,0.3424600499628
0,1,37000.0,0.1
0,1,38000.0,0.62074845303281
0,1,39000.0,0.71791205413316
0,1,40000.0,0.5
0,1,41000.0,-0.38124758231083
0,1,42000.0,0.36701771025101
0,1,43000.0,0.34991174441007
0,1,44000.0,0.34058409476156
0,1,45000.0,0.35694553068612
0,1,46000.0,0.39375858627711
0,1,47000.0,0.3
0,1,48000.0,0.24350650817049
0,1,49000.0,0.015232339570442
0,1,50000.0,-0.38451891820763
0,2,5000.0,0.1100485815332
0,2,6000.0,0.21966657481441
0,2,7000.0,0.060967340008378
0,2,8000.0,0.1391544201523
0,2,9000.0,0.19130992876033
0,2,10000.0,0.054341689981279
0,2,11000.0,0.058671896598191
0,2,12000.0,0.13855314034325
0,2,13000.0,0.1100134824497
0,2,14000.0,0.066954414004181
0,2,15000.0,0.16922984998233
0,2,16000.0,0.11402642984568
0,2,17000.0,0.096165758046031
0,2,18000.0,0.42518451422205
0,2,19000.0,-0.58108847945795
0,2,20000.0,-0.53404855142927
0,2,21000.0,-0.5901639477094
0,2,22000.0,0.68794171407381
0,2,23000.0,0.062970421184105
0,2,24000.0,0.050832566787231
0,2,25000.0,0.044669631026203
0,2,26000.0,-0.54464567418239
0,2,27000.0,-0.63663577583328
0,2,28000.0,-0.6120187890438
0,2,29000.0,-0.60327941957819
0,2,30000.0,-0.61423615775129
0,2,31000.0,-0.57845684114117
0,2,32000.0,-0.17329797460248
0,2,33000.0,0.017133259967531
0,2,34000.0,0.01232960525152
0,2,35000.0,0.057730128757064
