rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.7740367051413334,12
0,6000.0,0.5172022534758889,18
0,7000.0,0.5172022534758889,18
0,8000.0,0.004102087462777778,9
0,9000.0,0.006053672745636363,11
0,10000.0,0.0053114464142,15
0,11000.0,0.00831764349211111,18
0,12000.0,0.008696571724,14
0,13000.0,0.008542555318470589,17
0,14000.0,0.005746666309125,16
0,15000.0,0.005313612470266666,15
0,16000.0,0.004936819316384616,13
0,17000.0,0.0044917321744000005,15
0,18000.0,0.00463161548275,16
0,19000.0,0.0050722728466666665,18
0,20000.0,0.0048059928604285715,14
0,21000.0,0.004944354232588235,17
0,22000.0,0.0045777078117857145,14
0,23000.0,0.005799462600470588,17
0,24000.0,0.006142226520153846,13
0,25000.0,0.005780911592714286,14
0,26000.0,0.0041009669817,10
0,27000.0,0.0045069513645,12
0,28000.0,0.0046605956111999995,10
0,29000.0,0.0045191385079375,16
0,30000.0,0.004363789992666667,15
0,31000.0,0.0055067886193125,16
0,32000.0,0.756534125529,12
0,33000.0,0.6061927946458667,15
0,34000.0,0.6051748242351334,15
0,35000.0,0.0064185467525,16
0,36000.0,0.007065866516833334,12
0,37000.0,0.011723999671615385,13
0,38000.0,0.011700420739692307,13
0,39000.0,0.2255385633115,14
0,40000.0,1.0069577319895833,12
0,41000.0,1.0955089402836362,11
0,42000.0,0.6043813405995332,15
0,43000.0,0.004487870667611111,18
0,44000.0,0.004927170933117647,17
0,45000.0,0.004432654631285714,14
0,46000.0,0.1930839405551875,16
0,47000.0,0.18147113826105885,17
0,48000.0,0.1817362288807647,17
0,49000.0,0.004171836930090909,11
0,50000.0,0.004444931629642857,14
1,5000.0,0.05042519699190909,11
1,6000.0,0.035707807962125,16
1,7000.0,0.035707807962125,16
1,8000.0,0.003647271279875,8
1,9000.0,0.007567700612166667,12
1,10000.0,0.0069831428025333335,15
1,11000.0,0.018658846053277778,18
1,12000.0,0.023724335086,13
1,13000.0,0.019817016959124998,16
1,14000.0,0.00670649942575,16
1,15000.0,0.005418723529333333,15
1,16000.0,0.006318747848416666,12
1,17000.0,0.005483521157999999,13
1,18000.0,0.004709260307266666,15
1,19000.0,0.005002316644555555,18
1,20000.0,0.005479475494076924,13
1,21000.0,0.005431100027999999,12
1,22000.0,0.004798392078533333,15
1,23000.0,0.00850764317985,20
1,24000.0,0.008668441553894736,19
1,25000.0,0.0093479901422,15
1,26000.0,0.0041806488556153844,13
1,27000.0,0.007486460593470588,17
1,28000.0,0.008089963875444445,18
1,29000.0,0.008551156371625,16
1,30000.0,0.005144644288705882,17
1,31000.0,0.004448611490666667,18
1,32000.0,0.004886316490526316,19
1,33000.0,0.005113382969411765,17
1,34000.0,0.0050544722422,15
1,35000.0,0.0043647962481764705,17
1,36000.0,0.0045698594482000005,15
1,37000.0,0.004907180013357143,14
1,38000.0,0.0050985249656,10
1,39000.0,0.011477555483642857,14
1,40000.0,0.0118396754242,15
1,41000.0,0.015854926902,16
1,42000.0,0.010442024017333332,15
1,43000.0,0.0089696517236875,16
1,44000.0,0.0046580881235625,16
1,45000.0,0.004318542050454546,11
1,46000.0,0.007786430814,13
1,47000.0,0.009983867713,16
1,48000.0,0.009585754617058824,17
1,49000.0,0.007782397762615384,13
1,50000.0,0.004375825150357142,14
2,5000.0,0.47213791464484617,13
2,6000.0,0.385159721056375,16
2,7000.0,0.34372690473055556,18
2,8000.0,0.00912414479090909,11
2,9000.0,0.007271307077125,16
2,10000.0,0.006333071148647059,17
2,11000.0,0.009291970744555556,18
2,12000.0,0.010162328859066667,15
2,13000.0,0.008488567010894737,19
2,14000.0,0.004302782399428572,14
2,15000.0,0.003996521947466667,15
2,16000.0,0.00441431872775,12
2,17000.0,0.0043481212376875,16
2,18000.0,0.0045574364879375,16
2,19000.0,0.0048927339816875,16
2,20000.0,0.0047455401704615385,13
2,21000.0,0.004240494152642857,14
2,22000.0,0.003976888980785714,14
2,23000.0,0.0047017034016111105,18
2,24000.0,0.005566829361647059,17
2,25000.0,0.005808472046625,16
2,26000.0,0.005549731921,14
2,27000.0,0.004939321764133334,15
2,28000.0,0.005812383467444445,18
2,29000.0,0.17665597526038887,18
2,30000.0,0.19798277064668748,16
2,31000.0,0.18515851927958824,17
2,32000.0,0.0041648874511666665,18
2,33000.0,0.0041241288904375,16
2,34000.0,0.004271648796785714,14
2,35000.0,0.004224435932,15
2,36000.0,0.004099340497647059,17
2,37000.0,0.0044767555596470585,17
