rep,t,mean_rlReward,n_hosts_used
0,5000.0,0.025789639577083412,24
0,6000.0,-0.0565411648064158,24
0,7000.0,-0.11067222079584212,24
0,8000.0,-0.032746857442299375,24
0,9000.0,-0.18712540794216562,24
0,10000.0,-0.18575707082074658,24
0,11000.0,-0.2377847027191231,24
0,12000.0,0.09562113978582366,24
0,13000.0,0.13854882945080954,24
0,14000.0,0.14488143789687366,24
0,15000.0,0.2208057608155891,24
0,16000.0,0.1567750899925411,24
0,17000.0,0.14364443696626333,24
0,18000.0,0.2615212203668727,24
0,19000.0,0.17554577849506167,24
0,20000.0,0.18960535904509887,24
0,21000.0,0.12185712822505995,24
0,22000.0,0.20340507592230694,24
0,23000.0,0.2044884361607842,24
0,24000.0,0.1969297058887237,24
0,25000.0,0.15848896130549364,24
0,26000.0,0.15176884790985065,24
0,27000.0,0.12044135452022246,24
0,28000.0,0.16322731403849236,24
0,29000.0,0.18496291209991342,24
0,30000.0,0.19479133252517492,24
0,31000.0,0.15018175338491627,24
0,32000.0,0.21189550992015127,24
0,33000.0,0.2004590798923845,24
0,34000.0,0.1668423855851521,24
0,35000.0,0.23576776738553684,24
0,36000.0,0.2523779282714266,24
0,37000.0,0.11304901209860417,24
0,38000.0,0.1765785008997056,24
0,39000.0,0.21422756870220075,24
0,40000.0,0.1790901594805773,24
0,41000.0,0.11719371611954345,24
0,42000.0,0.2853915671350438,24
0,43000.0,0.22675053765477457,24
0,44000.0,0.25610799064252515,24
0,45000.0,0.21699586192160558,24
0,46000.0,0.22128231721557534,24
0,47000.0,0.1617569402331244,24
0,48000.0,0.2199200705197203,24
0,49000.0,0.22674905107316468,24
0,50000.0,0.11962704165965843,24
1,5000.0,0.0714471673721259,24
1,6000.0,0.048833555812984174,24
1,7000.0,0.01547978004506474,24
1,8000.0,0.06177959844594392,24
1,9000.0,0.07497204495505466,24
1,10000.0,0.027951307346038165,24
1,11000.0,-0.0009283891420971269,24
1,12000.0,0.12412304113926804,24
1,13000.0,0.11333637631267968,24
1,14000.0,0.11965593412335591,24
1,15000.0,0.14246530172944769,24
1,16000.0,0.1270070760320625,24
1,17000.0,0.10056776841689367,24
1,18000.0,0.13894835594371407,24
1,19000.0,0.13810136320772445,24
1,20000.0,0.16093970693253482,24
1,21000.0,0.17880043263221226,24
1,22000.0,0.1329950645249793,24
1,23000.0,0.17765281867152086,24
1,24000.0,0.22466627457955282,24
1,25000.0,0.20116637726547912,24
1,26000.0,0.19912257787182175,24
1,27000.0,0.10647682954361605,24
1,28000.0,0.2146266725818771,24
1,29000.0,0.20169461305381384,24
1,30000.0,0.16825147959162004,24
1,31000.0,0.10112505301973679,24
1,32000.0,0.15970064522850932,24
1,33000.0,0.2508342008553515,24
1,34000.0,0.2002005853120923,24
1,35000.0,0.20976404109255933,24
1,36000.0,0.2102268926949745,24
1,37000.0,0.1449214064911916,24
1,38000.0,0.1579326265824922,24
1,39000.0,0.0022798233432017915,24
1,40000.0,-0.19299640625177217,24
1,41000.0,-0.16965727458090543,24
1,42000.0,0.23178200161116203,24
1,43000.0,0.28016957777813517,24
1,44000.0,0.20902719048092774,24
1,45000.0,0.17283845531288589,24
1,46000.0,0.14427861504107387,24
1,47000.0,0.055809422193788004,24
1,48000.0,0.15886580149017893,24
1,49000.0,0.1473005332350104,24
1,50000.0,0.16354395998783663,24
2,5000.0,-0.015387737246832364,24
2,6000.0,-0.06546419133425245,24
2,7000.0,-0.0601049233598803,24
2,8000.0,-0.049762464716504036,24
2,9000.0,-0.055752165780367374,24
2,10000.0,-0.025456785887300295,24
2,11000.0,-0.06341927307002088,24
2,12000.0,0.08101725157067786,24
2,13000.0,0.15210078118529408,24
2,14000.0,0.1806118942637381,24
2,15000.0,0.11435090907319582,24
2,16000.0,0.14461362058664975,24
2,17000.0,0.13230489712468982,24
2,18000.0,0.16373122937318876,24
2,19000.0,0.17443404354469702,24
2,20000.0,0.204754737793251,24
2,21000.0,0.14721416660420225,24
2,22000.0,0.17734671230104548,24
2,23000.0,0.17029115976352308,24
2,24000.0,0.16211442518116378,24
2,25000.0,0.14992841343743382,24
2,26000.0,0.19095866746141454,24
2,27000.0,0.1273464035071911,24
2,28000.0,0.20687331778618168,24
2,29000.0,0.22108863221072103,24
2,30000.0,0.23058533728478528,24
2,31000.0,0.21771919406615692,24
2,32000.0,0.19518731338644066,24
2,33000.0,0.1725591276256898,24
2,34000.0,0.2220417329960538,24
2,35000.0,0.2059192778946923,24
2,36000.0,0.10895541882916308,24
2,37000.0,0.07159815780151638,24
2,38000.0,0.1406961202130815,24
2,39000.0,0.10648307986857797,24
2,40000.0,0.07272587449609628,24
2,41000.0,0.07765266250719047,24
2,42000.0,0.22025420666587336,24
2,43000.0,0.29412183291909494,24
2,44000.0,0.32974591320719093,24
2,45000.0,0.2790636010434509,24
2,46000.0,0.30593011336233494,24
2,47000.0,0.14773407230876046,24
2,48000.0,0.10758948024113646,24
2,49000.0,0.12583467727438816,24
2,50000.0,0.12692418178492373,24
3,5000.0,-0.12889284422740344,24
3,6000.0,-0.15001667175503192,24
3,7000.0,-0.1857115427265347,24
3,8000.0,-0.13132395272324174,24
3,9000.0,-0.14805612448234118,24
3,10000.0,-0.19327719382452827,24
3,11000.0,-0.243567276705651,24
3,12000.0,0.09208052929283793,24
3,13000.0,0.11890510488686175,24
