rep,host,t,rlReward
0,0,5000.0,0.20686366098078
0,0,6000.0,-0.5393188681901
0,0,7000.0,-0.55335731657533
0,0,8000.0,-0.58947799900269
0,0,9000.0,-0.60601205764235
0,0,10000.0,-0.34167728567936
0,0,11000.0,-0.6
0,0,12000.0,0.20988064310729
0,0,13000.0,0.17758363298922
0,0,14000.0,0.32448341209812
0,0,15000.0,0.16185891862548
0,0,16000.0,0.39110899032287
0,0,17000.0,0.45602616004793
0,0,18000.0,0.26905016578198
0,0,19000.0,0.40952754650485
0,0,20000.0,0.37565869837107
0,0,21000.0,0.3798667776191
0,0,22000.0,0.017148798415393
0,0,23000.0,0.22205171867718
0,0,24000.0,0.4630842200008
0,0,25000.0,0.36732139077661
0,0,26000.0,0.33361749210039
0,0,27000.0,0.2648416316412
0,0,28000.0,0.32909107439351
0,0,29000.0,0.34912454525427
0,0,30000.0,0.36694679221591
0,0,31000.0,0.20175871790261
0,0,32000.0,0.75088951584952
0,0,33000.0,0.3489099819156
0,0,34000.0,0.42358173058918
0,0,35000.0,0.33891094879683
0,0,36000.0,0.26309239858549
0,0,37000.0,0.19717704168745
0,0,38000.0,-0.34432683165003
0,0,39000.0,-0.39923799815163
0,0,40000.0,-0.25458307995479
0,0,41000.0,-0.18273645683959
0,0,42000.0,0.43060410208346
0,0,43000.0,0.29980873804599
0,0,44000.0,0.40274427882345
0,0,45000.0,0.39604667860285
0,0,46000.0,0.21020267842248
0,0,47000.0,0.368770146049
0,0,48000.0,0.37992984201245
0,0,49000.0,0.39857237936546
0,0,50000.0,0.38731364047006
0,1,5000.0,0.21559941646989
0,1,6000.0,0.8688401115868
0,1,7000.0,0.82625158057837
0,1,8000.0,0.20775028764162
0,1,9000.0,-0.45788698297155
0,1,10000.0,-0.45297641794837
0,1,11000.0,-0.52929696113736
0,1,12000.0,0.1807014301459
0,1,13000.0,0.13668180972307
0,1,14000.0,0.12225958017078
0,1,15000.0,0.18560622694998
0,1,16000.0,0.14558637964641
0,1,17000.0,0.2311430603172
0,1,18000.0,0.11286487447726
0,1,19000.0,0.22743927347798
0,1,20000.0,0.21600253048236
0,1,21000.0,0.24377433542057
0,1,22000.0,0.15909899798773
0,1,23000.0,0.14647684610432
0,1,24000.0,0.23212083312429
0,1,25000.0,0.074407425928801
0,1,26000.0,0.16813035387027
0,1,27000.0,0.22841273316003
0,1,28000.0,0.1951753187538
0,1,29000.0,0.19556068415246
0,1,30000.0,0.88522341174332
0,1,31000.0,-0.48823503047098
0,1,32000.0,0.19817447302315
0,1,33000.0,0.134432749223
0,1,34000.0,0.200846909193
0,1,35000.0,-0.021615479806301
0,1,36000.0,0.076477766215383
0,1,37000.0,0.13231334044432
0,1,38000.0,0.19916799868835
0,1,39000.0,0.2209153587899
0,1,40000.0,0.14384196049455
0,1,41000.0,0.20798865731131
0,1,42000.0,0.20703269140736
0,1,43000.0,0.15347829614768
0,1,44000.0,0.053927656517299
0,1,45000.0,0.23171645304451
0,1,46000.0,0.18748224107852
0,1,47000.0,0.19872217454054
0,1,48000.0,0.20723322909371
0,1,49000.0,0.16762170693371
0,1,50000.0,0.17434385034884
0,2,5000.0,0.17610914578501
0,2,6000.0,0.067732019071672
0,2,7000.0,0.0
0,2,8000.0,-0.60100357070346
0,2,9000.0,-0.49511539249827
0,2,10000.0,-0.50625652829802
0,2,11000.0,-0.65587334192339
0,2,12000.0,0.38004696882932
0,2,13000.0,0.32004150561639
0,2,14000.0,0.40515212745823
0,2,15000.0,0.23429357534534
