rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.049418092262,3
0,6000.0,0.0314529726238,5
0,7000.0,0.027997742570833335,6
0,8000.0,0.76349371248925,4
0,9000.0,1.0149880878746667,3
0,10000.0,0.6140183864926001,5
0,11000.0,0.026176808801000002,7
0,12000.0,0.030937881882285714,7
0,13000.0,0.026689855026500002,8
0,14000.0,0.033694474182571425,7
0,15000.0,0.034718126785000004,7
0,16000.0,0.055142751559999995,4
0,17000.0,0.772387001683375,8
0,18000.0,0.6860739686363333,9
0,19000.0,0.6870174300447778,9
0,20000.0,0.0169532604075,4
0,21000.0,0.007937564396,4
0,22000.0,0.5584771355263333,6
0,23000.0,0.81855988587775,8
0,24000.0,1.0914131811703334,6
0,25000.0,0.37284460223188887,9
0,26000.0,0.4927296505197143,7
0,27000.0,0.4927296505197143,7
0,28000.0,2.5018531765562004,5
0,29000.0,1.3202334952958572,7
0,30000.0,1.155204308383875,8
0,31000.0,0.026464159389800002,5
0,32000.0,0.036081009443,3
0,33000.0,0.0287196300794,5
0,34000.0,0.44562583713614284,7
0,35000.0,0.44501274127257145,7
0,36000.0,0.6183302100426,5
0,37000.0,0.01779850376775,4
0,38000.0,0.014253978055799999,5
0,39000.0,0.5133716235396667,6
0,40000.0,0.6098008774842,5
0,41000.0,1.0136316340636666,3
0,42000.0,3.0743451877693335,3
0,43000.0,2.3055570672055,4
0,44000.0,1.8469223541242001,5
0,45000.0,0.010531425057333335,3
0,46000.0,0.02135948825966667,3
0,47000.0,0.01723165432666667,3
0,48000.0,0.016928609248500003,4
0,49000.0,0.008009737007,2
0,50000.0,0.022250079051333332,3
1,5000.0,1.849600511672,5
1,6000.0,1.849600511672,5
1,7000.0,1.849600511672,5
1,8000.0,0.015432570497999998,4
1,9000.0,0.0140524148514,5
1,10000.0,0.016396956134142857,7
1,11000.0,0.1237686655075,6
1,12000.0,0.146816040156,5
1,13000.0,0.18196072185925,4
1,14000.0,1.5488918513125,2
1,15000.0,1.040178517772,3
1,16000.0,1.5411281239885,2
1,17000.0,0.022751850691,1
1,19000.0,0.03607339792,1
1,20000.0,0.03607339792,1
1,21000.0,0.023356204575666662,3
1,22000.0,0.016997607903500002,2
1,23000.0,3.1664645689524997,4
1,24000.0,4.235717651592666,3
1,25000.0,4.235717651592666,3
1,26000.0,2.0841766034876668,3
1,27000.0,2.075969563515,3
1,28000.0,2.075969563515,3
1,29000.0,0.0788506329515,2
1,30000.0,0.107032491046,1
1,31000.0,0.07125518807600001,2
1,32000.0,3.131524816514,3
1,33000.0,1.8839713425393998,5
1,34000.0,5.584215640481333,6
1,35000.0,4.8331047295062,5
1,36000.0,7.0576851086875,6
1,37000.0,4.556298909206999,4
1,38000.0,4.55536185933775,4
1,39000.0,0.017532253096,2
1,40000.0,0.0501522994705,4
1,41000.0,0.062555882134,4
1,42000.0,0.076561711542,4
1,43000.0,0.08906899250599999,3
1,44000.0,0.130002647012,3
1,45000.0,0.157249143407,2
1,46000.0,0.187993463774,1
1,47000.0,0.100784008719,1
1,48000.0,0.100784008719,1
1,49000.0,0.05983179241100001,2
1,50000.0,1.55097051146,2
2,5000.0,1.042727929514,3
2,6000.0,0.6280113958616,5
2,7000.0,0.6280113958616,5
2,8000.0,1.1428885780813334,3
2,9000.0,3.213081295504,2
2,10000.0,1.0904344091476668,6
2,11000.0,1.9071036134026251,8
2,12000.0,1.7496369799558573,7
2,13000.0,3.034911575997,4
2,14000.0,0.0043156540875,2
2,15000.0,0.007132850808,3
2,16000.0,0.012378511701333333,3
2,17000.0,0.053660504314,6
2,18000.0,0.061839156327,5
2,19000.0,0.05854010319220001,5
2,20000.0,4.5098207392315,2
2,21000.0,2.27221390411925,4
2,22000.0,1.7382182816635712,7
2,23000.0,0.4100976986385,8
2,24000.0,0.46082529909957143,7
2,25000.0,0.061397250883166665,6
2,26000.0,0.11094581882516667,6
2,27000.0,0.09132910626962501,8
2,28000.0,0.086283751699,6
2,29000.0,0.44394080022675003,8
2,30000.0,0.694471764401,5
2,31000.0,0.86403434250425,4
2,32000.0,0.195558329017,2
2,33000.0,0.14119812903525,4
2,34000.0,0.14119812903525,4
2,35000.0,0.081434376875,3
2,36000.0,0.070627272518,1
2,37000.0,0.035313636259,2
2,38000.0,0.0,1
2,39000.0,0.0,1
2,40000.0,0.016170773795333333,3
2,41000.0,0.0121280803465,4
2,42000.0,1.603086686948,6
2,43000.0,2.39552698398525,4
2,44000.0,2.39552698398525,4
2,45000.0,3.077793478191667,3
2,46000.0,4.610640149468,2
2,47000.0,4.610640149468,2
2,48000.0,0.0,1
2,49000.0,0.2168941358935,2
2,50000.0,0.433788271787,1
3,5000.0,0.07687996991085713,7
3,6000.0,0.06257706871722223,9
3,7000.0,0.06257706871722223,9
3,8000.0,0.665893923848,5
3,9000.0,0.47960170388085716,7
3,10000.0,0.34867307653759994,10
3,11000.0,0.02604213931642857,7
3,12000.0,0.030561504773799996,5
3,13000.0,0.014962559422799998,5
3,14000.0,0.7179942734385555,9
3,15000.0,0.919808539326857,7
3,16000.0,1.279193569067,5
3,17000.0,0.044761725941,3
3,18000.0,0.03561980311075,4
3,19000.0,0.0417812399735,4
3,20000.0,0.0365556458714,5
3,21000.0,0.037168447548600006,5
3,22000.0,0.0380910771975,4
3,23000.0,10.5669875836535,2
3,24000.0,21.122717124301,1
3,25000.0,10.616132236138501,2
3,26000.0,0.20493667020550002,2
3,27000.0,0.15262625484733336,3
3,28000.0,0.150217012719,3
3,29000.0,0.075162522861,2
3,30000.0,0.2397026035805,2
3,31000.0,0.2527242286795,2
3,32000.0,0.2527242286795,2
3,33000.0,1.2329005182080002,3
3,34000.0,1.7851693414175,2
3,35000.0,0.9742074797945001,4
3,36000.0,0.1632456181715,2
3,37000.0,0.0775947349876,5
3,38000.0,0.01732934417175,4
3,39000.0,0.016457004386,6
3,40000.0,0.012419862573666667,3
3,41000.0,4.019935426302,3
3,42000.0,12.030381629277,1
3,43000.0,13.58292170363675,4
3,44000.0,14.100435061756665,3
3,45000.0,14.100435061756665,3
3,47000.0,0.139389183585,2
3,48000.0,0.11998502261766665,3
3,49000.0,0.096519421139,4
3,50000.0,0.11262610816233332,3
4,5000.0,1.3015261285502,5
4,6000.0,0.9323249027831428,7
4,7000.0,0.81795807479225,8
4,8000.0,0.01937606209,5
4,9000.0,0.020751452269375,8
4,10000.0,0.021231619899857144,7
4,11000.0,1.155149805045375,8
4,12000.0,3.0511411519756666,3
4,13000.0,1.5283547735898333,6
4,14000.0,0.01159221356575,4
4,15000.0,0.01159221356575,4
4,16000.0,0.009787288439833333,6
4,17000.0,0.016645071743333333,6
4,18000.0,0.016645071743333333,6
4,19000.0,0.023603456157333332,3
4,20000.0,0.00871398583075,4
4,21000.0,0.0093949378656,5
4,22000.0,0.07314894987725,4
4,23000.0,0.5472503054171667,6
4,24000.0,0.46843944233499996,7
4,25000.0,0.4423346203605714,7
4,26000.0,0.023526788735666663,3
4,27000.0,0.015593654956,6
4,28000.0,0.010641061596333335,6
4,29000.0,0.010641061596333335,6
4,30000.0,0.05872932660733333,3
4,31000.0,0.042610504437249994,4
4,32000.0,1.7642648460469998,7
4,33000.0,2.4413675477417995,5
4,34000.0,6.1682169977686,5
4,35000.0,4.6684614226655,4
4,36000.0,3.1173374321823335,6
4,37000.0,0.0084703017662,5
4,38000.0,0.010059634143999999,3
4,39000.0,0.007232658686,2
4,40000.0,0.0070869423015,4
4,41000.0,0.0070869423015,4
4,42000.0,0.004627483944666667,3
4,44000.0,0.004066970648333334,3
4,45000.0,0.004066970648333334,3
4,46000.0,0.004066970648333334,3
4,47000.0,3.033556988379,2
4,48000.0,3.033556988379,2
4,49000.0,2.268421026545,4
4,50000.0,3.92444183796225,4
