rep,t,mean_rlReward,n_hosts_used
0,5000.0,0.06493578497815466,24
0,6000.0,-0.028621107313511834,24
0,7000.0,-0.0016429129518579274,24
0,8000.0,-0.0021107427352308225,24
0,9000.0,0.024861139786259628,24
0,10000.0,-0.009221571073799123,24
0,11000.0,-0.06834089565967424,24
0,12000.0,0.0415592863846475,24
0,13000.0,0.06570320911184879,24
0,14000.0,0.09296829253650539,24
0,15000.0,0.08192380290175587,24
0,16000.0,0.05221123392418293,24
0,17000.0,0.05208671385591562,24
0,18000.0,0.05491915907113029,24
0,19000.0,0.09317329614589004,24
0,20000.0,-0.01674163039085189,24
0,21000.0,-0.025664922132884124,24
0,22000.0,0.20915156722399283,24
0,23000.0,0.23902202170228726,24
0,24000.0,0.28045318190217433,24
0,25000.0,0.2094252043969579,24
0,26000.0,0.23644309832485347,24
0,27000.0,0.20850062536748237,24
0,28000.0,0.26443993744971533,24
0,29000.0,0.22092742192524686,24
0,30000.0,0.18761225704632448,24
0,31000.0,0.17496087843664201,24
0,32000.0,0.2490246251707253,24
0,33000.0,0.25431747006539723,24
0,34000.0,0.26440105095666283,24
0,35000.0,0.29915450609753585,24
0,36000.0,0.23335545567392027,24
0,37000.0,0.17556506438706457,24
0,38000.0,0.19568749908408456,24
0,39000.0,0.21845446823989545,24
0,40000.0,0.17368649649205078,24
0,41000.0,0.1632507865475525,24
0,42000.0,0.2598985168928705,24
0,43000.0,0.274114523046007,24
0,44000.0,0.23733466762242736,24
0,45000.0,0.14239906485570225,24
0,46000.0,0.1255128719555545,24
0,47000.0,0.09335109716938084,24
0,48000.0,0.055381992433147786,24
0,49000.0,0.08333181254918955,24
0,50000.0,0.056232615116280825,24
1,5000.0,0.03709540431291455,24
1,6000.0,0.016845087102243392,24
1,7000.0,0.014135887829022718,24
1,8000.0,0.06576444747600987,24
1,9000.0,0.06111692350114408,24
1,10000.0,0.08170628832473588,24
1,11000.0,0.04953170823270409,24
1,12000.0,0.06343285626941009,24
1,13000.0,0.10587343790366634,24
1,14000.0,0.16172937213441071,24
1,15000.0,0.08981158632125728,24
1,16000.0,0.12731846691304724,24
1,17000.0,0.010604126244710818,24
1,18000.0,0.066088004382831,24
1,19000.0,0.022681273120923037,24
1,20000.0,0.024886478231336998,24
1,21000.0,0.020197493168808964,24
1,22000.0,0.1303263569276026,24
1,23000.0,0.11860119050095823,24
1,24000.0,0.11792534186073707,24
1,25000.0,0.1457657076918465,24
1,26000.0,0.15142777773165741,24
1,27000.0,0.07907856986994437,24
1,28000.0,0.18458020313154203,24
1,29000.0,0.20165623165970673,24
1,30000.0,0.11573851654438168,24
1,31000.0,-0.03490173432950642,24
1,32000.0,0.1831291633644362,24
1,33000.0,0.18276441374518537,24
1,34000.0,0.17306293233914885,24
1,35000.0,0.20851765972785227,24
1,36000.0,0.23548870532865038,24
1,37000.0,0.09744721502913824,24
1,38000.0,0.16568029283838193,24
1,39000.0,0.18182575770184886,24
1,40000.0,0.18454043217734195,24
1,41000.0,0.1665303344631548,24
1,42000.0,0.24567152896288555,24
1,43000.0,0.2140916782698192,24
1,44000.0,0.2975526197411077,24
1,45000.0,0.15678770240002451,24
1,46000.0,0.19449263903836753,24
1,47000.0,0.1749323335843004,24
1,48000.0,0.2374933918607651,24
1,49000.0,0.2167093080759336,24
1,50000.0,0.19914084476864694,24
2,5000.0,0.013287207113096042,24
2,6000.0,-0.014205029538196854,24
2,7000.0,-0.031011061482969504,24
2,8000.0,-0.04170322187427992,24
2,9000.0,-0.02699585304396181,24
2,10000.0,-0.009901134832493573,24
2,11000.0,-0.10001498600318025,24
2,12000.0,0.08295130268385432,24
2,13000.0,0.1700696421326905,24
2,14000.0,0.23705038397970404,24
2,15000.0,0.15799549181900163,24
2,16000.0,0.17810851776749548,24
2,17000.0,0.09910533593586472,24
2,18000.0,0.1015805224394762,24
2,19000.0,0.2025791328621298,24
2,20000.0,0.17566518375969395,24
2,21000.0,0.12039342927547732,24
2,22000.0,0.19304040268632927,24
2,23000.0,0.20979014848180733,24
2,24000.0,0.19600302513261017,24
2,25000.0,0.2404710677548332,24
2,26000.0,0.17547130463250457,24
2,27000.0,0.03603288737822342,24
2,28000.0,0.03374718214847192,24
2,29000.0,0.04550209458500442,24
2,30000.0,-0.009840660070111045,24
2,31000.0,-0.04438757196150658,24
2,32000.0,0.2466650298955647,24
2,33000.0,0.2034028714100391,24
2,34000.0,0.282011867580993,24
2,35000.0,0.2463342805571307,24
2,36000.0,0.23984905355619768,24
2,37000.0,0.24361277258051528,24
2,38000.0,0.19307916824589708,24
2,39000.0,0.19215516449166758,24
2,40000.0,0.21692637612304433,24
2,41000.0,0.10789692392743121,24
2,42000.0,0.2736131614274519,24
2,43000.0,0.2516101260109454,24
2,44000.0,0.250652365777907,24
2,45000.0,0.2213748719460529,24
2,46000.0,0.19236067030562273,24
2,47000.0,0.25901944574962116,24
2,48000.0,0.2541002702911687,24
2,49000.0,0.26309104321044374,24
2,50000.0,0.2861730888165614,24
3,5000.0,0.046646218501259544,24
3,6000.0,-0.08643108007878697,24
3,7000.0,-0.16478438429559245,24
3,8000.0,-0.14664575116208353,24
3,9000.0,-0.11837640349071128,24
3,10000.0,-0.11653529000562017,24
3,11000.0,-0.15510447829898047,24
3,12000.0,0.05372831030090275,24
3,13000.0,0.13409809547916138,24
3,14000.0,0.16119220700715683,24
3,15000.0,0.2013580447481552,24
3,16000.0,0.25844737388997,24
3,17000.0,0.048831977282785745,24
3,18000.0,0.019235657059191835,24
3,19000.0,-0.05087484528521866,24
3,20000.0,-0.02831180976223396,24
3,21000.0,-0.12173894635116088,24
3,22000.0,0.19641024418657804,24
3,23000.0,0.19722260465929473,24
3,24000.0,0.2326581002133505,24
3,25000.0,0.2694234051284736,24
3,26000.0,0.23153525519088314,24
3,27000.0,0.20048633814284542,24
3,28000.0,0.16636846604285047,24
3,29000.0,0.14873547460471795,24
3,30000.0,0.10462811532680466,24
3,31000.0,0.11245031129056693,24
3,32000.0,0.26420887923100994,24
3,33000.0,0.27326102944413305,24
3,34000.0,0.34647046760568223,24
3,35000.0,0.3009129847617734,24
3,36000.0,0.22829182533080594,24
3,37000.0,0.2404927285706698,24
3,38000.0,0.21478556661995643,24
3,39000.0,0.18980974274804482,24
3,40000.0,0.22805908459556387,24
3,41000.0,0.20359235202318418,24
3,42000.0,0.27612687651790296,24
3,43000.0,0.24452836090292465,24
3,44000.0,0.2978218458625422,24
3,45000.0,0.19655000495250083,24
3,46000.0,0.20976325556991782,24
3,47000.0,0.09585645417849586,24
3,48000.0,0.13862856775697124,24
3,49000.0,0.03239372646399816,24
3,50000.0,0.053195901833336466,24
4,5000.0,-0.02287182564449859,24
4,6000.0,-0.1863653820829938,24
4,7000.0,-0.1994645353355831,24
4,8000.0,-0.22524460200174648,24
4,9000.0,-0.20267327239148694,24
4,10000.0,-0.1842297759449433,24
4,11000.0,-0.1610586292013518,24
4,12000.0,0.05900604914731084,24
4,13000.0,0.13615204278149048,24
4,14000.0,0.1021676033279409,24
4,15000.0,0.1678301231906467,24
4,16000.0,0.1764760242224774,24
4,17000.0,0.10778894435170994,24
4,18000.0,0.1439634804291118,24
4,19000.0,0.1777619107508187,24
4,20000.0,0.12033740522391141,24
4,21000.0,0.14521412313740512,24
4,22000.0,0.2171038869460953,24
4,23000.0,0.18611288371376,24
4,24000.0,0.23588708366542935,24
4,25000.0,0.2779522915587692,24
4,26000.0,0.21902439448729805,24
4,27000.0,0.2710592438299539,24
4,28000.0,0.25624173978147774,24
4,29000.0,0.206650238712039,24
4,30000.0,0.18764800602155918,24
4,31000.0,0.25537913296292386,24
4,32000.0,0.2558875578004734,24
4,33000.0,0.2904018227946274,24
4,34000.0,0.32061488482787387,24
4,35000.0,0.2075348935483385,24
4,36000.0,0.20081496786441547,24
4,37000.0,0.09844650645396301,24
4,38000.0,0.15244971376423064,24
4,39000.0,0.109852323214782,24
4,40000.0,0.13972726695796647,24
4,41000.0,0.08088608435985205,24
4,42000.0,0.2950853565798958,24
4,43000.0,0.3007240311373159,24
4,44000.0,0.3077988116274203,24
4,45000.0,0.20976225038587204,24
4,46000.0,0.1823781346168815,24
4,47000.0,0.14915896238703866,24
4,48000.0,0.1617370461857702,24
4,49000.0,0.1901253565599007,24
4,50000.0,0.15619836185140432,24
