rep,t,mean_rlReward,n_hosts_used
0,5000.0,9.53071583245409e-05,24
0,6000.0,-0.05455190871050813,24
0,7000.0,-0.12290815214647462,24
0,8000.0,-0.04740686689999485,24
0,9000.0,-0.02709162816721704,24
0,10000.0,-0.11668545941081732,24
0,11000.0,-0.0687055794366826,24
0,12000.0,0.06986795174997025,24
0,13000.0,0.016128110415047043,24
0,14000.0,0.11429145967256717,24
0,15000.0,0.11505303866967591,24
0,16000.0,0.0032969797792094155,24
0,17000.0,0.10305845537827736,24
0,18000.0,0.088414274515496,24
0,19000.0,0.09726275281878514,24
0,20000.0,0.1091336855764941,24
0,21000.0,0.14350163027397836,24
0,22000.0,0.10405687638423496,24
0,23000.0,0.16953456111408957,24
0,24000.0,0.16533555329773428,24
0,25000.0,0.08386128304819047,24
0,26000.0,0.12029870342485521,24
0,27000.0,0.18400442969114694,24
0,28000.0,0.19697158777167045,24
0,29000.0,0.1796647268032333,24
0,30000.0,0.19370021185319108,24
0,31000.0,0.08469106854357085,24
0,32000.0,0.2414714324788938,24
0,33000.0,0.1854334318075962,24
0,34000.0,0.18254451347300074,24
0,35000.0,0.11192272336880475,24
0,36000.0,0.1599300197072662,24
0,37000.0,0.10589465755953004,24
0,38000.0,0.08954770945558362,24
0,39000.0,0.12511107423882245,24
0,40000.0,0.182102008857381,24
0,41000.0,0.14735097153026824,24
0,42000.0,0.18529051841029776,24
0,43000.0,0.09915058546833551,24
0,44000.0,0.06172695824109875,24
0,45000.0,0.0025944289991533323,24
0,46000.0,-0.012511955819435872,24
0,47000.0,-0.08531142995482505,24
0,48000.0,-0.0896679354534834,24
0,49000.0,-0.13412224643180834,24
0,50000.0,-0.07082647727381208,24
0,51000.0,-0.10106452300071526,24
0,52000.0,0.19724241721814328,24
0,53000.0,0.2711622709191807,24
0,54000.0,0.20410979297589024,24
0,55000.0,0.16280419240942012,24
0,56000.0,0.12224866827023421,24
0,57000.0,0.09162144841886655,24
0,58000.0,0.07364127691193062,24
0,59000.0,0.048979325181883165,24
0,60000.0,-0.02411449766830633,24
1,5000.0,0.024914014996838794,24
1,6000.0,-0.015986627202774994,24
1,7000.0,-0.038259507602095066,24
1,8000.0,0.028750292521203535,24
1,9000.0,-0.11018126828968554,24
1,10000.0,-0.08305195193237008,24
1,11000.0,-0.02573761010535025,24
1,12000.0,0.14371392176951717,24
1,13000.0,0.1796248546257512,24
1,14000.0,0.15271002251856192,24
1,15000.0,0.19449631251411803,24
1,16000.0,0.18712122008358675,24
1,17000.0,0.23879257246770993,24
1,18000.0,0.2162443239292242,24
1,19000.0,0.24577545306419457,24
1,20000.0,0.21710016254998032,24
1,21000.0,0.19987626897775793,24
1,22000.0,0.2509128232967227,24
1,23000.0,0.2391614116790516,24
1,24000.0,0.2501091196634895,24
1,25000.0,0.22612570900066975,24
1,26000.0,0.17087132382028283,24
1,27000.0,0.21570148460280827,24
1,28000.0,0.2632577020545001,24
1,29000.0,0.25973686548136016,24
1,30000.0,0.24654483589240972,24
1,31000.0,0.2815243523419579,24
1,32000.0,0.23618109920513186,24
1,33000.0,0.23049035625424708,24
1,34000.0,0.2812441548625338,24
1,35000.0,0.248725172079568,24
1,36000.0,0.14883347327072569,24
1,37000.0,0.15434032366211609,24
1,38000.0,0.17268536370366305,24
1,39000.0,0.18830810381500865,24
1,40000.0,0.14483837001949829,24
1,41000.0,0.13852969671347795,24
1,42000.0,0.2953450740780807,24
1,43000.0,0.2491240540326858,24
1,44000.0,0.3165899957751482,24
1,45000.0,0.2122634888649221,24
1,46000.0,0.1415952789912628,24
1,47000.0,0.1123646576765685,24
1,48000.0,0.10040209053171274,24
1,49000.0,0.1545037166055355,24
1,50000.0,0.06923717946232417,24
1,51000.0,-0.013767309667523367,24
1,52000.0,0.23085295240910675,24
1,53000.0,0.11817825321975156,24
1,54000.0,0.208055401343726,24
1,55000.0,0.08961527996194883,24
1,56000.0,0.02139193046583129,24
1,57000.0,0.030694354994518627,24
1,58000.0,0.04166189785843138,24
1,59000.0,0.059625477530818476,24
