rep,host,t,delay_sec
0,0,5000.0,
0,0,6000.0,
0,0,7000.0,0.011699176475
0,0,8000.0,0.011699176475
0,0,9000.0,0.011699176475
0,0,10000.0,
0,0,11000.0,
0,0,12000.0,0.014400724884
0,0,13000.0,0.014400724884
0,0,14000.0,0.014400724884
0,0,15000.0,
0,0,16000.0,
0,0,17000.0,0.010238482099
0,0,18000.0,0.010238482099
0,0,19000.0,0.010238482099
0,0,20000.0,
0,0,21000.0,
0,0,22000.0,0.007852312723
0,0,23000.0,0.007852312723
0,0,24000.0,0.007852312723
0,0,25000.0,
0,0,26000.0,
0,0,27000.0,0.035073134858
0,0,28000.0,0.035073134858
0,0,29000.0,0.035073134858
0,0,30000.0,
0,0,31000.0,
0,0,32000.0,0.090962414437
0,0,33000.0,0.090962414437
0,0,34000.0,0.090962414437
0,0,35000.0,
0,0,36000.0,
0,0,37000.0,0.03780780625
0,0,38000.0,0.03780780625
0,0,39000.0,0.03780780625
0,0,40000.0,
0,0,41000.0,
0,0,42000.0,0.007628833373
0,0,43000.0,0.007628833373
0,0,44000.0,0.007628833373
0,0,45000.0,
0,0,46000.0,
0,0,47000.0,
0,0,48000.0,
0,0,49000.0,
0,0,50000.0,0.164901666933
0,0,51000.0,0.164901666933
0,0,52000.0,0.164901666933
0,0,53000.0,
0,0,54000.0,
0,0,55000.0,
0,0,56000.0,
0,0,57000.0,
0,0,58000.0,
0,0,59000.0,
0,0,60000.0,
0,1,5000.0,
0,1,6000.0,
0,1,7000.0,0.017356366754
0,1,8000.0,0.017356366754
0,1,9000.0,0.017356366754
0,1,10000.0,
0,1,11000.0,
0,1,12000.0,0.011459999908
0,1,13000.0,0.011459999908
0,1,14000.0,0.011459999908
0,1,15000.0,
0,1,16000.0,
0,1,17000.0,0.008014890673
0,1,18000.0,0.008014890673
0,1,19000.0,0.008014890673
0,1,20000.0,
0,1,21000.0,
0,1,22000.0,0.011339707405
0,1,23000.0,0.011339707405
0,1,24000.0,0.011339707405
0,1,25000.0,
0,1,26000.0,
0,1,27000.0,0.013219656638
0,1,28000.0,0.013219656638
0,1,29000.0,0.013219656638
0,1,30000.0,
0,1,31000.0,
0,1,32000.0,0.024390035178
0,1,33000.0,0.024390035178
0,1,34000.0,0.024390035178
0,1,35000.0,
0,1,36000.0,
0,1,37000.0,
0,1,38000.0,0.299132207487
0,1,39000.0,0.299132207487
0,1,40000.0,0.299132207487
0,1,41000.0,
0,1,42000.0,
0,1,43000.0,
0,1,44000.0,
0,1,45000.0,
0,1,46000.0,
0,1,47000.0,
0,1,48000.0,
0,1,49000.0,
0,1,50000.0,
0,1,51000.0,
0,1,52000.0,
0,1,53000.0,6.23875437229
0,1,54000.0,6.23875437229
0,1,55000.0,6.23875437229
0,1,56000.0,
0,1,57000.0,
0,1,58000.0,
0,1,59000.0,0.124969953726
0,1,60000.0,0.124969953726
0,2,5000.0,
0,2,6000.0,
