rep,host,t,delay_sec
0,0,5000.0,0.005609998569
0,0,6000.0,0.005609998569
0,0,7000.0,0.005609998569
0,0,8000.0,
0,0,9000.0,0.002134864911
0,0,10000.0,0.002134864911
0,0,11000.0,0.002134864911
0,0,12000.0,
0,0,13000.0,
0,0,14000.0,0.002674593756
0,0,15000.0,0.002674593756
0,0,16000.0,0.002674593756
0,0,17000.0,
0,0,18000.0,0.003392681525
0,0,19000.0,0.003392681525
0,0,20000.0,0.003392681525
0,0,21000.0,
0,0,22000.0,0.003127756928
0,0,23000.0,0.003127756928
0,0,24000.0,0.003127756928
0,0,25000.0,
0,0,26000.0,
0,0,27000.0,0.002994444489
0,0,28000.0,0.002994444489
0,0,29000.0,0.002994444489
0,0,30000.0,
0,0,31000.0,0.002434583308
0,0,32000.0,0.002434583308
0,0,33000.0,0.002434583308
0,0,34000.0,
0,0,35000.0,0.003254855979
0,0,36000.0,0.003254855979
0,0,37000.0,0.003254855979
0,0,38000.0,
0,0,39000.0,0.002175211086
0,0,40000.0,0.002175211086
0,0,41000.0,0.002175211086
0,0,42000.0,
0,0,43000.0,
0,0,44000.0,0.002915632866
0,0,45000.0,0.002915632866
0,0,46000.0,0.002915632866
0,0,47000.0,
0,0,48000.0,
0,0,49000.0,0.00229609974
0,0,50000.0,0.00229609974
0,1,5000.0,
0,1,6000.0,0.003401749163
0,1,7000.0,0.003401749163
0,1,8000.0,0.003401749163
0,1,9000.0,
0,1,10000.0,
0,1,11000.0,0.002680518554
0,1,12000.0,0.002680518554
0,1,13000.0,0.002680518554
0,1,14000.0,
0,1,15000.0,
0,1,16000.0,0.002839406962
0,1,17000.0,0.002839406962
0,1,18000.0,0.002839406962
0,1,19000.0,
0,1,20000.0,
0,1,21000.0,0.002675061764
0,1,22000.0,0.002675061764
0,1,23000.0,0.002675061764
0,1,24000.0,
0,1,25000.0,0.003257749226
0,1,26000.0,0.003257749226
0,1,27000.0,0.003257749226
0,1,28000.0,
0,1,29000.0,0.001757367339
0,1,30000.0,0.001757367339
0,1,31000.0,0.001757367339
0,1,32000.0,
0,1,33000.0,0.002857238317
0,1,34000.0,0.002857238317
0,1,35000.0,0.002857238317
0,1,36000.0,
0,1,37000.0,
0,1,38000.0,0.00263595272
0,1,39000.0,0.00263595272
0,1,40000.0,0.00263595272
0,1,41000.0,
0,1,42000.0,0.002614777776
0,1,43000.0,0.002614777776
0,1,44000.0,0.002614777776
0,1,45000.0,
0,1,46000.0,0.002913756272
0,1,47000.0,0.002913756272
0,1,48000.0,0.002913756272
0,1,49000.0,
0,1,50000.0,0.002833363102
0,2,5000.0,0.004285589735
0,2,6000.0,0.004285589735
0,2,7000.0,0.004285589735
0,2,8000.0,
0,2,9000.0,0.003275940181
0,2,10000.0,0.003275940181
0,2,11000.0,0.003275940181
0,2,12000.0,0.003315984494
0,2,13000.0,0.003315984494
0,2,14000.0,0.003315984494
0,2,15000.0,0.003376032803
0,2,16000.0,0.003376032803
0,2,17000.0,0.003376032803
0,2,18000.0,
0,2,19000.0,0.002216085159
0,2,20000.0,0.002216085159
0,2,21000.0,0.002216085159
0,2,22000.0,
0,2,23000.0,0.002956148293
0,2,24000.0,0.002956148293
0,2,25000.0,0.002956148293
0,2,26000.0,
0,2,27000.0,0.003136213102
0,2,28000.0,0.003136213102
0,2,29000.0,0.003136213102
0,2,30000.0,
0,2,31000.0,0.002116275147
0,2,32000.0,0.002116275147
0,2,33000.0,0.002116275147
0,2,34000.0,
0,2,35000.0,0.002856334612
0,2,36000.0,0.002856334612
0,2,37000.0,0.002856334612
0,2,38000.0,
0,2,39000.0,0.002836407132
0,2,40000.0,0.002836407132
0,2,41000.0,0.002836407132
0,2,42000.0,
0,2,43000.0,0.006011094014
0,2,44000.0,0.006011094014
0,2,45000.0,0.006011094014
0,2,46000.0,
0,2,47000.0,0.002596537813
0,2,48000.0,0.002596537813
0,2,49000.0,0.002596537813
0,2,50000.0,
0,4,5000.0,0.013049576733
0,4,6000.0,0.013049576733
0,4,7000.0,0.013049576733
0,4,8000.0,0.003337540178
0,4,9000.0,0.003337540178
0,4,10000.0,0.003337540178
0,4,11000.0,0.00382672504
0,4,12000.0,0.00382672504
0,4,13000.0,0.00382672504
0,4,14000.0,
0,4,15000.0,
0,4,16000.0,0.003690020772
0,4,17000.0,0.003690020772
0,4,18000.0,0.003690020772
0,4,19000.0,0.002638306887
0,4,20000.0,0.002638306887
0,4,21000.0,0.002638306887
0,4,22000.0,0.004266855505
0,4,23000.0,0.004266855505
0,4,24000.0,0.004266855505
0,4,25000.0,
0,4,26000.0,0.002999192116
0,4,27000.0,0.002999192116
0,4,28000.0,0.002999192116
0,4,29000.0,
0,4,30000.0,0.002959862299
0,4,31000.0,0.002959862299
0,4,32000.0,0.002959862299
0,4,33000.0,0.002620381558
0,4,34000.0,0.002620381558
0,4,35000.0,0.002620381558
0,4,36000.0,
0,4,37000.0,
0,4,38000.0,0.002581208157
0,4,39000.0,0.002581208157
0,4,40000.0,0.002581208157
0,4,41000.0,
0,4,42000.0,
0,4,43000.0,0.002542123583
0,4,44000.0,0.002542123583
0,4,45000.0,0.002542123583
0,4,46000.0,
0,4,47000.0,0.005183086226
0,4,48000.0,0.005183086226
0,4,49000.0,0.005183086226
0,4,50000.0,
0,5,5000.0,
0,5,6000.0,0.004119089848
0,5,7000.0,0.004119089848
0,5,8000.0,0.004119089848
0,5,9000.0,
0,5,10000.0,0.014232618789
0,5,11000.0,0.014232618789
0,5,12000.0,0.014232618789
