rep,host,t,rlReward
0,0,5000.0,0.077998406458734
0,0,6000.0,0.37902398055936
0,0,7000.0,0.13413778271681
0,0,8000.0,0.13208363219752
0,0,9000.0,0.08445933841188
0,0,10000.0,0.10076481135707
0,0,11000.0,0.12021709399612
0,0,12000.0,0.11293348512096
0,0,13000.0,0.1127952286186
0,0,14000.0,0.08363816803244
0,0,15000.0,0.11915786851192
0,0,16000.0,0.12379728377938
0,0,17000.0,0.24530707889666
0,0,18000.0,0.065459096029825
0,0,19000.0,0.10242237748689
0,0,20000.0,0.10542569517701
0,0,21000.0,0.113701145609
0,0,22000.0,0.10942767080878
0,0,23000.0,0.069225395344963
0,0,24000.0,0.10654278834053
0,0,25000.0,0.10824966836968
0,0,26000.0,0.09518711504274
0,0,27000.0,0.10166926146385
0,0,28000.0,0.10263367412136
0,0,29000.0,0.087250988746255
0,0,30000.0,0.09410000733648
0,0,31000.0,0.093333574501732
0,0,32000.0,0.093828156147544
0,0,33000.0,0.10227847773476
0,0,34000.0,0.10680514893955
0,0,35000.0,0.089467293783737
0,0,36000.0,0.071812180849131
0,0,37000.0,0.096951960008406
0,0,38000.0,0.092730764745607
0,0,39000.0,0.084974434474924
0,0,40000.0,0.079694732611867
0,0,41000.0,0.086417845296497
0,0,42000.0,0.080234690935772
0,0,43000.0,0.092177381447443
0,0,44000.0,0.079879604304189
0,0,45000.0,0.026621194819374
0,0,46000.0,0.084336962640301
0,0,47000.0,0.069687060545336
0,0,48000.0,0.056300827820267
0,0,49000.0,0.072150784040997
0,0,50000.0,0.070169175190156
0,1,5000.0,0.096716028810456
0,1,6000.0,-0.54923470387265
0,1,7000.0,-0.53560865399322
0,1,8000.0,-0.51399856802627
0,1,9000.0,0.1188798632936
0,1,10000.0,-0.54853195560411
0,1,11000.0,-0.55059262678023
0,1,12000.0,0.15500532068786
0,1,13000.0,0.40971677749423
0,1,14000.0,0.39807717740334
0,1,15000.0,0.43041961103424
0,1,16000.0,0.41002261067687
0,1,17000.0,0.2641564361265
0,1,18000.0,0.38701145924891
0,1,19000.0,0.13468618264256
0,1,20000.0,0.40327868176074
0,1,21000.0,0.42119081638225
0,1,22000.0,0.41384674720786
0,1,23000.0,0.38193586074995
0,1,24000.0,0.42466405294161
0,1,25000.0,0.40014391141733
0,1,26000.0,0.40041399153769
0,1,27000.0,0.42633961679706
0,1,28000.0,0.42588269033853
0,1,29000.0,0.39038001694431
0,1,30000.0,0.4276534151996
0,1,31000.0,-0.036500365716635
0,1,32000.0,0.4178185945105
0,1,33000.0,0.41713378414517
0,1,34000.0,0.42314987874358
0,1,35000.0,0.12630740401531
0,1,36000.0,0.41966702792909
0,1,37000.0,-0.57612393411396
