rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.04579933539942858,14
0,6000.0,0.040530122167062504,16
0,7000.0,0.040530122167062504,16
0,8000.0,0.935002247282,13
0,9000.0,0.716328236347294,17
0,10000.0,0.6411925229193683,19
0,11000.0,0.005175780616,9
0,12000.0,0.008451281586,13
0,13000.0,0.0077262230774375,16
0,14000.0,0.007025271349952382,21
0,15000.0,0.004945818268727273,11
0,16000.0,0.0060698862601538455,13
0,17000.0,0.005221308502666666,12
0,18000.0,0.005338671092352941,17
0,19000.0,0.005143947378636363,11
0,20000.0,0.00684824812,9
0,21000.0,0.0065599666612000005,10
0,22000.0,0.005528483552266666,15
0,23000.0,0.0054061161558,15
0,24000.0,0.005128989691846154,13
0,25000.0,0.0062781007424444445,9
0,26000.0,0.005818516445454545,11
0,27000.0,0.007316189414307692,13
0,28000.0,0.0065902159686875,16
0,29000.0,0.006845830810117647,17
0,30000.0,0.005865976262,13
0,31000.0,0.005840424168999999,12
0,32000.0,0.005739329658416666,12
0,33000.0,0.006189671923,11
0,34000.0,0.005886511055818181,11
0,35000.0,0.004668519795714285,7
0,36000.0,0.0043432137263999995,10
0,37000.0,0.3059235840608,10
0,38000.0,0.25572378467641665,12
0,39000.0,0.3058082803277,10
0,40000.0,0.004633975027272728,11
0,41000.0,0.0052838428855,8
0,42000.0,0.008884719525777776,9
0,43000.0,0.010011177022999999,6
0,44000.0,0.007619310490769231,13
0,45000.0,0.005557689971090909,11
0,46000.0,0.0062185064552,10
0,47000.0,0.00639614990425,8
0,48000.0,0.0056635476981818185,11
0,49000.0,0.006066925583357143,14
0,50000.0,0.006066909280125,8
1,5000.0,0.7747415664639167,12
1,6000.0,0.6647614695407859,14
1,7000.0,0.6647614695407859,14
1,8000.0,0.004946622675545454,11
1,9000.0,0.004750049681933334,15
1,10000.0,0.004567631278705882,17
1,11000.0,0.7575972940374999,12
1,12000.0,0.7006112168610769,13
1,13000.0,0.6509390458108572,14
1,14000.0,0.005809999777,11
1,15000.0,0.00513300875025,4
1,16000.0,0.0042234402024,5
1,17000.0,0.005013265281,7
1,18000.0,0.004493476231900001,10
1,19000.0,0.27864787323618184,11
1,20000.0,0.23737003499884615,13
1,21000.0,0.22150409598907145,14
1,22000.0,0.22261509052328574,14
1,23000.0,0.2412928075622308,13
1,24000.0,0.22537745027514286,14
1,25000.0,0.0097916665705,12
1,26000.0,0.006349720463444444,9
1,27000.0,0.006925841747,10
1,28000.0,0.007266540508846154,13
1,29000.0,0.008815550973437499,16
1,30000.0,0.0077453797069999995,12
1,31000.0,0.008338358489615384,13
1,32000.0,0.0071075773332727275,11
1,33000.0,0.00869913378652941,17
1,34000.0,0.009507909943166666,12
1,35000.0,0.18463220154,17
1,36000.0,0.279412899366,11
1,37000.0,0.18312738955,17
1,38000.0,0.007837928648615385,13
1,39000.0,0.007674442679230769,13
1,40000.0,0.006898891839111111,9
1,41000.0,0.26596808821391665,12
1,42000.0,0.20231429040225002,16
1,43000.0,0.21551818807366666,15
1,44000.0,0.0072845369942499995,12
1,45000.0,0.0050047778302857145,7
1,46000.0,0.004731621406714286,7
1,47000.0,0.005588631096625,8
1,48000.0,0.006257993036090909,11
