rep,host,t,rlReward
0,0,5000.0,0.36743636174478
0,0,6000.0,0.087754582807579
0,0,7000.0,0.072027086083456
0,0,8000.0,0.080085691293259
0,0,9000.0,0.35740305821654
0,0,10000.0,0.3237639840218
0,0,11000.0,0.36458399447401
0,0,12000.0,0.38560940074112
0,0,13000.0,0.35410935973528
0,0,14000.0,0.030461144248854
0,0,15000.0,0.36334283785014
0,0,16000.0,0.34846681033294
0,0,17000.0,0.36618388721962
0,0,18000.0,0.37671600316338
0,0,19000.0,0.36639874853667
0,0,20000.0,0.059313526136741
0,0,21000.0,0.38411461207844
0,0,22000.0,0.37363627020389
0,0,23000.0,-0.097644042714383
0,0,24000.0,0.37038680874402
0,0,25000.0,0.37349004257291
0,0,26000.0,0.019522537509213
0,0,27000.0,-0.59476923579442
0,0,28000.0,-0.61369828890094
0,0,29000.0,-0.55115537715328
0,0,30000.0,-0.60959530524105
0,0,31000.0,-0.3483170765379
0,0,32000.0,-0.062380117511477
0,0,33000.0,-0.1725601504801
0,0,34000.0,0.35817195218382
0,0,35000.0,0.11465529018089
0,0,36000.0,0.1215761839326
0,0,37000.0,0.23404630060262
0,0,38000.0,-0.11001202745031
0,0,39000.0,0.11791784261015
0,0,40000.0,-0.060951165186988
0,0,41000.0,0.40804490003993
0,0,42000.0,0.20970278606147
0,0,43000.0,0.098969567776136
0,0,44000.0,0.27725348565871
0,0,45000.0,0.27717141913121
0,0,46000.0,0.20482511226044
0,0,47000.0,0.24193814503705
0,0,48000.0,-0.32979525677056
0,0,49000.0,-0.38019743561021
0,0,50000.0,-0.3314343753678
0,1,5000.0,0.033096250618571
0,1,6000.0,-0.62822739728343
0,1,7000.0,-0.68188439210417
0,1,8000.0,-0.44487762989736
0,1,9000.0,-0.54816492250342
0,1,10000.0,-0.61365322270512
0,1,11000.0,-0.63227718785568
0,1,12000.0,0.35479585207882
0,1,13000.0,0.35581949924713
0,1,14000.0,0.33824205576681
0,1,15000.0,0.35627022730816
0,1,16000.0,0.3472471079582
0,1,17000.0,0.34615499576792
0,1,18000.0,0.32687400941505
0,1,19000.0,0.34621442721053
0,1,20000.0,0.34045338088526
0,1,21000.0,0.34570474315828
0,1,22000.0,0.34471925370908
0,1,23000.0,0.1801350832689
0,1,24000.0,-0.13313558231619
0,1,25000.0,0.0080420675122416
0,1,26000.0,0.16348989628609
0,1,27000.0,-0.65742325253176
0,1,28000.0,-0.42660143965503
0,1,29000.0,-0.54765347416388
0,1,30000.0,-0.64524644934237
0,1,31000.0,-0.66090165600793
0,1,32000.0,0.16763546224884
0,1,33000.0,0.15958844491283
0,1,34000.0,0.0
0,1,35000.0,0.5
0,1,36000.0,0.37082573739588
0,1,37000.0,0.3
0,1,38000.0,0.37357328741223
