t,mean,sd_across_runs,n_runs_used,ci95_low,ci95_high
5000.0,0.06262626262626263,0.03455077045754964,5,0.01972581483892096,0.10552671041360429
6000.0,0.07272727272727272,0.031459417176560485,5,0.03366524701466439,0.11178929843988106
7000.0,0.06868686868686869,0.026145816374837948,5,0.03622254979058589,0.10115118758315148
8000.0,0.048484848484848485,0.014982219165849821,5,0.029881966333414296,0.06708773063628268
9000.0,0.048484848484848485,0.02710385427272472,5,0.014830968421844871,0.08213872854785209
10000.0,0.06060606060606061,0.035712463696290275,5,0.016263180147217962,0.10494894106490325
11000.0,0.05858585858585859,0.03738738489559949,5,0.012163288774005417,0.10500842839771177
12000.0,0.05454545454545454,0.029964438331699646,5,0.017339690242586164,0.09175121884832292
13000.0,0.04242424242424243,0.024115831083461256,5,0.012480483181145252,0.0723680016673396
14000.0,0.03838383838383839,0.008451111379132077,5,0.027890397639559906,0.048877279128116874
15000.0,0.03838383838383839,0.023033846971699756,5,0.009783539858943952,0.06698413690873282
16000.0,0.04444444444444444,0.026340211738192516,5,0.011738751824066536,0.07715013706482235
17000.0,0.03232323232323232,0.023033846971699756,5,0.0037229337983378866,0.06092353084812676
18000.0,0.022222222222222223,0.01106510217182154,5,0.008483083219025111,0.03596136122541933
19000.0,0.03232323232323232,0.023033846971699756,5,0.0037229337983378866,0.06092353084812676
20000.0,0.03636363636363636,0.027291426436578378,5,0.0024768546977104802,0.07025041802956225
21000.0,0.03232323232323232,0.024115831083461256,5,0.0023794730801351485,0.0622669915663295
22000.0,0.01818181818181818,0.004517309045454121,5,0.012572838171317578,0.023790798192318784
23000.0,0.020202020202020204,0.0101010101010101,5,0.0076599596141033715,0.032744080789937034
24000.0,0.022222222222222223,0.008451111379132077,5,0.01172878147794374,0.032715662966500705
25000.0,0.024242424242424242,0.00903461809090824,5,0.013024464221423037,0.035460384263425446
26000.0,0.02222222222222222,0.02802916550608406,5,0.0,0.05702502793082165
27000.0,0.028282828282828288,0.01806923618181648,5,0.005846908240825878,0.0507187483248307
28000.0,0.026262626262626265,0.013551927136362362,5,0.009435686231124455,0.04308956629412808
29000.0,0.028282828282828288,0.011065102171821538,5,0.014543689279631178,0.0420219672860254
30000.0,0.024242424242424246,0.015318940291013234,5,0.005221447592439983,0.04326340089240851
31000.0,0.024242424242424246,0.011516923485849878,5,0.009942274979977028,0.03854257350487146
32000.0,0.026262626262626265,0.01151692348584988,5,0.011962477000179043,0.04056277552507349
33000.0,0.028282828282828288,0.013170105869096262,5,0.011929981972639333,0.04463567459301725
34000.0,0.030303030303030304,0.012371160317086759,5,0.014942205921296582,0.04566385468476403
35000.0,0.024242424242424242,0.015318940291013232,5,0.00522144759243998,0.0432634008924085
36000.0,0.026262626262626265,0.020945900356896686,5,0.00025485587950422467,0.052270396645748306
37000.0,0.020202020202020204,0.012371160317086759,5,0.004841195820286482,0.03556284458375392
38000.0,0.01616161616161616,0.005532551085910769,5,0.009292046660017607,0.023031185663214715
39000.0,0.006060606060606061,0.005532551085910769,5,0.0,0.012930175562204615
40000.0,0.012121212121212121,0.008451111379132077,5,0.001627771376933639,0.022614652865490602
41000.0,0.012121212121212121,0.011065102171821538,5,0.0,0.02586035112440923
42000.0,0.01414141414141414,0.011516923485849878,5,0.0,0.028441563403861357
43000.0,0.012121212121212121,0.01317010586909626,5,0.0,0.02847405843140107
44000.0,0.024242424242424242,0.02535333413739623,5,0.0,0.05572274647525968
45000.0,0.03232323232323232,0.019429680870375096,5,0.008198097089899145,0.0564483675565655
46000.0,0.030303030303030304,0.023688968483956713,5,0.0008892909819175933,0.05971676962414302
47000.0,0.022222222222222223,0.008451111379132077,5,0.01172878147794374,0.032715662966500705
48000.0,0.02828282828282828,0.016597653257732305,5,0.007674119778032618,0.048891536787623945
49000.0,0.024242424242424242,0.015318940291013234,5,0.00522144759243998,0.0432634008924085
50000.0,0.03232323232323232,0.019429680870375096,5,0.008198097089899145,0.0564483675565655
