t,mean,sd_across_runs,n_runs_used,ci95_low,ci95_high
5000.0,0.06996124160091535,0.021829347022185613,5,0.04285652729917088,0.09706595590265982
6000.0,0.02088559840328186,0.029845849638702755,5,-0.01617291858889824,0.05794411539546196
7000.0,0.008933834977356983,0.04138365376540214,5,-0.042450758017272584,0.06031842797198655
8000.0,3.0207640214480887e-05,0.025322649611021476,5,-0.0314120147209195,0.031472430001348466
9000.0,0.010149151712981022,0.021041187150549857,5,-0.015976932851324427,0.036275236277286474
10000.0,0.023637069531002128,0.029685128614379625,5,-0.01322188595152151,0.060496025013525766
11000.0,0.044952662129787206,0.024347012997872612,5,0.014721852626529627,0.07518347163304478
12000.0,0.14867461521298925,0.019945608417940464,5,0.12390887131816258,0.1734403591078159
13000.0,0.1795618868066279,0.02688517207505322,5,0.14617953655552107,0.21294423705773474
14000.0,0.20288041862998957,0.027288684836372545,5,0.16899704111033675,0.23676379614964238
15000.0,0.21162582117972,0.031989922578763506,5,0.17190508600834356,0.25134655635109643
16000.0,0.2136873064101385,0.022361296624936498,5,0.18592208943779945,0.24145252338247755
17000.0,0.20018193648057442,0.017254059351776367,5,0.17875819216060268,0.22160568080054616
18000.0,0.19815155922373187,0.03620537854208461,5,0.15319664414668624,0.2431064743007775
19000.0,0.1762735580405715,0.02874497905505602,5,0.1405819524187871,0.21196516366235588
20000.0,0.171757248724773,0.017096223097547814,5,0.1505294839992882,0.1929850134502578
21000.0,0.17470424671641452,0.0090578635803165,5,0.16345742360809445,0.18595106982473458
22000.0,0.2523082238382853,0.018964774599691137,5,0.22876034598379955,0.275856101692771
23000.0,0.25392841740082056,0.014783812509563093,5,0.23557188965150158,0.2722849451501395
24000.0,0.2544369447650113,0.011695620770714258,5,0.23991491351737118,0.26895897601265134
25000.0,0.25586029201399496,0.021011066423431413,5,0.2297716072721522,0.28194897675583774
26000.0,0.2545572821950725,0.031828747655715965,5,0.21503667212305747,0.2940778922670876
27000.0,0.25678833159338615,0.03500505938269783,5,0.2133238096029053,0.300252853583867
28000.0,0.24471720483341755,0.03120511276949035,5,0.20597093974765276,0.28346346991918236
29000.0,0.22779779071572528,0.014846104939216844,5,0.20936391669914461,0.24623166473230595
30000.0,0.24151381755423817,0.027233757523379934,5,0.20769864130164634,0.27532899380683
31000.0,0.2194974031018627,0.032796963987264116,5,0.17877459366849138,0.260220212535234
32000.0,0.2749736694846063,0.024758282892364335,5,0.24423220095981327,0.3057151380093993
33000.0,0.27583975838094676,0.028510538087713616,5,0.2404392496680155,0.31124026709387803
34000.0,0.2803036288790018,0.020742138716253584,5,0.2545488619892812,0.30605839576872235
35000.0,0.2770404399825247,0.022091342581255252,5,0.2496104152273942,0.3044704647376552
36000.0,0.26066539343745676,0.025668459475734776,5,0.22879379141708456,0.29253699545782896
37000.0,0.26293262385779403,0.030603647456805348,5,0.22493317659695858,0.3009320711186295
38000.0,0.25727297961443907,0.0229760700656177,5,0.22874442059375433,0.2858015386351238
39000.0,0.2524220878228881,0.00847064301812417,5,0.24190439534564723,0.262939780300129
40000.0,0.2283246685133297,0.03193201229962459,5,0.18867583845068597,0.2679734985759734
41000.0,0.2260830267031447,0.022816948969107395,5,0.1977520426193515,0.25441401078693787
42000.0,0.2768639202733868,0.007158727111316113,5,0.2679751865463003,0.2857526540004733
43000.0,0.28588873407218285,0.020897933661937446,5,0.2599405222073045,0.3118369459370612
44000.0,0.278559353653841,0.027034600902663738,5,0.24499146300719638,0.3121272443004856
45000.0,0.2663704420991666,0.02461728318081621,5,0.23580404783996,0.2969368363583732
46000.0,0.2485488089756745,0.02682355369408616,5,0.21524296804984205,0.28185464990150694
47000.0,0.2577656714101474,0.019963610210130017,5,0.23297757533805583,0.282553767482239
48000.0,0.2483732082628455,0.02202574737267907,5,0.2210246307166587,0.2757217858090323
49000.0,0.24907611242792477,0.019621125153027344,5,0.22471326772116035,0.2734389571346892
50000.0,0.24650734454031048,0.018950676011762282,5,0.2229769723948815,0.27003771668573945
