rep,host,t,TotalClusterMsgSent
0,8,21000.0,1335.0
0,8,22000.0,1424.0
0,8,23000.0,1511.0
0,8,24000.0,1597.0
0,8,25000.0,1679.0
0,8,26000.0,1760.0
0,8,27000.0,1840.0
0,8,28000.0,1919.0
0,8,29000.0,1994.0
0,8,30000.0,2065.0
0,8,31000.0,2137.0
0,8,32000.0,2208.0
0,8,33000.0,2272.0
0,8,34000.0,2332.0
0,8,35000.0,2391.0
0,8,36000.0,2420.0
0,8,37000.0,2478.0
0,8,38000.0,2534.0
0,8,39000.0,2589.0
0,8,40000.0,2616.0
0,8,41000.0,2642.0
0,8,42000.0,2668.0
0,8,43000.0,2718.0
0,8,44000.0,2741.0
0,8,45000.0,2764.0
0,8,46000.0,2808.0
0,8,47000.0,2830.0
0,8,48000.0,2852.0
0,8,49000.0,2892.0
0,8,50000.0,2912.0
0,9,1000.0,24.0
0,9,2000.0,47.0
0,9,3000.0,93.0
0,9,4000.0,137.0
0,9,5000.0,179.0
0,9,6000.0,221.0
0,9,7000.0,265.0
0,9,8000.0,311.0
0,9,9000.0,361.0
0,9,10000.0,415.0
0,9,11000.0,471.0
0,9,12000.0,529.0
0,9,13000.0,589.0
0,9,14000.0,649.0
0,9,15000.0,711.0
0,9,16000.0,777.0
0,9,17000.0,843.0
0,9,18000.0,909.0
0,9,19000.0,973.0
0,9,20000.0,1043.0
0,9,21000.0,1119.0
0,9,22000.0,1195.0
0,9,23000.0,1273.0
0,9,24000.0,1353.0
0,9,25000.0,1433.0
0,9,26000.0,1511.0
0,9,27000.0,1591.0
0,9,28000.0,1675.0
0,9,29000.0,1761.0
0,9,30000.0,1853.0
0,9,31000.0,1947.0
0,9,32000.0,2039.0
0,9,33000.0,2131.0
0,9,34000.0,2273.0
0,9,35000.0,2368.0
0,9,36000.0,2462.0
0,9,37000.0,2558.0
0,9,38000.0,2652.0
0,9,39000.0,2748.0
0,9,40000.0,2844.0
0,9,41000.0,2940.0
0,9,42000.0,3037.0
0,9,43000.0,3133.0
0,9,44000.0,3231.0
0,9,45000.0,3375.0
0,9,46000.0,3475.0
0,9,47000.0,3575.0
0,9,48000.0,3672.0
0,9,49000.0,3769.0
0,9,50000.0,3867.0
0,10,1000.0,25.0
0,10,2000.0,77.0
0,10,3000.0,104.0
0,10,4000.0,131.0
0,10,5000.0,185.0
0,10,6000.0,241.0
0,10,7000.0,301.0
0,10,8000.0,361.0
0,10,9000.0,421.0
0,10,10000.0,485.0
0,10,11000.0,551.0
0,10,12000.0,613.0
0,10,13000.0,677.0
0,10,14000.0,741.0
0,10,15000.0,809.0
0,10,16000.0,879.0
0,10,17000.0,951.0
0,10,18000.0,1027.0
0,10,19000.0,1101.0
0,10,20000.0,1175.0
0,10,21000.0,1253.0
0,10,22000.0,1333.0
0,10,23000.0,1417.0
0,10,24000.0,1505.0
0,10,25000.0,1599.0
0,10,26000.0,1689.0
0,10,27000.0,1779.0
0,10,28000.0,1867.0
0,10,29000.0,1959.0
0,10,30000.0,2053.0
0,10,31000.0,2147.0
0,10,32000.0,2243.0
0,10,33000.0,2341.0
0,10,34000.0,2443.0
0,10,35000.0,2545.0
0,10,36000.0,2643.0
0,10,37000.0,2741.0
0,10,38000.0,2839.0
0,10,39000.0,2935.0
0,10,40000.0,3031.0
0,10,41000.0,3127.0
0,10,42000.0,3219.0
0,10,43000.0,3311.0
0,10,44000.0,3401.0
0,10,45000.0,3487.0
0,10,46000.0,3573.0
0,10,47000.0,3655.0
0,10,48000.0,3737.0
0,10,49000.0,3813.0
0,10,50000.0,3889.0
0,11,1000.0,29.0
0,11,2000.0,89.0
0,11,3000.0,148.0
0,11,4000.0,207.0
0,11,5000.0,327.0
0,11,6000.0,385.0
0,11,7000.0,498.0
0,11,8000.0,527.0
0,11,9000.0,614.0
0,11,10000.0,790.0
0,11,11000.0,821.0
0,11,12000.0,853.0
0,11,13000.0,985.0
0,11,14000.0,1052.0
0,11,15000.0,1087.0
0,11,16000.0,1157.0
0,11,17000.0,1267.0
0,11,18000.0,1415.0
0,11,19000.0,1452.0
0,11,20000.0,1491.0
0,11,21000.0,1608.0
0,11,22000.0,1647.0
0,11,23000.0,1690.0
0,11,24000.0,1957.0
0,11,25000.0,2001.0
0,11,26000.0,2133.0
0,11,27000.0,2311.0
0,11,28000.0,2356.0
0,11,29000.0,2486.0
0,11,30000.0,2654.0
0,11,31000.0,2695.0
0,11,32000.0,2860.0
0,11,33000.0,2900.0
0,11,34000.0,2980.0
0,11,35000.0,3209.0
0,11,36000.0,3323.0
0,11,37000.0,3359.0
0,11,38000.0,3538.0
0,11,39000.0,3572.0
0,11,40000.0,3728.0
0,11,41000.0,3855.0
0,11,42000.0,3983.0
0,11,43000.0,4109.0
0,11,44000.0,4230.0
0,11,45000.0,4378.0
0,11,46000.0,4525.0
0,11,47000.0,4612.0
0,11,48000.0,4669.0
0,11,49000.0,4697.0
0,11,50000.0,4755.0
0,12,1000.0,11.0
0,12,2000.0,23.0
0,12,3000.0,47.0
0,12,4000.0,73.0
0,12,5000.0,99.0
0,12,6000.0,125.0
0,12,7000.0,151.0
0,12,8000.0,179.0
0,12,9000.0,207.0
0,12,10000.0,235.0
0,12,11000.0,265.0
0,12,12000.0,293.0
0,12,13000.0,321.0
0,12,14000.0,349.0
0,12,15000.0,375.0
0,12,16000.0,387.0
0,12,17000.0,400.0
0,12,18000.0,424.0
0,12,19000.0,452.0
0,12,20000.0,482.0
0,12,21000.0,508.0
0,12,22000.0,534.0
0,12,23000.0,561.0
0,12,24000.0,591.0
0,12,25000.0,623.0
0,12,26000.0,659.0
0,12,27000.0,697.0
0,12,28000.0,735.0
0,12,29000.0,773.0
0,12,30000.0,813.0
0,12,31000.0,857.0
0,12,32000.0,903.0
0,12,33000.0,949.0
0,12,34000.0,995.0
0,12,35000.0,1043.0
0,12,36000.0,1093.0
0,12,37000.0,1120.0
0,12,38000.0,1147.0
0,12,39000.0,1201.0
0,12,40000.0,1255.0
0,12,41000.0,1313.0
0,12,42000.0,1373.0
0,12,43000.0,1437.0
0,12,44000.0,1503.0
0,12,45000.0,1573.0
0,12,46000.0,1643.0
0,12,47000.0,1719.0
0,12,48000.0,1797.0
0,12,49000.0,1877.0
0,12,50000.0,1959.0
0,13,1000.0,14.0
0,13,2000.0,56.0
0,13,3000.0,126.0
0,13,4000.0,238.0
0,13,5000.0,294.0
0,13,6000.0,336.0
0,13,7000.0,418.0
0,13,8000.0,535.0
0,13,9000.0,613.0
0,13,10000.0,743.0
0,13,11000.0,825.0
0,13,12000.0,853.0
0,13,13000.0,928.0
0,13,14000.0,959.0
0,13,15000.0,975.0
0,13,16000.0,992.0
0,13,17000.0,1026.0
0,13,18000.0,1043.0
0,13,19000.0,1060.0
0,13,20000.0,1078.0
0,13,21000.0,1096.0
0,13,22000.0,1114.0
0,13,23000.0,1132.0
0,13,24000.0,1151.0
0,13,25000.0,1170.0
0,13,26000.0,1189.0
0,13,27000.0,1207.0
0,13,28000.0,1225.0
0,13,29000.0,1261.0
0,13,30000.0,1279.0
0,13,31000.0,1296.0
0,13,32000.0,1314.0
0,13,33000.0,1332.0
0,13,34000.0,1349.0
0,13,35000.0,1383.0
0,13,36000.0,1401.0
0,13,37000.0,1418.0
0,13,38000.0,1452.0
0,13,39000.0,1471.0
0,13,40000.0,1491.0
0,13,41000.0,1531.0
0,13,42000.0,1552.0
0,13,43000.0,1573.0
0,13,44000.0,1619.0
0,13,45000.0,1642.0
0,13,46000.0,1665.0
0,13,47000.0,1712.0
0,13,48000.0,1760.0
0,13,49000.0,1784.0
0,13,50000.0,1808.0
0,14,1000.0,17.0
0,14,2000.0,34.0
0,14,3000.0,69.0
0,14,4000.0,88.0
0,14,5000.0,107.0
0,14,6000.0,145.0
0,14,7000.0,185.0
0,14,8000.0,253.0
0,14,9000.0,325.0
0,14,10000.0,397.0
0,14,11000.0,469.0
0,14,12000.0,517.0
0,14,13000.0,589.0
0,14,14000.0,637.0
0,14,15000.0,685.0
0,14,16000.0,733.0
0,14,17000.0,782.0
0,14,18000.0,831.0
0,14,19000.0,880.0
0,14,20000.0,905.0
0,14,21000.0,980.0
0,14,22000.0,1005.0
0,14,23000.0,1030.0
0,14,24000.0,1083.0
0,14,25000.0,1109.0
0,14,26000.0,1136.0
0,14,27000.0,1194.0
0,14,28000.0,1252.0
0,14,29000.0,1311.0
0,14,30000.0,1375.0
0,14,31000.0,1441.0
0,14,32000.0,1507.0
0,14,33000.0,1573.0
0,14,34000.0,1642.0
0,14,35000.0,1713.0
0,14,36000.0,1788.0
0,14,37000.0,1866.0
0,14,38000.0,1944.0
0,14,39000.0,2021.0
0,14,40000.0,2104.0
0,14,41000.0,2187.0
0,14,42000.0,2268.0
0,14,43000.0,2350.0
0,14,44000.0,2433.0
0,14,45000.0,2517.0
0,14,46000.0,2561.0
0,14,47000.0,2603.0
0,14,48000.0,2689.0
0,14,49000.0,2733.0
0,14,50000.0,2778.0
0,15,1000.0,25.0
0,15,2000.0,37.0
0,15,3000.0,50.0
0,15,4000.0,76.0
0,15,5000.0,104.0
0,15,6000.0,118.0
0,15,7000.0,148.0
0,15,8000.0,164.0
0,15,9000.0,183.0
0,15,10000.0,221.0
0,15,11000.0,240.0
0,15,12000.0,259.0
0,15,13000.0,298.0
0,15,14000.0,319.0
0,15,15000.0,340.0
0,15,16000.0,382.0
0,15,17000.0,403.0
0,15,18000.0,425.0
0,15,19000.0,468.0
0,15,20000.0,489.0
0,15,21000.0,510.0
0,15,22000.0,554.0
0,15,23000.0,576.0
0,15,24000.0,598.0
0,15,25000.0,638.0
0,15,26000.0,676.0
0,15,27000.0,716.0
0,15,28000.0,757.0
0,15,29000.0,795.0
0,15,30000.0,834.0
0,15,31000.0,875.0
0,15,32000.0,917.0
0,15,33000.0,957.0
0,15,34000.0,998.0
0,15,35000.0,1040.0
0,15,36000.0,1082.0
0,15,37000.0,1124.0
0,15,38000.0,1166.0
0,15,39000.0,1208.0
0,15,40000.0,1251.0
0,15,41000.0,1294.0
0,15,42000.0,1338.0
0,15,43000.0,1382.0
0,15,44000.0,1424.0
0,15,45000.0,1445.0
0,15,46000.0,1490.0
0,15,47000.0,1535.0
0,15,48000.0,1581.0
0,15,49000.0,1628.0
0,15,50000.0,1676.0
0,16,1000.0,30.0
0,16,2000.0,94.0
0,16,3000.0,162.0
0,16,4000.0,230.0
0,16,5000.0,297.0
0,16,6000.0,359.0
0,16,7000.0,421.0
0,16,8000.0,483.0
0,16,9000.0,547.0
0,16,10000.0,611.0
0,16,11000.0,675.0
0,16,12000.0,707.0
0,16,13000.0,741.0
0,16,14000.0,808.0
0,16,15000.0,874.0
0,16,16000.0,941.0
0,16,17000.0,1009.0
0,16,18000.0,1079.0
0,16,19000.0,1149.0
0,16,20000.0,1218.0
0,16,21000.0,1284.0
0,16,22000.0,1350.0
0,16,23000.0,1415.0
0,16,24000.0,1480.0
0,16,25000.0,1546.0
0,16,26000.0,1608.0
0,16,27000.0,1671.0
0,16,28000.0,1732.0
0,16,29000.0,1791.0
0,16,30000.0,1849.0
0,16,31000.0,1907.0
0,16,32000.0,1965.0
0,16,33000.0,2023.0
0,16,34000.0,2080.0
0,16,35000.0,2132.0
0,16,36000.0,2184.0
0,16,37000.0,2236.0
0,16,38000.0,2283.0
0,16,39000.0,2327.0
0,16,40000.0,2370.0
0,16,41000.0,2410.0
0,16,42000.0,2430.0
0,16,43000.0,2449.0
0,16,44000.0,2487.0
0,16,45000.0,2544.0
0,16,46000.0,2581.0
0,16,47000.0,2616.0
0,16,48000.0,2650.0
0,16,49000.0,2684.0
0,16,50000.0,2718.0
0,17,1000.0,28.0
0,17,2000.0,42.0
0,17,3000.0,56.0
0,17,4000.0,84.0
0,17,5000.0,98.0
0,17,6000.0,111.0
0,17,7000.0,150.0
0,17,8000.0,189.0
0,17,9000.0,228.0
0,17,10000.0,267.0
0,17,11000.0,280.0
0,17,12000.0,294.0
0,17,13000.0,334.0
0,17,14000.0,360.0
0,17,15000.0,374.0
0,17,16000.0,404.0
0,17,17000.0,419.0
0,17,18000.0,434.0
0,17,19000.0,464.0
0,17,20000.0,494.0
0,17,21000.0,509.0
0,17,22000.0,539.0
0,17,23000.0,569.0
0,17,24000.0,584.0
0,17,25000.0,614.0
0,17,26000.0,629.0
0,17,27000.0,644.0
0,17,28000.0,678.0
0,17,29000.0,695.0
0,17,30000.0,712.0
0,17,31000.0,744.0
0,17,32000.0,772.0
0,17,33000.0,800.0
0,17,34000.0,843.0
0,17,35000.0,873.0
0,17,36000.0,903.0
0,17,37000.0,948.0
0,17,38000.0,978.0
0,17,39000.0,1009.0
0,17,40000.0,1026.0
0,17,41000.0,1043.0
0,17,42000.0,1061.0
0,17,43000.0,1101.0
0,17,44000.0,1143.0
0,17,45000.0,1185.0
0,17,46000.0,1226.0
0,17,47000.0,1267.0
0,17,48000.0,1307.0
0,17,49000.0,1347.0
0,17,50000.0,1388.0
0,18,1000.0,64.0
0,18,2000.0,96.0
0,18,3000.0,128.0
0,18,4000.0,195.0
0,18,5000.0,265.0
0,18,6000.0,337.0
0,18,7000.0,409.0
0,18,8000.0,482.0
0,18,9000.0,555.0
0,18,10000.0,626.0
0,18,11000.0,694.0
0,18,12000.0,760.0
0,18,13000.0,827.0
0,18,14000.0,895.0
0,18,15000.0,963.0
0,18,16000.0,1034.0
0,18,17000.0,1106.0
0,18,18000.0,1178.0
0,18,19000.0,1250.0
0,18,20000.0,1322.0
0,18,21000.0,1393.0
0,18,22000.0,1465.0
0,18,23000.0,1539.0
0,18,24000.0,1614.0
0,18,25000.0,1690.0
0,18,26000.0,1766.0
0,18,27000.0,1842.0
0,18,28000.0,1917.0
0,18,29000.0,1989.0
0,18,30000.0,2060.0
0,18,31000.0,2127.0
0,18,32000.0,2193.0
0,18,33000.0,2258.0
0,18,34000.0,2322.0
0,18,35000.0,2384.0
0,18,36000.0,2444.0
0,18,37000.0,2504.0
0,18,38000.0,2564.0
0,18,39000.0,2618.0
0,18,40000.0,2699.0
0,18,41000.0,2753.0
0,18,42000.0,2807.0
0,18,43000.0,2859.0
0,18,44000.0,2911.0
0,18,45000.0,2960.0
0,18,46000.0,3006.0
0,18,47000.0,3051.0
0,18,48000.0,3095.0
0,18,49000.0,3139.0
0,18,50000.0,3182.0
0,19,1000.0,27.0
0,19,2000.0,54.0
0,19,3000.0,114.0
0,19,4000.0,176.0
0,19,5000.0,238.0
0,19,6000.0,299.0
0,19,7000.0,331.0
0,19,8000.0,363.0
0,19,9000.0,429.0
0,19,10000.0,499.0
0,19,11000.0,572.0
0,19,12000.0,645.0
0,19,13000.0,719.0
0,19,14000.0,794.0
0,19,15000.0,870.0
0,19,16000.0,945.0
0,19,17000.0,1021.0
0,19,18000.0,1098.0
0,19,19000.0,1173.0
0,19,20000.0,1251.0
0,19,21000.0,1328.0
0,19,22000.0,1402.0
0,19,23000.0,1472.0
0,19,24000.0,1540.0
0,19,25000.0,1608.0
0,19,26000.0,1673.0
0,19,27000.0,1739.0
0,19,28000.0,1805.0
0,19,29000.0,1870.0
0,19,30000.0,1933.0
0,19,31000.0,1993.0
0,19,32000.0,2053.0
0,19,33000.0,2110.0
0,19,34000.0,2166.0
0,19,35000.0,2222.0
0,19,36000.0,2276.0
0,19,37000.0,2325.0
0,19,38000.0,2372.0
0,19,39000.0,2414.0
0,19,40000.0,2456.0
0,19,41000.0,2496.0
0,19,42000.0,2531.0
0,19,43000.0,2565.0
0,19,44000.0,2599.0
0,19,45000.0,2632.0
0,19,46000.0,2661.0
0,19,47000.0,2675.0
0,19,48000.0,2699.0
0,19,49000.0,2710.0
0,19,50000.0,2720.0
0,20,1000.0,46.0
0,20,2000.0,70.0
0,20,3000.0,95.0
0,20,4000.0,145.0
0,20,5000.0,195.0
0,20,6000.0,247.0
0,20,7000.0,299.0
0,20,8000.0,355.0
0,20,9000.0,411.0
0,20,10000.0,469.0
0,20,11000.0,527.0
0,20,12000.0,583.0
0,20,13000.0,664.0
0,20,14000.0,718.0
0,20,15000.0,774.0
0,20,16000.0,832.0
0,20,17000.0,892.0
0,20,18000.0,922.0
0,20,19000.0,1012.0
0,20,20000.0,1102.0
0,20,21000.0,1132.0
0,20,22000.0,1192.0
0,20,23000.0,1283.0
0,20,24000.0,1347.0
0,20,25000.0,1411.0
0,20,26000.0,1480.0
0,20,27000.0,1552.0
0,20,28000.0,1663.0
0,20,29000.0,1737.0
0,20,30000.0,1811.0
0,20,31000.0,1889.0
0,20,32000.0,1929.0
0,20,33000.0,1970.0
0,20,34000.0,2014.0
0,20,35000.0,2142.0
0,20,36000.0,2228.0
0,20,37000.0,2310.0
0,20,38000.0,2392.0
0,20,39000.0,2433.0
0,20,40000.0,2474.0
0,20,41000.0,2607.0
0,20,42000.0,2697.0
0,20,43000.0,2831.0
0,20,44000.0,2919.0
0,20,45000.0,3050.0
0,20,46000.0,3132.0
0,20,47000.0,3173.0
0,20,48000.0,3253.0
0,20,49000.0,3373.0
0,20,50000.0,3493.0
0,21,1000.0,12.0
0,21,2000.0,36.0
0,21,3000.0,62.0
0,21,4000.0,90.0
0,21,5000.0,118.0
0,21,6000.0,132.0
0,21,7000.0,146.0
0,21,8000.0,176.0
0,21,9000.0,207.0
0,21,10000.0,223.0
0,21,11000.0,257.0
0,21,12000.0,291.0
0,21,13000.0,325.0
0,21,14000.0,342.0
0,21,15000.0,359.0
0,21,16000.0,375.0
0,21,17000.0,410.0
0,21,18000.0,447.0
0,21,19000.0,485.0
0,21,20000.0,504.0
0,21,21000.0,523.0
0,21,22000.0,543.0
0,21,23000.0,581.0
0,21,24000.0,600.0
0,21,25000.0,619.0
0,21,26000.0,660.0
0,21,27000.0,700.0
0,21,28000.0,738.0
0,21,29000.0,777.0
0,21,30000.0,818.0
