rep,t,mean_rlReward,n_hosts_used
0,5000.0,0.12389649582452401,24
0,6000.0,-0.009440078025850245,24
0,7000.0,-0.06181314271312741,24
0,8000.0,-0.03414201151586992,24
0,9000.0,-0.10769704998408712,24
0,10000.0,-0.16869457345026964,24
0,11000.0,-0.08585950792121184,24
0,12000.0,0.20817128612077077,24
0,13000.0,0.24495206462703237,24
0,14000.0,0.23759268724918295,24
0,15000.0,0.2535080073430909,24
0,16000.0,0.25281624074401404,24
0,17000.0,0.2257924387627105,24
0,18000.0,0.18326254718749088,24
0,19000.0,0.25410862126375705,24
0,20000.0,0.218577903413399,24
0,21000.0,0.13617703260882644,24
0,22000.0,0.2088288057537785,24
0,23000.0,0.11907857892610417,24
0,24000.0,0.12581522323016467,24
0,25000.0,0.19247488946065958,24
0,26000.0,0.22500638873094367,24
0,27000.0,0.11416434268171287,24
0,28000.0,0.07676423793183466,24
0,29000.0,0.1024122272253572,24
0,30000.0,0.09375394657513315,24
0,31000.0,0.10737087076730317,24
0,32000.0,0.26961957798489916,24
0,33000.0,0.1555538346475969,24
0,34000.0,0.13967106831433648,24
0,35000.0,0.16578168047381975,24
0,36000.0,0.1251180795109805,24
0,37000.0,0.046367710630726,24
0,38000.0,0.1267124131626771,24
0,39000.0,0.15233939342054,24
0,40000.0,0.07730464963458025,24
0,41000.0,0.13215983948114748,24
0,42000.0,0.19432395404227085,24
0,43000.0,0.20703732729917335,24
0,44000.0,0.20095883193830166,24
0,45000.0,0.16372440926080564,24
0,46000.0,0.07698928299617042,24
0,47000.0,0.13239989150313478,24
0,48000.0,0.10596300404533958,24
0,49000.0,0.09565885107604459,24
0,50000.0,-0.05620132091362209,24
1,5000.0,-0.08267274100191709,24
1,6000.0,-0.13826730353207858,24
1,7000.0,-0.1290745886875542,24
1,8000.0,-0.14442992571759408,24
1,9000.0,-0.10692967775670897,24
1,10000.0,-0.2311531796317865,24
1,11000.0,-0.22694164446316645,24
1,12000.0,0.2193588066359651,24
1,13000.0,0.2599613311098253,24
1,14000.0,0.198083237287084,24
1,15000.0,0.20167006798208217,24
1,16000.0,0.15661868622471695,24
1,17000.0,0.16046167053672447,24
1,18000.0,0.09463522317076926,24
1,19000.0,0.06200011356016624,24
1,20000.0,0.04678602851077333,24
1,21000.0,0.03507255042211833,24
1,22000.0,0.2712640890392734,24
1,23000.0,0.2493882359597898,24
1,24000.0,0.23777922604674476,24
1,25000.0,0.26909476071606825,24
1,26000.0,0.2589147758025927,24
1,27000.0,0.23137715107023513,24
1,28000.0,0.2619104985860874,24
1,29000.0,0.25968287524091377,24
1,30000.0,0.23683840603205933,24
1,31000.0,0.2640688151851354,24
1,32000.0,0.25746456746819224,24
1,33000.0,0.2309263872581855,24
1,34000.0,0.24109816322276115,24
1,35000.0,0.27861581139812325,24
1,36000.0,0.27472916605624353,24
1,37000.0,0.29392832619363585,24
1,38000.0,0.25884425173621056,24
1,39000.0,0.2627988790101235,24
1,40000.0,0.16782278039322207,24
1,41000.0,0.15051336846071708,24
1,42000.0,0.25998660260735457,24
1,43000.0,0.2368255062941487,24
1,44000.0,0.2759391393949738,24
1,45000.0,0.2453957029077041,24
1,46000.0,0.2817168294123742,24
1,47000.0,0.29868958997018913,24
1,48000.0,0.23499359390551278,24
1,49000.0,0.2462285066001971,24
1,50000.0,0.2554569251272528,24
2,5000.0,-0.060431292409235955,24
2,6000.0,-0.1026872800397433,24
2,7000.0,-0.09607814742202415,24
2,8000.0,-0.1425732419598919,24
2,9000.0,-0.17544929775355833,24
2,10000.0,-0.24021373491461226,24
2,11000.0,-0.17741138573175486,24
2,12000.0,0.18798665089766328,24
2,13000.0,0.09461483147038212,24
2,14000.0,0.08899943191522262,24
2,15000.0,0.09854620747203151,24
2,16000.0,0.12065202990637684,24
2,17000.0,0.06620324454920741,24
2,18000.0,0.1336624489666706,24
2,19000.0,0.09874264366575775,24
2,20000.0,0.08404763197837288,24
2,21000.0,0.10083004980733513,24
2,22000.0,0.17643907994480804,24
2,23000.0,0.20304120852073793,24
2,24000.0,0.15385420460388524,24
2,25000.0,0.2796453934335977,24
2,26000.0,0.2486256803041628,24
2,27000.0,0.12071641617592732,24
2,28000.0,0.15729748944140465,24
2,29000.0,0.19753472897454552,24
2,30000.0,0.12519914938449683,24
2,31000.0,0.13405773789137104,24
2,32000.0,0.2555619745105609,24
2,33000.0,0.2633090992017316,24
2,34000.0,0.3401540543480999,24
2,35000.0,0.27865678540931,24
2,36000.0,0.19592795624966244,24
2,37000.0,0.26506696096313126,24
2,38000.0,0.19781533056082043,24
2,39000.0,0.14372642349583944,24
2,40000.0,0.14001994886391067,24
2,41000.0,0.08462440515100955,24
2,42000.0,0.33886917247511494,24
2,43000.0,0.3252002805242314,24
2,44000.0,0.37430991550447495,24
2,45000.0,0.36354536295056167,24
2,46000.0,0.2864497825872724,24
2,47000.0,0.354878660507625,24
2,48000.0,0.28368971095266604,24
2,49000.0,0.30761218941573376,24
2,50000.0,0.3302143931904624,24
3,5000.0,0.05935520037078321,24
3,6000.0,0.09327141953057784,24
3,7000.0,0.0890443972147198,24
3,8000.0,0.08890659239069383,24
3,9000.0,-0.020630399077547656,24
3,10000.0,-0.04569434033549216,24
3,11000.0,0.0156852418939995,24
3,12000.0,0.18962241410449568,24
3,13000.0,0.22560309764331155,24
