rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.5826529154575454,11
0,6000.0,0.4979417805134,10
0,7000.0,0.41408077998966664,12
0,8000.0,0.18010313638,7
0,9000.0,0.15247122170944447,9
0,10000.0,0.7720725891377,10
0,11000.0,1.2089632589934285,14
0,12000.0,1.2004595701054999,14
0,13000.0,0.7149148604300714,14
0,14000.0,0.9444652763365,12
0,15000.0,1.4523189958244167,12
0,16000.0,1.204572294287786,14
0,17000.0,0.48697336609123076,13
0,18000.0,0.020685509103399998,10
0,19000.0,0.1411399028707143,7
0,20000.0,0.09080462718258332,12
0,21000.0,0.093607818479,12
0,22000.0,0.019217926565181818,11
0,23000.0,0.038362061712000003,8
0,24000.0,0.03907748153281818,11
0,25000.0,0.041341903565600004,10
0,26000.0,0.036641944320125,8
0,27000.0,1.8897803570768001,5
0,28000.0,2.267916491239875,8
0,29000.0,1.6472754408933634,11
0,30000.0,0.8003138601355455,11
0,31000.0,0.014373132756857143,7
0,32000.0,0.05606465734,6
0,33000.0,0.08724883065288888,9
0,34000.0,0.07496854702745454,11
0,35000.0,0.08479639572588889,9
0,36000.0,0.048155288894857144,7
0,37000.0,0.0550359879725,6
0,38000.0,0.019067626395000002,5
0,39000.0,0.0221524897606,5
0,40000.0,0.017355872545833335,6
0,41000.0,0.018373520767833332,6
0,42000.0,0.016247656341666666,3
0,43000.0,0.03169155529828572,7
0,44000.0,0.040845678198714284,7
0,45000.0,0.038985438091625,8
0,46000.0,0.04159572113,3
0,47000.0,0.3617128188304,5
0,48000.0,0.27475043099900004,7
0,49000.0,0.21746672256155555,9
0,50000.0,0.0310863294055,6
1,5000.0,0.76252554510775,4
1,6000.0,0.44511772445742853,7
1,7000.0,0.400860542621,8
1,8000.0,0.03919554013425,4
1,9000.0,0.3752635337538571,7
1,10000.0,0.2871109753221111,9
1,11000.0,0.9737279322960833,12
1,12000.0,1.0303813217702222,9
1,13000.0,1.232442553859125,8
1,14000.0,0.1113280020453,10
1,15000.0,0.11631098571644444,9
1,16000.0,0.15367701067354547,11
1,17000.0,0.19496396860200002,7
1,18000.0,0.2438227878456667,12
1,19000.0,0.1859829773818,10
1,20000.0,0.16791966425245455,11
1,21000.0,0.0615298438072,5
1,22000.0,0.0383110079384,10
1,23000.0,0.05981394608561538,13
1,24000.0,0.0586072310605,14
1,25000.0,0.059029144193999995,10
1,26000.0,0.03539301876571429,7
1,27000.0,0.040684257382,11
1,28000.0,0.0467889305503,10
1,29000.0,0.044534522819,10
1,30000.0,0.89459590511025,8
1,31000.0,0.6074688969976666,12
1,32000.0,0.7398016859415714,14
1,33000.0,0.5316720002008334,12
1,34000.0,0.7232165029867778,9
1,35000.0,0.3889934260771111,9
1,36000.0,0.0500672763738,10
1,37000.0,0.042208461070875,8
1,38000.0,0.052283812766,9
1,39000.0,0.0669595202323,10
1,40000.0,0.818565216425,12
1,41000.0,0.8800446307965455,11
1,42000.0,1.0789504437102222,9
1,43000.0,0.07234768127081818,11
1,44000.0,0.5594202312150001,10
1,45000.0,0.590871741362,9
1,46000.0,0.6319874291455,8
1,47000.0,0.03147814594844445,9
1,48000.0,0.03675240782566666,9
1,49000.0,0.7976899181286666,9
1,50000.0,1.0743505758589,10
2,5000.0,0.12996362677775,4
2,6000.0,0.0497142477495,4
2,7000.0,0.065276647068375,8
2,8000.0,0.09018690623485714,7
2,9000.0,0.07070669424707143,14
2,10000.0,0.066196167783,11
2,11000.0,0.0601752838895,12
2,12000.0,0.040484724662333334,6
2,13000.0,0.03158588265725,8
2,14000.0,0.02375952311477778,9
2,15000.0,0.32090694493145455,11
2,16000.0,0.29571992914175,12
