rep,t,mean_rlReward,n_hosts_used
0,5000.0,-0.093169945332521,24
0,6000.0,-0.1382122485382884,24
0,7000.0,-0.05210827370377084,24
0,8000.0,-0.018802300283271362,24
0,9000.0,-0.14408047518193495,24
0,10000.0,-0.1011289699828926,24
0,11000.0,-0.1540187001181971,24
0,12000.0,0.21594034932037806,24
0,13000.0,0.2006133521442122,24
0,14000.0,0.20706293965967856,24
0,15000.0,0.24727109791509094,24
0,16000.0,0.23672200855105505,24
0,17000.0,0.16414290622509894,24
0,18000.0,0.17462665849370348,24
0,19000.0,0.1646590301426972,24
0,20000.0,0.0553622476947197,24
0,21000.0,0.14205699128933275,24
0,22000.0,0.27690793778140543,24
0,23000.0,0.2557921015147923,24
0,24000.0,0.25930407519056714,24
0,25000.0,0.19593658768883757,24
0,26000.0,0.15741095653061646,24
0,27000.0,0.19582445436808704,24
0,28000.0,0.22103950621199953,24
0,29000.0,0.15971102706111903,24
0,30000.0,0.1942302271443733,24
0,31000.0,0.18948910557436502,24
0,32000.0,0.2265086011711416,24
0,33000.0,0.20771170216014936,24
0,34000.0,0.21435279441370317,24
0,35000.0,0.259655364468593,24
0,36000.0,0.23763942373910998,24
0,37000.0,0.1886677620684806,24
0,38000.0,0.25218826444670683,24
0,39000.0,0.20864825206506046,24
0,40000.0,0.21773250832481295,24
0,41000.0,0.14951595644556775,24
0,42000.0,0.3365208633107922,24
0,43000.0,0.3070385751206253,24
0,44000.0,0.22605050915365776,24
0,45000.0,0.23502829805992267,24
0,46000.0,0.19023843984331715,24
0,47000.0,0.1280170594086585,24
0,48000.0,0.06123864012764888,24
0,49000.0,0.07952676791848112,24
0,50000.0,0.027629874281417166,24
1,5000.0,0.06897458921032017,24
1,6000.0,-0.10744933472162539,24
1,7000.0,-0.09866074830144449,24
1,8000.0,-0.067025839451683,24
1,9000.0,-0.09618614769033017,24
1,10000.0,-0.07708322778725755,24
1,11000.0,-0.06736442838862897,24
1,12000.0,0.11850911293269563,24
1,13000.0,0.09177421462020713,24
1,14000.0,0.22057350683722354,24
1,15000.0,0.14970505774344273,24
1,16000.0,0.2652441275093264,24
1,17000.0,0.20213521073942986,24
1,18000.0,0.20339890610238373,24
1,19000.0,0.18627783311651067,24
1,20000.0,0.25908801174783874,24
1,21000.0,0.2404415777664457,24
1,22000.0,0.24885347217881745,24
1,23000.0,0.20834418137779034,24
1,24000.0,0.19880841911342859,24
1,25000.0,0.1711120607358975,24
1,26000.0,0.1796924272096171,24
1,27000.0,0.15514561151064188,24
1,28000.0,0.12198449265184085,24
1,29000.0,0.15833783233602267,24
1,30000.0,0.1142334110271095,24
1,31000.0,0.1607360294358514,24
1,32000.0,0.1884363021275901,24
1,33000.0,0.21882870085141537,24
1,34000.0,0.18884353322611855,24
1,35000.0,0.13544910464905127,24
1,36000.0,0.20713920165734145,24
1,37000.0,0.22885087704357945,24
1,38000.0,0.14594985105507138,24
1,39000.0,0.0872904972092798,24
1,40000.0,0.1765434088992168,24
1,41000.0,0.1898099240101029,24
1,42000.0,0.22663959774555242,24
1,43000.0,0.1913520368890158,24
1,44000.0,0.1954596369106464,24
1,45000.0,0.11954175099334784,24
1,46000.0,0.14975974204829964,24
1,47000.0,0.15607151959413315,24
1,48000.0,0.11787147823028933,24
1,49000.0,0.09715687063330669,24
1,50000.0,0.00010336856471316232,24
2,5000.0,0.03786619851195671,24
2,6000.0,-0.0322574306440482,24
2,7000.0,-0.08880381832382712,24
2,8000.0,-0.11310417871626062,24
2,9000.0,-0.10156602682270062,24
2,10000.0,-0.1084007442807186,24
2,11000.0,-0.07742676366712639,24
2,12000.0,0.16752300858127778,24
2,13000.0,0.15952401814836806,24
2,14000.0,0.1622562884462355,24
2,15000.0,0.1352091947980932,24
2,16000.0,0.18139723958944212,24
2,17000.0,0.17192170627583245,24
2,18000.0,0.18032618547616305,24
2,19000.0,0.16162720615034212,24
2,20000.0,0.18533806033150738,24
2,21000.0,0.1650042989613882,24
2,22000.0,0.2244776925224957,24
2,23000.0,0.1918555064523664,24
2,24000.0,0.1126613486561565,24
2,25000.0,0.15695954540225754,24
2,26000.0,0.1218405386461691,24
2,27000.0,0.12244354778189992,24
2,28000.0,0.11188438859761442,24
2,29000.0,0.06595758558361382,24
2,30000.0,0.08240509871565904,24
2,31000.0,0.07182019146317663,24
2,32000.0,0.21036832668910768,24
2,33000.0,0.20368058190461547,24
2,34000.0,0.21961466478982639,24
2,35000.0,0.13419411566302591,24
2,36000.0,0.016791155477900003,24
2,37000.0,0.015371696907598792,24
2,38000.0,-0.00372392102605474,24
2,39000.0,-0.022850193603020662,24
2,40000.0,-0.028783750464704105,24
2,41000.0,-0.12316782588189923,24
2,42000.0,0.23934903110059993,24
2,43000.0,0.21880453288219034,24
2,44000.0,0.15054133035236303,24
2,45000.0,0.12966680229791422,24
2,46000.0,0.14095774953616666,24
2,47000.0,0.07296446302642558,24
2,48000.0,0.16526944373713245,24
2,49000.0,0.10403236016793849,24
2,50000.0,0.016869096417743618,24
3,5000.0,0.00425572222505,24
3,6000.0,0.012595838553347458,24
3,7000.0,0.007851986057282753,24
3,8000.0,-0.01254294384166004,24
3,9000.0,-0.02823893823655296,24
3,10000.0,-0.17930213453752675,24
3,11000.0,-0.06543393225050709,24
3,12000.0,0.1565617271193887,24
3,13000.0,0.1344065126788815,24
3,14000.0,0.18891205473765516,24
3,15000.0,0.11926565843037806,24
3,16000.0,0.16729024957464456,24
3,17000.0,0.15712208799735522,24
3,18000.0,0.1476038292482568,24
3,19000.0,0.14060165150230633,24
3,20000.0,0.1036129928913575,24
3,21000.0,0.16359666138023335,24
3,22000.0,0.1966701064741607,24
3,23000.0,0.1476144649138759,24
3,24000.0,0.2076867127351324,24
3,25000.0,0.20587053737252817,24
3,26000.0,0.22496754334333757,24
3,27000.0,0.16105743540496895,24
3,28000.0,0.14760647424220205,24
3,29000.0,0.141933093021025,24
3,30000.0,0.18013652617259793,24
3,31000.0,0.09450962339862279,24
3,32000.0,0.1588826199011491,24
3,33000.0,0.18188934974735868,24
3,34000.0,0.167708937493565,24
3,35000.0,0.09300183256242266,24
3,36000.0,0.1400015391261789,24
3,37000.0,0.12137351381927287,24
3,38000.0,0.10171630430777416,24
3,39000.0,0.09160998621621574,24
3,40000.0,0.13004123000885662,24
3,41000.0,0.17122898443459042,24
3,42000.0,0.23562781501356433,24
3,43000.0,0.1696411570949048,24
3,44000.0,0.13088699105160534,24
3,45000.0,0.14889662868802991,24
3,46000.0,0.09749865604466197,24
3,47000.0,0.1033487210776241,24
3,48000.0,0.0811403329471285,24
3,49000.0,0.052083052109237915,24
3,50000.0,0.049459077860310834,24
4,5000.0,0.08578410390009922,24
4,6000.0,0.02685051001412979,24
4,7000.0,0.04739019239787213,24
4,8000.0,0.10290841407108815,24
4,9000.0,0.10256286275801614,24
4,10000.0,0.005452081179689626,24
4,11000.0,0.0008061137562543324,24
4,12000.0,0.13812134682137386,24
4,13000.0,0.17555704737967434,24
4,14000.0,0.19850742273718255,24
4,15000.0,0.1888507455550159,24
4,16000.0,0.18146513553149743,24
4,17000.0,0.1748739367987251,24
4,18000.0,0.17848774569065173,24
4,19000.0,0.19921341153175512,24
4,20000.0,0.19457585141471376,24
4,21000.0,0.1703148629051032,24
4,22000.0,0.2452296074022514,24
4,23000.0,0.20251389634264105,24
4,24000.0,0.10345151678826231,24
4,25000.0,0.13923781212885733,24
4,26000.0,0.22864644015836014,24
4,27000.0,0.17351709447204167,24
4,28000.0,0.12495734960061929,24
4,29000.0,0.22782273971605604,24
4,30000.0,0.21875771112612616,24
4,31000.0,0.25451853351343284,24
4,32000.0,0.2599865303962844,24
4,33000.0,0.23898053140694475,24
4,34000.0,0.21986962218881864,24
4,35000.0,0.22059439295542801,24
4,36000.0,0.13829312435271743,24
4,37000.0,0.22415940296431533,24
4,38000.0,0.11878159992867154,24
4,39000.0,0.14061121188148926,24
4,40000.0,0.15182206613023064,24
4,41000.0,0.09376167535328424,24
4,42000.0,0.27853693578533634,24
4,43000.0,0.0715850762461225,24
4,44000.0,0.0139670051147325,24
4,45000.0,-0.07832090059205551,24
4,46000.0,0.026947554184349912,24
4,47000.0,-0.014057234770386338,24
4,48000.0,-0.032424858897153,24
4,49000.0,-0.1365903997065673,24
4,50000.0,-0.05299911623235284,24
