run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.cx,625m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.cy,625m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.r,(parentIndex() % 2 == 0) ? 500m : 250m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.startAngle,"(parentIndex() % 2 == 0)
      ? (360deg * int(parentIndex() / 2) / int((25 + 1) / 2))
      : (360deg * int(parentIndex() / 2) / int(25 / 2))",,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.speed,10mps,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].hasStatus,true,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].**.bitrate,1Mbps,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].forwarding,true,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-0-20251226-14:41:00-87720,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-0-20251226-14:41:00-87720,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-0-20251226-14:41:00-87720,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-0-20251226-14:41:00-87720,config,,,*.configurator.addDefaultRoutes,false,,
General-0-20251226-14:41:00-87720,config,,,*.configurator.addStaticRoutes,false,,
General-0-20251226-14:41:00-87720,config,,,*.configurator.optimizeRoutes,false,,
General-0-20251226-14:41:00-87720,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-0-20251226-14:41:00-87720,config,,,*.linkVisualizer.*.displayLinks,false,,
General-4-20251226-14:41:00-87723,runattr,,,configname,General,,
General-4-20251226-14:41:00-87723,runattr,,,datetime,20251226-14:41:00,,
General-4-20251226-14:41:00-87723,runattr,,,datetimef,20251226-144100,,
General-4-20251226-14:41:00-87723,runattr,,,experiment,General,,
General-4-20251226-14:41:00-87723,runattr,,,inifile,omnetpp.ini,,
General-4-20251226-14:41:00-87723,runattr,,,iterationvars,,,
General-4-20251226-14:41:00-87723,runattr,,,iterationvarsd,,,
General-4-20251226-14:41:00-87723,runattr,,,iterationvarsf,,,
General-4-20251226-14:41:00-87723,runattr,,,measurement,,,
General-4-20251226-14:41:00-87723,runattr,,,network,src.AdhocNetwork1,,
General-4-20251226-14:41:00-87723,runattr,,,processid,87723,,
General-4-20251226-14:41:00-87723,runattr,,,repetition,4,,
General-4-20251226-14:41:00-87723,runattr,,,replication,#4,,
General-4-20251226-14:41:00-87723,runattr,,,resultdir,results,,
General-4-20251226-14:41:00-87723,runattr,,,runnumber,4,,
General-4-20251226-14:41:00-87723,runattr,,,seedset,4,,
General-4-20251226-14:41:00-87723,config,,,image-path,../../../inet4.5/images,,
General-4-20251226-14:41:00-87723,config,,,repeat,5,,
General-4-20251226-14:41:00-87723,config,,,network,src.AdhocNetwork1,,
General-4-20251226-14:41:00-87723,config,,,sim-time-limit,50s,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].ipv4.arp.typename,GlobalArp,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].numApps,3,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].typename,src.cluster.ClusterApp,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].localPort,4000,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].destPort,4000,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].helloInterval,1s,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].cfInterval,3s,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].hldTimeThreshold,1s,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].maxTrials,3,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].requestTimeout,1s,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[0].maxClusterSize,10,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].typename,src.tcp.RecordingTcpClientApp,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].delaySamplePeriod,1s,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].delayStaleWindow,3s,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].connectPort,1000,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].tOpen,"uniform(1s, 2s)",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].tSend,"uniform(1s, 2s)",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].thinkTime,"uniform(0s, 1s)",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].idleInterval,"uniform(3s, 5s)",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].sendBytes,200B,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].sendInterval,"uniform(1s, 2s)",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[1].connectAddress,"""host["" + string((index + intuniform(1,24)) % 25) + ""]""",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[2].typename,TcpEchoApp,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].app[2].localPort,1000,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].typename,RouterWithMetrics,,
General-4-20251226-14:41:00-87723,config,,,**.metrics.samplePeriod,0.5s,,
General-4-20251226-14:41:00-87723,config,,,**.metrics.recordPerUtility,true,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].typename,WirelessInterface,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.transmitter.communicationRange,350m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.receiver.ignoreInterference,false,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.transmitter.interferenceRange,400m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.typename,UnitDiskRadio,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.typename,CircleMobility,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.cx,625m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.cy,625m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.r,(parentIndex() % 2 == 0) ? 500m : 250m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.startAngle,"(parentIndex() % 2 == 0)
      ? (360deg * int(parentIndex() / 2) / int((25 + 1) / 2))
      : (360deg * int(parentIndex() / 2) / int(25 / 2))",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.speed,10mps,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].hasStatus,true,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].**.bitrate,1Mbps,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].forwarding,true,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-4-20251226-14:41:00-87723,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-4-20251226-14:41:00-87723,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-4-20251226-14:41:00-87723,config,,,*.configurator.addDefaultRoutes,false,,
General-4-20251226-14:41:00-87723,config,,,*.configurator.addStaticRoutes,false,,
General-4-20251226-14:41:00-87723,config,,,*.configurator.optimizeRoutes,false,,
General-4-20251226-14:41:00-87723,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-4-20251226-14:41:00-87723,config,,,*.linkVisualizer.*.displayLinks,false,,
General-1-20251226-14:41:00-87719,runattr,,,configname,General,,
General-1-20251226-14:41:00-87719,runattr,,,datetime,20251226-14:41:00,,
General-1-20251226-14:41:00-87719,runattr,,,datetimef,20251226-144100,,
General-1-20251226-14:41:00-87719,runattr,,,experiment,General,,
General-1-20251226-14:41:00-87719,runattr,,,inifile,omnetpp.ini,,
General-1-20251226-14:41:00-87719,runattr,,,iterationvars,,,
General-1-20251226-14:41:00-87719,runattr,,,iterationvarsd,,,
General-1-20251226-14:41:00-87719,runattr,,,iterationvarsf,,,
General-1-20251226-14:41:00-87719,runattr,,,measurement,,,
General-1-20251226-14:41:00-87719,runattr,,,network,src.AdhocNetwork1,,
General-1-20251226-14:41:00-87719,runattr,,,processid,87719,,
General-1-20251226-14:41:00-87719,runattr,,,repetition,1,,
General-1-20251226-14:41:00-87719,runattr,,,replication,#1,,
General-1-20251226-14:41:00-87719,runattr,,,resultdir,results,,
General-1-20251226-14:41:00-87719,runattr,,,runnumber,1,,
General-1-20251226-14:41:00-87719,runattr,,,seedset,1,,
General-1-20251226-14:41:00-87719,config,,,image-path,../../../inet4.5/images,,
General-1-20251226-14:41:00-87719,config,,,repeat,5,,
General-1-20251226-14:41:00-87719,config,,,network,src.AdhocNetwork1,,
General-1-20251226-14:41:00-87719,config,,,sim-time-limit,50s,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].ipv4.arp.typename,GlobalArp,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].numApps,3,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].typename,src.cluster.ClusterApp,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].localPort,4000,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].destPort,4000,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].helloInterval,1s,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].cfInterval,3s,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].hldTimeThreshold,1s,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].maxTrials,3,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].requestTimeout,1s,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[0].maxClusterSize,10,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].typename,src.tcp.RecordingTcpClientApp,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].delaySamplePeriod,1s,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].delayStaleWindow,3s,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].connectPort,1000,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].tOpen,"uniform(1s, 2s)",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].tSend,"uniform(1s, 2s)",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].thinkTime,"uniform(0s, 1s)",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].idleInterval,"uniform(3s, 5s)",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].sendBytes,200B,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].sendInterval,"uniform(1s, 2s)",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[1].connectAddress,"""host["" + string((index + intuniform(1,24)) % 25) + ""]""",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[2].typename,TcpEchoApp,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].app[2].localPort,1000,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].typename,RouterWithMetrics,,
General-1-20251226-14:41:00-87719,config,,,**.metrics.samplePeriod,0.5s,,
General-1-20251226-14:41:00-87719,config,,,**.metrics.recordPerUtility,true,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].typename,WirelessInterface,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.transmitter.communicationRange,350m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.receiver.ignoreInterference,false,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.transmitter.interferenceRange,400m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.typename,UnitDiskRadio,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.typename,CircleMobility,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.cx,625m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.cy,625m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.r,(parentIndex() % 2 == 0) ? 500m : 250m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.startAngle,"(parentIndex() % 2 == 0)
      ? (360deg * int(parentIndex() / 2) / int((25 + 1) / 2))
      : (360deg * int(parentIndex() / 2) / int(25 / 2))",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.speed,10mps,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].hasStatus,true,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].**.bitrate,1Mbps,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].forwarding,true,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-1-20251226-14:41:00-87719,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-1-20251226-14:41:00-87719,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-1-20251226-14:41:00-87719,config,,,*.configurator.addDefaultRoutes,false,,
General-1-20251226-14:41:00-87719,config,,,*.configurator.addStaticRoutes,false,,
General-1-20251226-14:41:00-87719,config,,,*.configurator.optimizeRoutes,false,,
General-1-20251226-14:41:00-87719,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-1-20251226-14:41:00-87719,config,,,*.linkVisualizer.*.displayLinks,false,,
General-2-20251226-14:41:00-87721,runattr,,,configname,General,,
General-2-20251226-14:41:00-87721,runattr,,,datetime,20251226-14:41:00,,
General-2-20251226-14:41:00-87721,runattr,,,datetimef,20251226-144100,,
General-2-20251226-14:41:00-87721,runattr,,,experiment,General,,
General-2-20251226-14:41:00-87721,runattr,,,inifile,omnetpp.ini,,
General-2-20251226-14:41:00-87721,runattr,,,iterationvars,,,
General-2-20251226-14:41:00-87721,runattr,,,iterationvarsd,,,
General-2-20251226-14:41:00-87721,runattr,,,iterationvarsf,,,
General-2-20251226-14:41:00-87721,runattr,,,measurement,,,
General-2-20251226-14:41:00-87721,runattr,,,network,src.AdhocNetwork1,,
