rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.19520330091866667,9
0,6000.0,0.16052024652536365,11
0,7000.0,0.16052024652536365,11
0,8000.0,1.92300638117025,8
0,9000.0,1.5473360792358002,10
0,10000.0,1.1958394575416156,13
0,11000.0,0.05775899789906667,15
0,12000.0,0.06816474357508333,12
0,13000.0,0.0652027623195625,16
0,14000.0,1.1299691399182727,11
0,15000.0,0.7565797570711765,17
0,16000.0,1.0650022227682,15
0,17000.0,0.28037528168707143,14
0,18000.0,0.32288354955063636,11
0,19000.0,0.3030071764075,12
0,20000.0,0.22858675531735295,17
0,21000.0,0.25823504260786667,15
0,22000.0,0.04036967083075,12
0,23000.0,0.03239608538955555,9
0,24000.0,0.045700324671769224,13
0,25000.0,0.048346980980769234,13
0,26000.0,0.05615067030214286,14
0,27000.0,0.045591369977,12
0,28000.0,0.053664320984538466,13
0,29000.0,0.27920777746528574,14
0,30000.0,0.2979280878793077,13
0,31000.0,0.2850490041296154,13
0,32000.0,0.3343450414395,12
0,33000.0,1.018145173966769,13
0,34000.0,0.7821802064610588,17
0,35000.0,0.7943670225526667,12
0,36000.0,0.03974472875736364,11
0,37000.0,0.08660669192316667,6
0,38000.0,0.06396332331254545,11
0,39000.0,0.047858082174,13
0,40000.0,0.03570823688954545,11
0,41000.0,0.06334789369190909,11
0,42000.0,0.08890783761033333,12
0,43000.0,0.7192192073337856,14
0,44000.0,0.806418504948,12
0,45000.0,1.2592190036034,10
0,46000.0,0.39995062526988884,9
0,47000.0,0.2990482706266154,13
0,48000.0,0.04145779434235714,14
0,49000.0,0.5776231253873529,17
0,50000.0,0.6850348353490714,14
1,5000.0,0.17906537278614287,7
1,6000.0,0.17906537278614287,7
1,7000.0,0.15988523735425,8
1,8000.0,2.4335648156997998,5
1,9000.0,1.747197987149857,7
1,10000.0,1.5339949223384999,8
1,11000.0,0.028911989027599998,5
1,12000.0,0.0252795921286,5
1,13000.0,0.01676769815925,4
1,14000.0,1.2465706779876249,8
1,15000.0,0.9155510147833635,11
1,16000.0,1.0063190572632998,10
1,17000.0,1.8647039502997,10
1,18000.0,2.0742177709501113,9
1,19000.0,1.7842523770081427,14
1,20000.0,2.588142172621077,13
1,21000.0,3.7202258025276667,9
1,22000.0,3.9255233347881426,7
1,23000.0,0.06610918634087501,8
1,24000.0,0.05030935281284616,13
1,25000.0,0.04439738475621429,14
1,26000.0,0.04078750485090909,11
1,27000.0,0.038627575866454544,11
1,28000.0,0.04508856039509091,11
1,29000.0,0.05659406210278571,14
1,30000.0,0.3498192516936363,11
1,31000.0,0.35575382800809996,10
1,32000.0,0.5466538323683333,6
1,33000.0,0.07934927321783335,6
1,34000.0,0.09273247237814286,7
1,35000.0,0.0775321995637,10
1,36000.0,0.0478475416785,10
1,37000.0,0.04882849812344445,9
1,38000.0,2.797209122114182,11
1,39000.0,3.0745300338301,10
1,40000.0,3.977102035859,10
1,41000.0,2.3134571131778747,8
1,42000.0,1.5699465013276666,12
1,43000.0,0.8244648583850832,12
1,44000.0,0.3724245588819091,11
1,45000.0,0.5371288064968571,7
1,46000.0,0.82211583599625,8
1,47000.0,1.931019836739375,8
1,48000.0,1.971961408932875,8
1,49000.0,2.268178340269143,7
1,50000.0,0.7787515816976667,9
2,5000.0,0.8908628983793749,8
2,6000.0,0.8639134079008889,9
2,7000.0,0.8639134079008889,9
2,8000.0,1.0848615354314286,7
2,9000.0,1.021146684917,10
2,10000.0,1.021146684917,10
2,11000.0,1.6404623457125,8
2,12000.0,1.6922345985611669,6
2,13000.0,1.1373085318904446,9
2,14000.0,1.9370869929062997,10
2,15000.0,2.4563459634705556,9
2,16000.0,3.146392067941143,7
2,17000.0,0.6762178129744001,5
2,18000.0,0.7442663170717778,9
2,19000.0,0.6567288844336363,11
2,20000.0,1.6034973613302,10
2,21000.0,1.1029122609113333,9
2,22000.0,1.0711398705907778,9
2,23000.0,2.4036600474651113,9
2,24000.0,2.398428130924222,9
2,25000.0,1.9686600549826365,11
2,26000.0,0.8086749208025833,12
2,27000.0,0.7246226446649999,14
2,28000.0,1.8111251670705,16
2,29000.0,1.247473111393375,16
2,30000.0,1.6148225047204166,12
2,31000.0,0.0439737700725,6
2,32000.0,0.05894184074744445,9
2,33000.0,0.4332633744338,10
2,34000.0,0.5851824149064615,13
2,35000.0,0.7476937186104,10
2,36000.0,0.3559251492881667,12
2,37000.0,0.09887655607863638,11
2,38000.0,0.0895377014731111,9
2,39000.0,0.0659892163613077,13
2,40000.0,0.07543313539935714,14
2,41000.0,0.0783262321836154,13
2,42000.0,0.9315018069608572,7
2,43000.0,1.0822010054125,6
2,44000.0,0.5675836677603846,13
2,45000.0,0.322842032728,14
2,46000.0,0.35243983469650003,12
2,47000.0,0.4949443880252858,7
2,48000.0,0.11073893778122221,9
2,49000.0,0.09635828172018181,11
2,50000.0,0.09429417024718183,11
3,5000.0,0.9845470867195714,7
3,6000.0,0.8642554915178751,8
3,7000.0,0.7746786686622222,9
3,8000.0,1.3384744402624287,7
3,9000.0,1.174020794636875,8
3,10000.0,1.16787690934225,8
3,11000.0,0.07018589122014286,7
3,12000.0,0.079618292736625,8
3,13000.0,0.3218747312831667,12
3,14000.0,1.7100559016366363,11
3,15000.0,1.5572661561874999,12
3,16000.0,1.7234691039988888,9
3,17000.0,0.7032388690591111,9
3,18000.0,1.3886359291547778,9
3,19000.0,1.1447013607913634,11
3,20000.0,1.1144745088235,14
3,21000.0,0.9366785922704999,10
3,22000.0,1.0307442368704445,9
3,23000.0,3.449584848703556,9
3,24000.0,2.0862853172541334,15
3,25000.0,2.2384710777295718,14
3,26000.0,0.043108207951000004,13
3,27000.0,0.040642443013090904,11
3,28000.0,0.041826476583153846,13
3,29000.0,0.3134253854476364,11
3,30000.0,0.31203929393809093,11
3,31000.0,0.9650930824693078,13
3,32000.0,0.7906275296252501,12
3,33000.0,0.6624898520477334,15
3,34000.0,0.05668586791716667,12
3,35000.0,0.06074043894353846,13
3,36000.0,0.039033144581999996,11
3,37000.0,0.5059565868931538,13
3,38000.0,1.0514985124160001,15
3,39000.0,1.3402876142517857,14
3,40000.0,1.6829414853335385,13
3,41000.0,1.148182927249909,11
3,42000.0,0.8336218479208334,12
3,43000.0,0.07958461358046155,13
3,44000.0,0.07123017665173334,15
3,45000.0,0.04316485366353846,13
3,46000.0,0.3174649379830909,11
3,47000.0,0.2926495798903333,12
3,48000.0,0.3015155931345833,12
3,49000.0,0.0462720399015,12
3,50000.0,0.0456191518998,10
4,5000.0,0.077766862058,9
4,6000.0,0.05458372541293333,15
4,7000.0,0.055848553641749996,16
4,8000.0,0.047509514507375,8
4,9000.0,0.06672644271166667,6
4,10000.0,0.04141482425633333,12
4,11000.0,0.03169195538846667,15
4,12000.0,0.03056751526763636,11
4,13000.0,0.03120221838114286,7
4,14000.0,0.9526531969779001,10
4,15000.0,0.5456815151138333,18
4,16000.0,0.6181410145683751,16
4,17000.0,0.26828753512135717,14
4,18000.0,0.33365619313275,12
4,19000.0,0.21130060878600002,19
4,20000.0,0.046071349612599996,15
4,21000.0,0.24441145976735718,14
4,22000.0,0.31844853039899995,11
4,23000.0,0.2706748102805384,13
4,24000.0,0.03327462495536364,11
4,25000.0,0.028570585671,11
4,26000.0,0.0458227458,11
4,27000.0,0.6736883748115999,10
