run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[13].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0.088750782886126 0.11152607835521 0.42655199866017 0.14399634372325 0 0.1 -0.51730022124826 -0.21761392221036 -0.53919754666072 0.40551770734662 0.4767014178215 0.48882156248215 0.481567827168 0.49159226652638 0.47859025522955 -0.019038417432561 0.47942400154354 0.4951188933744 0.0028250997161994 0.062122274746266 0.49413597352099 0.46159306540787 0.3 0.44876423904922 0.45844925697879 0.4512889895914 0.49211456021459 -0.47723607749974 -0.49289920560606 0.48985408619441 0.50431513854477 0.5385657458718 0.5295771723623 0.50401035084292 0.5091757575478 0.47651002982794 0.53342314511796 0.50997844421132 0.50959230635829 0.54439801710783 0.53393260078369 0.54411225615591 0.54657075384553 0.541285835322 0.53929695857631 0.54070761521611 0.54752478240526 0.12183867375966"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[14].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN 0.092717739183 0.092717739183 0.092717739183 0.012117821622 0.012117821622 0.012117821622 NaN NaN 0.047125837899 0.047125837899 0.047125837899 NaN 0.018227530281 0.018227530281 0.018227530281 NaN NaN NaN NaN 0.027871607755 0.027871607755 0.027871607755 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.039654228927 0.039654228927 0.039654228927 NaN NaN NaN NaN 0.055871451835 0.055871451835 0.055871451835 0.019609189509 0.019609189509 0.019609189509 NaN NaN NaN NaN"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[14].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0 0.19802011311455 0.17874621182163 0.18918650317121 0.17955828632892 0.12917627288255 0.3 0.13889474665647 0.23432318719911 0.085158959946769 0.23130524242857 0.22359402449219 0.23254357141999 0.083565195942521 0.20057278532319 0.22789860883285 0.23963632934478 0.23902861030202 0.24417825771114 0.19075017150546 0.44313319271205 0.19262232735102 0.17011930734718 0.21465164242868 0.21452870004768 0.21908617856383 0.25721469342003 0.22334454385506 0.23167420832395 0.25797999219802 0.26608166050305 0.23524681748163 0.23717470363618 0.52830122625623 0.26683049938089 0.26716868331604 0.24975643036637 0.25385472352656 0.21109680409989 0.2652346089197 0.24625112825766 0.23733047202337 0.24476010826083 0.47191401675043 0.51957671547305 0.21270551695401 0.25225382027124 0.05502815771812"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[15].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN NaN NaN NaN NaN NaN NaN NaN 0.097479789958 0.097479789958 0.097479789958 NaN NaN NaN 0.05425418889 0.05425418889 0.05425418889 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.183748358747 9.183748358747 9.183748358747 NaN NaN NaN NaN NaN NaN NaN 0.10187929886 0.10187929886 0.10187929886 NaN NaN NaN NaN NaN NaN NaN"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[15].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0.050180795324179 0.13019191267001 0.055395459452598 0.058361472785846 0.69240838613008 0 0 0 0.02956187586504 0.15461181922972 0.19105108891028 0.17226982149645 0.4008275674352 0.12707860575137 0.22745087399785 0.20822352985333 0.19226828640193 0.15468713489911 0.43456037420514 0.032176236028283 0.21487483405845 0.17018355610071 0.4637104455573 0.22725113351781 -0.44274721324245 -0.44346927642233 -0.43714606134087 -0.55968319035721 -0.50692956522401 0.21993362260635 0.2436405391475 0.22870739536904 0.22871155501881 0.2594166732692 -0.47134066726102 -0.47916869247063 -0.4397520062143 -0.41412454399746 -0.41616887874117 0.51044806087565 0.50509149658144 0.52413223224032 -0.47577819540125 -0.49219423932861 -0.49947581956558 -0.1592860315657 -0.31092872609971 -0.18776242697522"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[16].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN 0.177542993037 0.177542993037 0.177542993037 NaN NaN NaN 0.184918079841 0.184918079841 0.184918079841 NaN NaN NaN NaN 0.385962938663 0.385962938663 0.385962938663 NaN NaN 0.081609736881 0.081609736881 0.081609736881 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.082175893901"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[16].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0 0.14556417900763 0.33868410098297 -0.079829836507398 0.097229701531318 0.012142134530724 0 0.019248106074534 0.021095300453849 0.1739661969019 0.2003590695784 0.18629718482316 0.14979156538862 0.10553624311914 0.21342779101252 0.2310171521898 0.22020876314054 0.17665892512665 0.17598809833231 0.14635029847931 0.20156612103848 0.14997064331381 0.12345461426886 0.20451684887621 0.199280202555 0.2130061166398 0.22041875578678 0.22664426773434 0.4876199428947 0.21627253973602 0.23492107241645 0.20612560537352 0.15108385040754 0.2212456536018 0.46862331694149 0.21443018722373 0.17206581036122 0.23069333238719 0.18195531483438 0.15474110328097 0.1478837577107 -0.46648465626138 -0.46837313330249 -0.51014064585906 -0.51482852349244 -0.50106016644376 -0.33386781590613 -0.66666666666667"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[17].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN 0.120861671575 0.120861671575 0.120861671575 NaN NaN NaN 0.155614516577 0.155614516577 0.155614516577 NaN 0.046695762063 0.046695762063 0.046695762063 0.080006780955 0.080006780955 0.080006780955 NaN NaN NaN NaN 0.163275190628 0.163275190628 0.163275190628 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.16130340844"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[17].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0.063101094599674 0.75983093463113 0.29766450149931 0.41213903616081 0.1791573297201 0.14514292427733 0 0.39887653694365 0.350092938823 0.37247734185205 0.40110680451424 0.35859641325163 0.052934923456778 0.3073549619748 0.36259321486491 0.40037163633331 0.42709723006591 0.12586055028654 0.41488092330469 0.40186419339128 0.37192311566937 0.37570476968506 0.23288403179864 0.3433960564163 0.41067760854169 0.44418224139116 0.45038041642803 0.42034568094226 0.22674597185314 0.42123022221157 0.53344549670013 0.45435115296642 0.5043973204915 0.43322122091098 0.093825181489949 0.48086469792697 0.46153713032313 0.47001414513467 0.44990913206586 0.47277413417604 0.45191799981121 0.45526943218474 0.47574805042315 0.46155076987348 0.43942871820339 0.38353313048701 0.45887470642477 0.18805055071354"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[18].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN NaN NaN NaN NaN NaN NaN NaN 0.098082241646 0.098082241646 0.098082241646 NaN NaN 0.095067295558 0.095067295558 0.095067295558 NaN 0.03459274667 0.03459274667 0.03459274667 NaN NaN NaN 0.340281134768 0.340281134768 0.340281134768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.054714796747"
