rep,host,t,rlReward
0,0,5000.0,0.079949846428064
0,0,6000.0,0.057937765485705
0,0,7000.0,0.10845371050572
0,0,8000.0,0.10647872979518
0,0,9000.0,0.067837756993224
0,0,10000.0,0.09664602478364
0,0,11000.0,0.084764326145346
0,0,12000.0,0.069599930479867
0,0,13000.0,0.11309737238501
0,0,14000.0,0.08875126051145
0,0,15000.0,0.06646691632927
0,0,16000.0,0.3894107307276
0,0,17000.0,0.082291938999299
0,0,18000.0,0.088661043804159
0,0,19000.0,0.10658677360508
0,0,20000.0,0.071975405044767
0,0,21000.0,0.085591730251123
0,0,22000.0,0.07611788490127
0,0,23000.0,0.051459138433703
0,0,24000.0,0.091179183502158
0,0,25000.0,0.076895807818481
0,0,26000.0,0.072699040493342
0,0,27000.0,0.080644461007462
0,0,28000.0,0.097289152185448
0,0,29000.0,0.073123608838091
0,0,30000.0,0.36441012760247
0,0,31000.0,0.09747019242275
0,0,32000.0,0.3628437219316
0,0,33000.0,0.3604238046919
0,0,34000.0,0.38216234333091
0,0,35000.0,0.37798966231892
0,0,36000.0,0.37575707501999
0,0,37000.0,0.36796797588742
0,0,38000.0,0.35267745887724
0,0,39000.0,0.38372515403466
0,0,40000.0,0.36946240211403
0,0,41000.0,0.3372581197527
0,0,42000.0,0.33880960201464
0,0,43000.0,0.34803021727594
0,0,44000.0,0.36658988210447
0,0,45000.0,0.32127245686819
0,0,46000.0,0.33238924792445
0,0,47000.0,-0.12585815281303
0,0,48000.0,0.35169864207829
0,0,49000.0,0.35520385914314
0,0,50000.0,0.34311757790418
0,1,5000.0,0.096797596375217
0,1,6000.0,0.098746534255754
0,1,7000.0,-0.073068004113336
0,1,8000.0,0.11651347646563
0,1,9000.0,0.11581461987106
0,1,10000.0,0.10777960367238
0,1,11000.0,-0.56766619119997
0,1,12000.0,-0.082393515152618
0,1,13000.0,0.090650905735279
0,1,14000.0,0.10538902298769
0,1,15000.0,0.08534469181488
0,1,16000.0,0.075840724389962
0,1,17000.0,0.070470595539316
0,1,18000.0,0.10690974313702
0,1,19000.0,0.10181015442298
0,1,20000.0,0.078333693850297
0,1,21000.0,0.093648903197802
0,1,22000.0,0.093586395922303
0,1,23000.0,-0.10922371301549
0,1,24000.0,0.10750864147951
