t,mean,sd_across_runs,n_runs_used,ci95_low,ci95_high
5000.0,-0.010792578670562287,0.02177994488285196,5,-0.03783595211446192,0.016250794773337345
6000.0,-0.06287209385939993,0.06929732688971894,5,-0.14891608983012172,0.023171902111321876
7000.0,-0.04533845733655312,0.05291134239175659,5,-0.11103656628103005,0.020359651607923815
8000.0,-0.043738979113572544,0.06332780082294147,5,-0.12237082948083783,0.03489287125369273
9000.0,-0.09153462633416738,0.07615444242897701,5,-0.18609285580150953,0.0030236031331747626
10000.0,-0.06002697965804214,0.06539605508900184,5,-0.14122690688660594,0.021172947570521655
11000.0,-0.07592088449647598,0.05788877756966308,5,-0.14779929550475235,-0.004042473488199597
12000.0,0.16239780370030976,0.03634374739401357,5,0.11727108100135115,0.20752452639926838
13000.0,0.15306823539618084,0.03098702440027203,5,0.11459276278690139,0.19154370800546028
14000.0,0.1546362691726338,0.05306122548199329,5,0.08875205579107043,0.22052048255419715
15000.0,0.16580920065321664,0.0421642344454311,5,0.11345538873050169,0.21816301257593157
16000.0,0.17375197044707896,0.03819165670622231,5,0.12633076528320528,0.22117317561095265
17000.0,0.1465523227730867,0.05041274379127749,5,0.08395663375678698,0.2091480117893864
18000.0,0.17427867643124245,0.04220670924664649,5,0.1218721250770275,0.2266852277854574
19000.0,0.161491586658322,0.04275338268983482,5,0.10840625057092598,0.21457692274571802
20000.0,0.17991820971736314,0.029977652425832124,5,0.14269603794954158,0.2171403814851847
21000.0,0.17756303535702683,0.01343664881904195,5,0.16087923226191528,0.1942468384521384
22000.0,0.20359547485232507,0.0483637068897554,5,0.14354400118763633,0.2636469485170138
23000.0,0.17969390024780224,0.07759656061391797,5,0.08334504454906395,0.27604275594654054
24000.0,0.1709851817244254,0.0625028727797222,5,0.09337761480953416,0.24859274863931663
25000.0,0.13330455573710223,0.09442416417081682,5,0.016061470525716978,0.25054764094848747
26000.0,0.11351421640253592,0.11641072666223062,5,-0.031028791898695146,0.258057224703767
27000.0,0.12651755805830917,0.1211000610574944,5,-0.023848027937059563,0.27688314405367787
28000.0,0.09550904188660743,0.15997790712442836,5,-0.10312976589778113,0.294147849670996
29000.0,0.11337796907893169,0.12051986367266745,5,-0.03626720671184547,0.26302314486970885
30000.0,0.06606852190724552,0.16643258231411676,5,-0.14058482368027816,0.27272186749476923
31000.0,0.05516683448991215,0.1355408749270069,5,-0.11312939019199188,0.2234630591718162
32000.0,0.17628963171480735,0.08943723829933048,5,0.06523863281975764,0.28734063060985704
33000.0,0.166675042492005,0.10152964298004025,5,0.04060934005320724,0.2927407449308027
34000.0,0.15224484370010277,0.13461085602097386,5,-0.014896609988531179,0.3193862973887367
35000.0,0.14905216746049527,0.1322744969633475,5,-0.015188313299406758,0.31329264822039726
36000.0,0.14136943733862367,0.15305124366859374,5,-0.048668781804981354,0.3314076564822287
37000.0,0.09952703413193134,0.09822545953170693,5,-0.022435982675610158,0.22149005093947283
38000.0,0.10467082488763735,0.13500017964966846,5,-0.06295403793439674,0.27229568770967144
39000.0,0.10289261451111227,0.14324612878416995,5,-0.07497094648225185,0.2807561755044764
40000.0,0.06296307209949663,0.1520113005188394,5,-0.12578388707487975,0.25171003127387304
41000.0,0.07721064254491224,0.16587995495806154,5,-0.12875652555017514,0.28317781063999964
42000.0,0.21683628194499355,0.043328219084917984,5,0.16303719220096555,0.2706353716890216
43000.0,0.20070746648042728,0.04586468159752265,5,0.1437589425517046,0.25765599040914994
44000.0,0.1876914844006261,0.046127249181776825,5,0.13041693975543966,0.24496602904581255
45000.0,0.16532685996581856,0.021971874048751238,5,0.13804517498641652,0.1926085449452206
46000.0,0.11420124953024731,0.08030883803089361,5,0.014484656609709254,0.21391784245078538
47000.0,0.10497988349848664,0.1090798673290873,5,-0.030460660692884306,0.24042042768985758
48000.0,0.10373094648859546,0.07924919462200394,5,0.005330074639809626,0.2021318183373813
49000.0,0.10390856573057841,0.09562156319002407,5,-0.014821286734440983,0.22263841819559782
50000.0,0.08163642717678424,0.10495694368017978,5,-0.04868483115239533,0.2119576855059638
