rep,host,t,Ec
0,1,19000.0,0.22345321172727
0,1,20000.0,0.22028244158689
0,1,21000.0,0.22472345588625
0,1,22000.0,0.23044444553249
0,1,23000.0,0.27769082069871
0,1,24000.0,0.23783114589144
0,1,25000.0,0.24947994161389
0,1,26000.0,0.26426172677378
0,1,27000.0,0.092739637842431
0,1,28000.0,0.25439602406943
0,1,29000.0,0.27797449458699
0,1,30000.0,0.25940573288298
0,1,31000.0,0.21407380710975
0,1,32000.0,0.10440939468469
0,1,33000.0,0.26294951199603
0,1,34000.0,0.26837290204721
0,1,35000.0,0.24033809641106
0,1,36000.0,0.20239287099476
0,1,37000.0,0.24413205998811
0,1,38000.0,0.22552696566837
0,1,39000.0,0.25047908855977
0,1,40000.0,0.24495094126128
0,1,41000.0,0.19438983657248
0,1,42000.0,0.25248654260319
0,1,43000.0,0.24909425691863
0,1,44000.0,0.2824965078976
0,1,45000.0,0.20874070608156
0,1,46000.0,0.28043533063115
0,1,47000.0,0.27040054151379
0,1,48000.0,0.25569980602843
0,1,49000.0,0.2182157253586
0,1,50000.0,0.29034575040904
0,2,1000.0,1.0
0,2,2000.0,0.0
0,2,3000.0,0.20511319878326
0,2,4000.0,0.19033837389905
0,2,5000.0,0.22096989108118
0,2,6000.0,0.11152555529814
0,2,7000.0,0.082912607117052
0,2,8000.0,0.21305300539169
0,2,9000.0,0.16176209918958
0,2,10000.0,0.090549857584335
0,2,11000.0,0.1189580455495
0,2,12000.0,0.17740639096368
0,2,13000.0,0.1327885285378
0,2,14000.0,0.12734251800104
0,2,15000.0,0.051776829700489
0,2,16000.0,0.13450301333718
0,2,17000.0,0.12343984939453
0,2,18000.0,0.19666149163291
0,2,19000.0,0.16459206875139
0,2,20000.0,0.08694773749372
0,2,21000.0,0.17701367920536
0,2,22000.0,0.14301431487945
0,2,23000.0,0.14983558060265
0,2,24000.0,0.15718249942025
0,2,25000.0,0.18417723066396
0,2,26000.0,0.096499468895186
0,2,27000.0,0.0
0,2,28000.0,0.19631865616879
0,2,29000.0,0.2018648276691
0,2,30000.0,0.2458391586276
0,2,31000.0,0.13618465596594
0,2,32000.0,0.15303798313759
0,2,33000.0,0.18430568305052
0,2,34000.0,0.23676172695349
0,2,35000.0,0.16655133995597
0,2,36000.0,0.15205055652772
0,2,37000.0,0.2359524312106
0,2,38000.0,0.12008944173575
0,2,39000.0,0.18634592677488
0,2,40000.0,0.18036003904812
0,2,41000.0,0.18372619090178
0,2,42000.0,0.1781323931768
0,2,43000.0,0.00035490158408702
0,2,44000.0,0.24141622939256
0,2,45000.0,0.17152148715547
0,2,46000.0,0.18906604216186
0,2,47000.0,0.17791188323333
0,2,48000.0,0.036542828896149
0,2,49000.0,0.070353744177983
0,2,50000.0,0.23785933659543
0,4,1000.0,1.0
0,4,2000.0,0.0
0,4,3000.0,0.13676390781254
0,4,4000.0,0.13624253394248
0,4,5000.0,0.15241496113461
0,4,6000.0,0.084214996221104
0,4,7000.0,0.15006386010118
0,4,8000.0,0.12771856304121
0,4,9000.0,0.039030900418404
0,4,10000.0,0.064692987849481
0,4,11000.0,0.11294958249086
0,4,12000.0,0.1229573375171
0,4,13000.0,0.12746115518712
0,4,14000.0,0.055713224696907
0,4,15000.0,0.066953914156091
0,4,16000.0,0.12418535332914
0,4,17000.0,0.13337825674228
0,4,18000.0,0.1645836305001
0,4,19000.0,0.14442384088582
0,4,20000.0,0.076076317329854
0,4,21000.0,0.087323564951095
0,4,22000.0,0.16177673721636
0,4,23000.0,0.10267786144901
0,4,24000.0,0.14831938904172
0,4,25000.0,0.1336520600007
0,4,26000.0,0.15766149063756
0,4,27000.0,0.11229376630337
0,4,28000.0,0.16947437972147
0,4,29000.0,0.17188778329299
0,4,30000.0,0.16885299388341
0,4,31000.0,0.0
0,4,32000.0,0.013237884719506
0,4,33000.0,0.18774830860299
0,4,34000.0,0.19474747306221
0,4,35000.0,0.029780080215882
0,4,36000.0,0.019632200823092
0,4,37000.0,0.19259569626166
0,4,38000.0,0.1154814465153
0,4,39000.0,0.062140588847654
0,4,40000.0,0.136836581611
0,4,41000.0,0.071808963694025
0,4,42000.0,0.17553394959704
0,4,43000.0,0.031989771437681
0,4,44000.0,0.13986796704244
0,4,45000.0,0.05910792322351
0,4,46000.0,0.1668919246154
0,4,47000.0,0.056900635217973
0,4,48000.0,0.019613105941287
0,4,49000.0,0.050163324617191
0,4,50000.0,0.17576627065184
0,5,1000.0,1.0
0,5,2000.0,0.0
0,5,3000.0,0.096313031324172
0,5,4000.0,0.13962505351805
0,5,5000.0,0.14905611659807
0,5,6000.0,0.025863417142812
0,5,7000.0,0.11245243523051
0,5,8000.0,0.16471831660826
0,5,9000.0,0.11245291295807
0,5,10000.0,0.10604581706894
0,5,11000.0,0.064135937514424
0,5,12000.0,0.12131893962718
0,5,13000.0,0.10197356503736
0,5,14000.0,0.12661085067639
0,5,15000.0,0.0043934572246164
0,5,16000.0,0.063814794174368
0,5,17000.0,0.071189039086696
0,5,18000.0,0.11703576843627
0,5,19000.0,0.038535652749492
0,5,20000.0,0.11809732545509
0,5,21000.0,0.062988740243083
0,5,22000.0,0.047702319171535
0,5,23000.0,0.088276487062022
0,5,24000.0,0.11337299154717
0,5,25000.0,0.078837543429637
0,5,26000.0,0.12546177597972
0,5,27000.0,0.018315827773575
0,5,28000.0,0.13058642222958
0,5,29000.0,0.15587903114114
0,5,30000.0,0.074693419313325
0,5,31000.0,0.08152466028169
0,5,32000.0,0.0
0,5,33000.0,0.13560394177934
0,5,34000.0,0.17663548011147
0,5,35000.0,0.17336538749901
0,5,36000.0,0.18370727229012
0,5,37000.0,0.17788956772697
0,5,38000.0,0.13086995821403
0,5,39000.0,0.17351682449351
0,5,40000.0,0.19208994095662
0,5,41000.0,0.18373195564274
0,5,42000.0,0.19369478276977
0,5,43000.0,0.12561540997724
0,5,44000.0,0.20263374174146
0,5,45000.0,0.19373681827846
0,5,46000.0,0.17789745507077
0,5,47000.0,0.19690279795772
0,5,48000.0,0.13279131508919
0,5,49000.0,0.18653094126085
0,5,50000.0,0.19686493870905
0,6,1000.0,1.0
0,6,2000.0,0.0
0,6,3000.0,0.14649843237788
0,6,4000.0,0.14821867287863
0,6,5000.0,0.1321388676517
0,6,6000.0,0.072034389498755
0,6,7000.0,0.14297434897633
0,6,8000.0,0.18882852864651
0,6,9000.0,0.070410972644848
0,6,10000.0,0.09256836590761
0,6,11000.0,0.060219091643645
0,6,12000.0,0.16832911300303
0,6,13000.0,0.078317021517684
0,6,14000.0,0.10725772037588
0,6,15000.0,0.0037278988189551
0,6,16000.0,0.083741075138271
0,6,17000.0,0.15454260048074
0,6,18000.0,0.10879681788422
0,6,19000.0,0.13267805996224
0,6,20000.0,0.16769730345265
0,6,21000.0,0.13260863461846
0,6,22000.0,0.097398294293416
0,6,23000.0,0.17250269439509
0,6,24000.0,0.17529973254403
0,6,25000.0,0.14501698781569
0,6,26000.0,0.16120570588352
0,6,27000.0,0.0
0,6,28000.0,0.21443443666821
0,6,29000.0,0.24495719047366
0,6,30000.0,0.2209355732744
0,6,31000.0,0.12599098201369
0,6,32000.0,0.12832212592249
0,6,33000.0,0.21065028207604
0,6,34000.0,0.23838778791895
0,6,35000.0,0.18221113199423
0,6,36000.0,0.2367664404183
0,6,37000.0,0.23476044528836
0,6,38000.0,0.17479423301249
0,6,39000.0,0.22112348951625
0,6,40000.0,0.22003047913507
0,6,41000.0,0.21599663340772
0,6,42000.0,0.22820100517662
0,6,43000.0,0.10894554450587
0,6,44000.0,0.26355363945492
0,6,45000.0,0.23327681243115
0,6,46000.0,0.24132146504866
0,6,47000.0,0.24578485117425
0,6,48000.0,0.11867569939423
0,6,49000.0,0.14942884678686
0,6,50000.0,0.26103108856848
0,7,1000.0,1.0
0,7,2000.0,0.0
0,7,3000.0,0.0
0,7,4000.0,0.013343541939024
0,7,5000.0,0.013343541939024
0,7,6000.0,0.0066717709695669
0,7,7000.0,0.013343541939024
0,7,8000.0,0.013343541939024
0,7,9000.0,0.0066717709695669
0,7,10000.0,0.013343541938915
0,7,11000.0,0.013343541939463
0,7,12000.0,0.013343541939024
0,7,13000.0,0.013343541939024
0,7,14000.0,0.013343541939024
0,7,15000.0,0.013343541939024
0,7,16000.0,0.013343541939024
0,7,17000.0,0.013343541939024
0,7,18000.0,0.013343541939024
0,7,19000.0,0.013343541939024
0,7,20000.0,0.013343541939024
0,7,21000.0,0.013343541937929
0,7,22000.0,0.013343541939024
0,7,23000.0,1.095790125305e-13
0,7,24000.0,0.0
0,7,25000.0,0.013343541939024
0,7,26000.0,0.013343541939024
0,7,27000.0,0.0
0,7,28000.0,0.079068487895131
0,7,29000.0,0.09316749951651
0,7,30000.0,0.070945719711521
0,7,31000.0,0.0
0,7,32000.0,0.023421545111879
0,7,33000.0,0.24893066592572
0,7,34000.0,0.2433635029114
0,7,35000.0,0.053969530052698
0,7,36000.0,0.024942539397857
0,7,37000.0,0.21438362921374
0,7,38000.0,0.14158351259944
0,7,39000.0,0.19889258899729
0,7,40000.0,0.21385928403543
0,7,41000.0,0.16675869197495
0,7,42000.0,0.16714593446973
0,7,43000.0,0.20160462688637
0,7,44000.0,0.23956030033694
0,7,45000.0,0.086522930498092
0,7,46000.0,0.22218295809183
0,7,47000.0,0.17332267312199
0,7,48000.0,0.20637374643163
0,7,49000.0,0.13417257210663
0,7,50000.0,0.24727715519706
0,8,1000.0,1.0
0,8,2000.0,0.0
0,8,3000.0,0.11527186286609
0,8,4000.0,0.11884463335991
0,8,5000.0,0.10414345144659
0,8,6000.0,0.061286219647677
0,8,7000.0,0.040173001000606
0,8,8000.0,0.12606255990847
0,8,9000.0,0.0
0,8,10000.0,0.0
0,8,11000.0,0.10098151410647
0,8,12000.0,0.12122251623587
0,8,13000.0,0.069978747181668
0,8,14000.0,0.0
0,8,15000.0,0.044886541579175
0,8,16000.0,0.10525560385736
0,8,17000.0,0.12912630627503
0,8,18000.0,0.15420481946294
0,8,19000.0,0.13010797524321
0,8,20000.0,0.094298644383769
0,8,21000.0,0.028289055532258
0,8,22000.0,0.1374492562831
0,8,23000.0,0.1406712622311
0,8,24000.0,0.097913042116453
0,8,25000.0,0.13244000104891
0,8,26000.0,0.14634995650821
0,8,27000.0,0.08345704938927
0,8,28000.0,0.15619117041559
0,8,29000.0,0.1329209471465
0,8,30000.0,0.15934703217963
0,8,31000.0,0.093997363195075
0,8,32000.0,0.14205950577075
0,8,33000.0,0.015227400528326
0,8,34000.0,0.16587200827691
0,8,35000.0,0.060166768547312
0,8,36000.0,0.12875345702395
0,8,37000.0,0.12788200812008
0,8,38000.0,0.1183758875263
0,8,39000.0,0.16883420949504
0,8,40000.0,0.11098415385458
0,8,41000.0,0.018748292472867
0,8,42000.0,0.17492451158393
0,8,43000.0,0.12833654645057
0,8,44000.0,0.19123185464253
0,8,45000.0,0.029106126864088
0,8,46000.0,0.1580586511195
0,8,47000.0,0.17784987696306
0,8,48000.0,0.0
0,8,49000.0,0.09639139724871
0,8,50000.0,0.24692125600615
0,9,1000.0,1.0
0,9,2000.0,0.0
0,9,3000.0,0.26943149101104
0,9,4000.0,0.31138676348873
0,9,5000.0,0.33657675830252
0,9,6000.0,0.12134396502235
0,9,7000.0,0.23460835172958
0,9,8000.0,0.3281273350779
0,9,9000.0,0.19234118060773
0,9,10000.0,0.25429985727084
0,9,11000.0,0.2585151681007
0,9,12000.0,0.3103610396542
0,9,13000.0,0.25776566908678
0,9,14000.0,0.30836533438267
0,9,15000.0,0.15110407927364
0,9,16000.0,0.24979131746708
0,9,17000.0,0.27448518776007
0,9,18000.0,0.33858977917403
0,9,19000.0,0.29088312935596
0,9,20000.0,0.21735307339622
0,9,21000.0,0.3202632672385
0,9,22000.0,0.29602052957684
0,9,23000.0,0.26454921696608
0,9,24000.0,0.33540111914214
0,9,25000.0,0.32826772009547
0,9,26000.0,0.30564442388252
0,9,27000.0,0.2431254605881
0,9,28000.0,0.34114804542593
0,9,29000.0,0.36206541299206
0,9,30000.0,0.35634472354024
0,9,31000.0,0.30105552740366
0,9,32000.0,0.30543955160568
0,9,33000.0,0.35223344803611
0,9,34000.0,0.36266580962828
0,9,35000.0,0.31424425962517
0,9,36000.0,0.30999510597927
0,9,37000.0,0.35842793692102
0,9,38000.0,0.35452723894247
0,9,39000.0,0.30438722591615
0,9,40000.0,0.36371995069534
0,9,41000.0,0.31757213659642
0,9,42000.0,0.36266580962835
0,9,43000.0,0.31869270985885
0,9,44000.0,0.36371995069513
0,9,45000.0,0.29467308409917
0,9,46000.0,0.36538451589922
0,9,47000.0,0.31465664061356
0,9,48000.0,0.35144628918947
0,9,49000.0,0.31769121317343
0,9,50000.0,0.36573046469183
1,0,1000.0,1.0
1,0,2000.0,0.0
1,0,3000.0,0.01996928859928
1,0,4000.0,0.046443685161964
1,0,5000.0,0.061826898441588
1,0,6000.0,0.0
1,0,7000.0,0.086699912947938
1,0,8000.0,0.12345502632098
1,0,9000.0,0.079839443495367
1,0,10000.0,0.11736272333814
1,0,11000.0,0.11731547119539
1,0,12000.0,0.10933659888988
1,0,13000.0,0.11470435662653
1,0,14000.0,0.11527923055413
1,0,15000.0,0.10998971009768
1,0,16000.0,0.11226539446112
1,0,17000.0,0.13098111250109
1,0,18000.0,0.09583046318205
1,0,19000.0,0.1108534057722
1,0,20000.0,0.13098111250099
1,0,21000.0,0.10998971009712
1,0,22000.0,0.11535746783406
1,0,23000.0,0.10071178916811
1,0,24000.0,0.083567619971284
1,0,25000.0,0.11670961213062
1,0,26000.0,0.11351038770069
1,0,27000.0,0.10402326708724
1,0,28000.0,0.1032024001378
1,0,29000.0,0.11473837283552
1,0,30000.0,0.084759888086931
1,0,31000.0,0.10734154824831
1,0,32000.0,0.12185796532117
1,0,33000.0,0.060021600293343
1,0,34000.0,0.0956722878457
1,0,35000.0,0.10460664506678
1,0,36000.0,0.061552329685374
1,0,37000.0,0.10605063312732
1,0,38000.0,0.086046948724989
1,0,39000.0,0.080849724894015
1,0,40000.0,0.089028922281927
1,0,41000.0,0.0
1,0,42000.0,0.026065587917986
1,0,43000.0,0.051925251588166
1,0,44000.0,0.1526338483073
1,0,45000.0,0.12704463915313
1,0,46000.0,0.15842790780977
1,0,47000.0,0.14832024118998
1,0,48000.0,0.099790919223145
1,0,49000.0,0.14582285895684
1,0,50000.0,0.16365574077312
1,1,1000.0,1.0
1,1,2000.0,0.0
1,1,3000.0,0.0031108888897882
1,1,4000.0,0.0074416197636229
1,1,5000.0,0.017340433190348
1,1,6000.0,0.010225661039798
1,1,7000.0,0.0074416197637308
1,1,8000.0,0.010762624975923
1,1,9000.0,0.013009702316082
1,1,10000.0,0.027239246616858
1,1,11000.0,0.027239246616642
1,1,12000.0,0.027239246616858
1,1,13000.0,0.027239246616858
1,1,14000.0,0.027239246616858
1,1,15000.0,0.027239246616858
1,1,16000.0,0.027239246616858
1,1,17000.0,0.02467115822755
1,1,18000.0,0.020741204784006
1,1,19000.0,0.025208122163459
1,1,20000.0,0.025418238486511
1,1,21000.0,0.02074120478379
1,1,22000.0,0.023387114033328
1,1,23000.0,0.0
1,1,24000.0,0.0
1,1,25000.0,0.08812001140263
1,1,26000.0,0.0
1,1,27000.0,0.056524327361179
1,1,28000.0,0.10393815660448
1,1,29000.0,0.066325700727077
1,1,30000.0,0.0
1,1,31000.0,0.11103619499948
1,1,32000.0,0.24737062016617
1,1,33000.0,0.19001316665587
1,1,34000.0,0.2264475768197
1,1,35000.0,0.0
1,1,36000.0,0.22536118779666
1,1,37000.0,0.24725391130515
1,1,38000.0,0.087212757804078
1,1,39000.0,0.10903538834978
1,1,40000.0,0.11304562142608
1,1,41000.0,0.25633085413178
1,1,42000.0,0.21389833025683
1,1,43000.0,0.11869205859035
1,1,44000.0,0.24769411232811
1,1,45000.0,0.21236439189324
1,1,46000.0,0.22910498747524
1,1,47000.0,0.23634262988137
1,1,48000.0,0.15978755219437
1,1,49000.0,0.22907860313053
1,1,50000.0,0.25994120951238
1,2,1000.0,1.0
1,2,2000.0,0.0
1,2,3000.0,0.0
1,2,4000.0,0.020942049559925
1,2,5000.0,0.020942049559925
1,2,6000.0,0.0066203898607071
1,2,7000.0,0.020942049559925
1,2,8000.0,0.020942049559925
1,2,9000.0,0.0
1,2,10000.0,0.014266264595104
1,2,11000.0,0.013727914987923
1,2,12000.0,0.0032652074011492
1,2,13000.0,0.0075407955873442
1,2,14000.0,0.0076344216057489
1,2,15000.0,0.0020948821675171
1,2,16000.0,0.011480890539605
1,2,17000.0,0.0138449475112
1,2,18000.0,0.0063768280022986
1,2,19000.0,0.0072755218675924
1,2,20000.0,0.013167247038465
1,2,21000.0,0.0020948821676254
1,2,22000.0,0.0073301370452298
1,2,23000.0,0.0
1,2,24000.0,0.1637491644446
1,2,25000.0,0.19124170906621
1,2,26000.0,0.079921589767124
1,2,27000.0,0.12917568027897
1,2,28000.0,0.18388890644161
1,2,29000.0,0.19434001072493
1,2,30000.0,0.16165550623927
1,2,31000.0,0.13979865202721
1,2,32000.0,0.2030583784785
1,2,33000.0,0.18256865182677
1,2,34000.0,0.20364741515295
1,2,35000.0,0.14295163878816
1,2,36000.0,0.21732181561502
1,2,37000.0,0.21715307301335
1,2,38000.0,0.20393334011723
1,2,39000.0,0.19102921838299
1,2,40000.0,0.14234697779858
1,2,41000.0,0.21525940603876
1,2,42000.0,0.21544689781821
1,2,43000.0,0.20283495077441
1,2,44000.0,0.1734659259254
1,2,45000.0,0.21578438302182
1,2,46000.0,0.21578438302182
1,2,47000.0,0.19243540673043
1,2,48000.0,0.14841233686998
1,2,49000.0,0.21422820125093
1,2,50000.0,0.21595312562332
1,4,1000.0,1.0
1,4,2000.0,0.0
1,4,3000.0,0.097751742273026
1,4,4000.0,0.12159964506929
1,4,5000.0,0.13977158431632
1,4,6000.0,0.053571553917739
1,4,7000.0,0.069773053315615
1,4,8000.0,0.15770410681782
1,4,9000.0,0.074912937920505
1,4,10000.0,0.15181664863894
1,4,11000.0,0.15655418338162
1,4,12000.0,0.15832451953484
1,4,13000.0,0.10495448495115
1,4,14000.0,0.10054616178322
1,4,15000.0,0.15713353476509
1,4,16000.0,0.15148246753102
1,4,17000.0,0.17280243192273
1,4,18000.0,0.091434830766557
1,4,19000.0,0.093361437822524
1,4,20000.0,0.17307386248653
1,4,21000.0,0.15360033520066
1,4,22000.0,0.10590085157456
1,4,23000.0,0.0
1,4,24000.0,0.16304338552156
1,4,25000.0,0.23960398890339
1,4,26000.0,0.11776107746892
1,4,27000.0,0.1986128320445
1,4,28000.0,0.19520367056559
1,4,29000.0,0.25764358901684
1,4,30000.0,0.1780138400321
1,4,31000.0,0.23637408608909
1,4,32000.0,0.26991738122815
1,4,33000.0,0.10543933430839
1,4,34000.0,0.20612886253507
1,4,35000.0,0.24454774138653
1,4,36000.0,0.16300488439618
1,4,37000.0,0.1949642430507
1,4,38000.0,0.14521449970098
1,4,39000.0,0.17539466221161
1,4,40000.0,0.19682607397335
1,4,41000.0,0.17055312314922
1,4,42000.0,0.1303117947442
1,4,43000.0,0.13996700937156
1,4,44000.0,0.17933888609242
1,4,45000.0,0.056508164569288
1,4,46000.0,0.22341931735811
1,4,47000.0,0.15724781953864
1,4,48000.0,0.0
1,4,49000.0,0.11323822620413
1,4,50000.0,0.25046718859524
1,5,1000.0,1.0
1,5,2000.0,0.0
1,5,3000.0,0.047266214823553
1,5,4000.0,0.072370277898647
1,5,5000.0,0.096522236136623
1,5,6000.0,0.01184894669606
1,5,7000.0,0.065829843891781
1,5,8000.0,0.12054265784524
1,5,9000.0,0.032113053294507
1,5,10000.0,0.094818817387796
1,5,11000.0,0.1098743885215
1,5,12000.0,0.11586472283074
1,5,13000.0,0.042897687474415
1,5,14000.0,0.0
1,5,15000.0,0.13768850944851
1,5,16000.0,0.12768419269694
1,5,17000.0,0.14443963912314
1,5,18000.0,0.076567859906428
1,5,19000.0,0.01051921381499
1,5,20000.0,0.14490050478251
1,5,21000.0,0.13311503440687
1,5,22000.0,0.068321664193021
1,5,23000.0,0.089493097868988
1,5,24000.0,0.088070425616468
1,5,25000.0,0.12845660396281
1,5,26000.0,0.070662728158786
1,5,27000.0,0.12486453722341
1,5,28000.0,0.11639696561195
1,5,29000.0,0.14124697557021
1,5,30000.0,0.067256329806697
1,5,31000.0,0.1224884073926
1,5,32000.0,0.14508084351886
1,5,33000.0,0.099926027722838
1,5,34000.0,0.073686741596831
1,5,35000.0,0.13851350787349
1,5,36000.0,0.11901187731025
1,5,37000.0,0.12122102682942
1,5,38000.0,0.072577992329857
1,5,39000.0,0.11682276542796
1,5,40000.0,0.11220747111167
1,5,41000.0,0.10518924713645
1,5,42000.0,0.086954997135468
1,5,43000.0,0.0
1,5,44000.0,0.18266595051256
1,5,45000.0,0.15863307827354
1,5,46000.0,0.18036622709642
1,5,47000.0,0.10549923870225
1,5,48000.0,0.0
1,5,49000.0,0.19225033117782
1,5,50000.0,0.22715469217613
1,6,1000.0,1.0
1,6,2000.0,0.0
1,6,3000.0,0.050836895040075
1,6,4000.0,0.072252985636017
1,6,5000.0,0.085457197535562
1,6,6000.0,0.015843016591982
1,6,7000.0,0.063553290544464
1,6,8000.0,0.11445348385167
1,6,9000.0,0.084952869997781
1,6,10000.0,0.04943818542972
1,6,11000.0,0.12387462063218
1,6,12000.0,0.12787348709377
1,6,13000.0,0.0978921825843
1,6,14000.0,0.040261299400221
1,6,15000.0,0.11810603783774
1,6,16000.0,0.11074643569064
1,6,17000.0,0.11885481938464
1,6,18000.0,0.057210026915378
1,6,19000.0,0.090176141063524
1,6,20000.0,0.12507646515215
1,6,21000.0,0.060694515787044
1,6,22000.0,0.1038575953704
1,6,23000.0,0.0
1,6,24000.0,0.032445330508879
1,6,25000.0,0.25176036110111
1,6,26000.0,0.12423480763685
1,6,27000.0,0.20280651305128
1,6,28000.0,0.16135422285839
1,6,29000.0,0.16165505923282
1,6,30000.0,0.186035810045
1,6,31000.0,0.16324847542188
1,6,32000.0,0.2487886037234
1,6,33000.0,0.23022396169376
1,6,34000.0,0.19948822022573
1,6,35000.0,0.22298496937892
1,6,36000.0,0.23302442955219
1,6,37000.0,0.22139299780916
1,6,38000.0,0.0
1,6,39000.0,0.18536713409199
1,6,40000.0,0.25723965198321
1,6,41000.0,0.32642444723419
1,6,42000.0,0.23089391855794
1,6,43000.0,0.25266399932542
1,6,44000.0,0.31448782985067
1,6,45000.0,0.21362057464681
1,6,46000.0,0.27055889734969
1,6,47000.0,0.27352211200327
1,6,48000.0,0.26260195387606
1,6,49000.0,0.23704596055065
1,6,50000.0,0.32270318430333
1,7,1000.0,1.0
1,7,2000.0,0.0
1,7,3000.0,0.10896137166737
1,7,4000.0,0.12434641792164
1,7,5000.0,0.14450679107758
1,7,6000.0,0.01719999021415
1,7,7000.0,0.096713330281724
1,7,8000.0,0.17972588279924
1,7,9000.0,0.14536722266744
1,7,10000.0,0.1622202467844
1,7,11000.0,0.12553516086611
1,7,12000.0,0.17236365469156
1,7,13000.0,0.16578807124245
1,7,14000.0,0.099882247712566
1,7,15000.0,0.19021873326274
1,7,16000.0,0.18200443974275
1,7,17000.0,0.19134843796566
1,7,18000.0,0.17794356619855
1,7,19000.0,0.12699835184453
1,7,20000.0,0.18656634051459
1,7,21000.0,0.17677397079255
1,7,22000.0,0.17410608058953
1,7,23000.0,0.15671852105543
1,7,24000.0,0.054719589635577
1,7,25000.0,0.20052010835258
1,7,26000.0,0.19016767316284
1,7,27000.0,0.18847471173645
1,7,28000.0,0.14179301569765
1,7,29000.0,0.14336311375936
1,7,30000.0,0.16595880345002
1,7,31000.0,0.16746826764396
1,7,32000.0,0.18289001334482
1,7,33000.0,0.062284462513391
1,7,34000.0,0.17398800410905
1,7,35000.0,0.18843057352154
1,7,36000.0,0.10669717537796
1,7,37000.0,0.13304897364429
1,7,38000.0,0.062297227538633
1,7,39000.0,0.16358610444747
1,7,40000.0,0.18284636768571
1,7,41000.0,0.091210008924418
1,7,42000.0,0.099323777872136
1,7,43000.0,0.079734251544389
1,7,44000.0,0.12284812312549
1,7,45000.0,0.039305822075401
1,7,46000.0,0.16780654080383
1,7,47000.0,0.15789424054877
1,7,48000.0,0.017102656899868
1,7,49000.0,0.099941285952361
1,7,50000.0,0.17293329392704
1,8,1000.0,1.0
1,8,2000.0,0.0
1,8,3000.0,0.0067630565372865
1,8,4000.0,0.011077921499058
1,8,5000.0,0.020940469983214
1,8,6000.0,0.013851763260304
1,8,7000.0,0.011077921499165
1,8,8000.0,0.014386759994151
1,8,9000.0,0.016625605021658
1,8,10000.0,0.030803018467585
1,8,11000.0,0.030803018467478
1,8,12000.0,0.030803018467585
1,8,13000.0,0.030803018467585
1,8,14000.0,0.030803018467585
1,8,15000.0,0.030803018467585
1,8,16000.0,0.030803018467585
1,8,17000.0,0.030803018467585
1,8,18000.0,0.030803018467585
1,8,19000.0,0.030803018467585
1,8,20000.0,0.030803018467585
1,8,21000.0,0.030803018466509
1,8,22000.0,0.030803018467585
1,8,23000.0,0.017695598489245
1,8,24000.0,0.017695598489245
1,8,25000.0,0.030803018467585
1,8,26000.0,0.030803018467585
1,8,27000.0,0.024249308478415
1,8,28000.0,0.030803018467585
1,8,29000.0,0.028779335169919
1,8,30000.0,0.0
1,8,31000.0,0.19990100751376
1,8,32000.0,0.21401054986032
1,8,33000.0,0.22039369747928
1,8,34000.0,0.19737171834501
1,8,35000.0,0.13373635934917
1,8,36000.0,0.21558415684474
1,8,37000.0,0.20855195471303
