rep,host,t,rlReward
0,0,5000.0,0.027499491040515
0,0,6000.0,0.010360180509555
0,0,7000.0,0.050418102273847
0,0,8000.0,0.047703101583084
0,0,9000.0,0.0
0,0,10000.0,0.0
0,0,11000.0,0.059503132032897
0,0,12000.0,0.080093411989787
0,0,13000.0,0.092928064828518
0,0,14000.0,0.04061965416997
0,0,15000.0,0.062981424435074
0,0,16000.0,0.38552355564904
0,0,17000.0,0.32732264227644
0,0,18000.0,0.35462777019978
0,0,19000.0,0.37640507891273
0,0,20000.0,0.37146579366822
0,0,21000.0,0.34767029049371
0,0,22000.0,0.3300041375699
0,0,23000.0,0.34384130265925
0,0,24000.0,0.3557721094302
0,0,25000.0,0.07824386374534
0,0,26000.0,0.35176589989196
0,0,27000.0,0.3663250013908
0,0,28000.0,0.36571945745219
0,0,29000.0,0.34292409901841
0,0,30000.0,0.33470461799902
0,0,31000.0,0.3483982123363
0,0,32000.0,0.35429439504488
0,0,33000.0,0.33530989344721
0,0,34000.0,0.36311483906725
0,0,35000.0,0.33790051253193
0,0,36000.0,0.34148175543034
0,0,37000.0,0.026573496060191
0,0,38000.0,0.35531566352041
0,0,39000.0,0.33285343235292
0,0,40000.0,0.33007085906623
0,0,41000.0,0.31821958643604
0,0,42000.0,0.33301800560409
0,0,43000.0,0.32063033115858
0,0,44000.0,0.32753337062714
0,0,45000.0,0.33638007336877
0,0,46000.0,-0.18086714585768
0,0,47000.0,0.30280048248709
0,0,48000.0,0.33797580353717
0,0,49000.0,0.3324552868885
0,0,50000.0,0.308328475655
0,1,5000.0,0.011024526273386
0,1,6000.0,0.057355276814378
0,1,7000.0,0.082545056325217
0,1,8000.0,0.067271773119446
0,1,9000.0,-0.66550626785561
0,1,10000.0,-0.58587451200647
0,1,11000.0,-0.6033355661784
0,1,12000.0,0.088192900986824
0,1,13000.0,0.051590958220312
0,1,14000.0,0.355805561562
0,1,15000.0,0.072094051879651
0,1,16000.0,0.054981112589064
0,1,17000.0,0.3
0,1,18000.0,0.3
0,1,19000.0,0.3874592001674
0,1,20000.0,0.3722341437126
0,1,21000.0,0.3551211986767
0,1,22000.0,0.35936957595128
0,1,23000.0,0.35488159652921
0,1,24000.0,0.35118637443999
0,1,25000.0,0.38632757738835
