rep,host,t,delay_sec
0,0,5000.0,
0,0,6000.0,
0,0,7000.0,0.004569271652
0,0,8000.0,0.004569271652
0,0,9000.0,0.004569271652
0,0,10000.0,
0,0,11000.0,0.007486415002
0,0,12000.0,0.007486415002
0,0,13000.0,0.007486415002
0,0,14000.0,
0,0,15000.0,0.00230030498
0,0,16000.0,0.00230030498
0,0,17000.0,0.00230030498
0,0,18000.0,0.00263938089
0,0,19000.0,0.00263938089
0,0,20000.0,0.00263938089
0,0,21000.0,
0,0,22000.0,0.00267849329
0,0,23000.0,0.00267849329
0,0,24000.0,0.00267849329
0,0,25000.0,
0,0,26000.0,0.002677268476
0,0,27000.0,0.002677268476
0,0,28000.0,0.002677268476
0,0,29000.0,0.002896309295
0,0,30000.0,0.002896309295
0,0,31000.0,0.002896309295
0,0,32000.0,
0,0,33000.0,0.003455172053
0,0,34000.0,0.003455172053
0,0,35000.0,0.003455172053
0,0,36000.0,
0,0,37000.0,0.002873429121
0,0,38000.0,0.002873429121
0,0,39000.0,0.002873429121
0,0,40000.0,0.003375146542
0,0,41000.0,0.003375146542
0,0,42000.0,0.003375146542
0,0,43000.0,
0,0,44000.0,
0,0,45000.0,0.002613279388
0,0,46000.0,0.002613279388
0,0,47000.0,0.002613279388
0,0,48000.0,
0,0,49000.0,0.002453922325
0,0,50000.0,0.002453922325
0,1,5000.0,
0,1,6000.0,0.006867815003
0,1,7000.0,0.006867815003
0,1,8000.0,0.006867815003
0,1,9000.0,
0,1,10000.0,
0,1,11000.0,0.004922697016
0,1,12000.0,0.004922697016
0,1,13000.0,0.004922697016
0,1,14000.0,0.00442721267
0,1,15000.0,0.00442721267
0,1,16000.0,0.00442721267
0,1,17000.0,
0,1,18000.0,0.002857915506
0,1,19000.0,0.002857915506
0,1,20000.0,0.002857915506
0,1,21000.0,
0,1,22000.0,0.003219279456
0,1,23000.0,0.003219279456
0,1,24000.0,0.003219279456
0,1,25000.0,0.003715255064
0,1,26000.0,0.003715255064
0,1,27000.0,0.003715255064
0,1,28000.0,
0,1,29000.0,
0,1,30000.0,0.002677024318
0,1,31000.0,0.002677024318
0,1,32000.0,0.002677024318
0,1,33000.0,0.003223206099
0,1,34000.0,0.003223206099
0,1,35000.0,0.003223206099
0,1,36000.0,
0,1,37000.0,0.003095383375
0,1,38000.0,0.003095383375
0,1,39000.0,0.003095383375
0,1,40000.0,
0,1,41000.0,
0,1,42000.0,0.002694793569
0,1,43000.0,0.002694793569
0,1,44000.0,0.002694793569
0,1,45000.0,
0,1,46000.0,
0,1,47000.0,0.00498924106
0,1,48000.0,0.00498924106
0,1,49000.0,0.00498924106
0,1,50000.0,0.003034100768
0,2,5000.0,0.021351663201
0,2,6000.0,
0,2,7000.0,
0,2,8000.0,0.012203329137
0,2,9000.0,0.012203329137
0,2,10000.0,0.012203329137
0,2,11000.0,0.013387320942
0,2,12000.0,0.013387320942
