run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.transmitter.interferenceRange,400m,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.typename,UnitDiskRadio,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.typename,BonnMotionMobility,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.traceFile,"""bonnmotion.movements""",,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.is3D,false,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.nodeId,-1,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].hasStatus,true,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].**.bitrate,1Mbps,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].forwarding,true,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-3-20251226-14:33:20-84776,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-3-20251226-14:33:20-84776,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-3-20251226-14:33:20-84776,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-3-20251226-14:33:20-84776,config,,,*.configurator.addDefaultRoutes,false,,
General-3-20251226-14:33:20-84776,config,,,*.configurator.addStaticRoutes,false,,
General-3-20251226-14:33:20-84776,config,,,*.configurator.optimizeRoutes,false,,
General-3-20251226-14:33:20-84776,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-3-20251226-14:33:20-84776,config,,,*.linkVisualizer.*.displayLinks,false,,
General-4-20251226-14:33:20-84775,runattr,,,configname,General,,
General-4-20251226-14:33:20-84775,runattr,,,datetime,20251226-14:33:20,,
General-4-20251226-14:33:20-84775,runattr,,,datetimef,20251226-143320,,
General-4-20251226-14:33:20-84775,runattr,,,experiment,General,,
General-4-20251226-14:33:20-84775,runattr,,,inifile,omnetpp.ini,,
General-4-20251226-14:33:20-84775,runattr,,,iterationvars,,,
General-4-20251226-14:33:20-84775,runattr,,,iterationvarsd,,,
General-4-20251226-14:33:20-84775,runattr,,,iterationvarsf,,,
General-4-20251226-14:33:20-84775,runattr,,,measurement,,,
General-4-20251226-14:33:20-84775,runattr,,,network,src.AdhocNetwork1,,
General-4-20251226-14:33:20-84775,runattr,,,processid,84775,,
General-4-20251226-14:33:20-84775,runattr,,,repetition,4,,
General-4-20251226-14:33:20-84775,runattr,,,replication,#4,,
General-4-20251226-14:33:20-84775,runattr,,,resultdir,results,,
General-4-20251226-14:33:20-84775,runattr,,,runnumber,4,,
General-4-20251226-14:33:20-84775,runattr,,,seedset,4,,
General-4-20251226-14:33:20-84775,config,,,image-path,../../../inet4.5/images,,
General-4-20251226-14:33:20-84775,config,,,repeat,5,,
General-4-20251226-14:33:20-84775,config,,,network,src.AdhocNetwork1,,
General-4-20251226-14:33:20-84775,config,,,sim-time-limit,50s,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].ipv4.arp.typename,GlobalArp,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].numApps,3,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].typename,src.cluster.ClusterApp,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].localPort,4000,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].destPort,4000,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].helloInterval,1s,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].cfInterval,3s,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].hldTimeThreshold,1s,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].maxTrials,3,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].requestTimeout,1s,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[0].maxClusterSize,10,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].typename,src.tcp.RecordingTcpClientApp,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].delaySamplePeriod,1s,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].delayStaleWindow,3s,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].connectPort,1000,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].tOpen,"uniform(1s, 2s)",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].tSend,"uniform(1s, 2s)",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].thinkTime,"uniform(0s, 1s)",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].idleInterval,"uniform(3s, 5s)",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].sendBytes,200B,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].sendInterval,"uniform(1s, 2s)",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[1].connectAddress,"""host["" + string((index + intuniform(1,24)) % 25) + ""]""",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[2].typename,TcpEchoApp,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].app[2].localPort,1000,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].typename,RouterWithMetrics,,
General-4-20251226-14:33:20-84775,config,,,**.metrics.samplePeriod,0.5s,,
General-4-20251226-14:33:20-84775,config,,,**.metrics.recordPerUtility,true,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].typename,WirelessInterface,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.transmitter.communicationRange,350m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.receiver.ignoreInterference,false,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.transmitter.interferenceRange,400m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.typename,UnitDiskRadio,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].mac.typename,CsmaCaMac,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].mac.ackTimeout,300us,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].mac.useAck,true,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].mac.fullDuplex,false,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].mac.headerLength,23B,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.typename,BonnMotionMobility,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.traceFile,"""bonnmotion.movements""",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.is3D,false,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.nodeId,-1,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].queue.typename,DropTailQueue,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].queue.packetCapacity,10,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].hasStatus,true,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.typename,StateBasedEpEnergyConsumer,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,
