rep,t,mean_rlReward,n_hosts_used
0,5000.0,0.03616031233829814,24
0,6000.0,0.052158715619912956,24
0,7000.0,-0.03220668951188335,24
0,8000.0,0.022381597498181124,24
0,9000.0,0.05522827107246462,24
0,10000.0,-0.010197277964240416,24
0,11000.0,0.015577475109196543,24
0,12000.0,0.07550895163718813,24
0,13000.0,0.17454634780028153,24
0,14000.0,0.0828221541853378,24
0,15000.0,0.0941306178897837,24
0,16000.0,0.11723563411470563,24
0,17000.0,0.07764891323648812,24
0,18000.0,0.15242143097192618,24
0,19000.0,0.12933551745554908,24
0,20000.0,0.18026905811797211,24
0,21000.0,0.1781294889957111,24
0,22000.0,0.14661247462192323,24
0,23000.0,0.21077394618565667,24
0,24000.0,0.18247064627700968,24
0,25000.0,0.18871014380618487,24
0,26000.0,0.21822538806111794,24
0,27000.0,0.16974953138794077,24
0,28000.0,0.2300167561900551,24
0,29000.0,0.1878043959511966,24
0,30000.0,0.17659384851609672,24
0,31000.0,0.222911770999763,24
0,32000.0,0.19868733174543482,24
0,33000.0,0.06345028459874992,24
0,34000.0,-0.004237430415478041,24
0,35000.0,0.029285361140148954,24
0,36000.0,0.04405745823389954,24
0,37000.0,-0.0075663337031394926,24
0,38000.0,-0.012884856161355122,24
0,39000.0,-0.02121551200881459,24
0,40000.0,0.021092008342713964,24
0,41000.0,0.0005529527884218371,24
0,42000.0,0.10451265814523908,24
0,43000.0,0.13166229911009078,24
0,44000.0,0.047562127332420996,24
0,45000.0,-0.03728321625426854,24
0,46000.0,-0.04692556117855209,24
0,47000.0,-0.06655284204167021,24
0,48000.0,-0.025376029421220577,24
0,49000.0,-0.06821640559546166,24
0,50000.0,-0.13999502911961667,24
1,5000.0,0.0058619047539044886,24
1,6000.0,-0.03551505715968929,24
1,7000.0,-0.044312383787287385,24
1,8000.0,0.024704597589450372,24
1,9000.0,-0.02046961794092021,24
1,10000.0,-0.026043669867972744,24
1,11000.0,-0.03655619794936911,24
1,12000.0,0.026704010899597796,24
1,13000.0,0.10280400744238395,24
1,14000.0,0.09379428923572618,24
1,15000.0,0.08306413358421304,24
1,16000.0,0.13335260635860996,24
1,17000.0,0.1514009915851913,24
1,18000.0,0.1445588666040828,24
1,19000.0,0.18773265949782547,24
1,20000.0,0.18226162922703262,24
1,21000.0,0.1850217199810882,24
1,22000.0,0.17883010098473284,24
1,23000.0,0.18711758220933086,24
