t,mean,sd_across_runs,n_runs_used,ci95_low,ci95_high
5000.0,-0.06168439036194351,0.07373007391779224,5,-0.15323236873056867,0.029863588006681638
6000.0,-0.15558921561291253,0.09718721353832611,5,-0.27626307974919373,-0.0349153514766313
7000.0,-0.21304133232217878,0.1231003152703735,5,-0.36589056196093495,-0.06019210268342265
8000.0,-0.2279655786892107,0.15281007766126525,5,-0.41770435068392536,-0.03822680669449602
9000.0,-0.2112799996114043,0.14429468225887618,5,-0.3904455117045026,-0.032114487518306034
10000.0,-0.2285219384666081,0.1412612016239126,5,-0.4039208868660238,-0.0531229900671924
11000.0,-0.24457402514969706,0.13651602084581468,5,-0.41408105341198004,-0.07506699688741408
12000.0,0.09772326719717778,0.01475064138217141,5,0.07940792684252089,0.11603860755183466
13000.0,0.11864640779480533,0.02542873063596485,5,0.0870724684441066,0.15022034714550406
14000.0,0.09877551008514926,0.06498878158279253,5,0.018081279706667786,0.17946974046363073
15000.0,0.10811245921050938,0.08367465261423636,5,0.004216655497205429,0.21200826292381333
16000.0,0.1039908796770288,0.12137012480534241,5,-0.046710034751262786,0.2546917941053204
17000.0,0.060443924151443326,0.12064169971229934,5,-0.08935253106342843,0.21024037936631507
18000.0,0.0920416271964059,0.1273769499447834,5,-0.06611774575103488,0.2502010001438467
19000.0,0.0882619074214563,0.14265844645007011,5,-0.08887194957527565,0.26539576441818824
20000.0,0.08015450707877896,0.14036495408279118,5,-0.09413160301534763,0.25444061717290556
21000.0,0.0752139129538674,0.13677450292198862,5,-0.09461406319658172,0.2450418891043165
22000.0,0.16530450735394145,0.03143944665004014,5,0.1262672783251386,0.2043417363827443
23000.0,0.20113438101798525,0.04941833324367174,5,0.1397734157780817,0.26249534625788884
24000.0,0.2138033042583783,0.034970334805846666,5,0.17038189852482638,0.2572247099919302
25000.0,0.21165545118830917,0.0366582292608835,5,0.16613824767717025,0.25717265469944806
26000.0,0.2153820815753133,0.03481528660642249,5,0.17215319360897272,0.2586109695416539
27000.0,0.18130862901387704,0.028880855281383778,5,0.1454483107736497,0.21716894725410438
28000.0,0.23446605371851975,0.020809332208230752,5,0.20862785508889753,0.260304252348142
29000.0,0.2368531458283519,0.021450312191637275,5,0.21021906542976457,0.26348722622693926
30000.0,0.2302175893174323,0.03617564004570246,5,0.1852995994607051,0.2751355791741595
31000.0,0.23890065178412584,0.029807464122985322,5,0.20188979670486457,0.2759115068633871
32000.0,0.1956471354004404,0.029460644827961444,5,0.1590669133536927,0.23222735744718812
33000.0,0.2433965266049119,0.016532284248504624,5,0.22286898444547248,0.2639240687643513
34000.0,0.24530086341881008,0.019934180909047798,5,0.2205493086503646,0.27005241818725556
35000.0,0.24264573411917026,0.026521626641184234,5,0.2097147851450099,0.2755766830933306
36000.0,0.24319282275656243,0.032624135985473285,5,0.2026846076308963,0.28370103788222856
37000.0,0.18528488694367262,0.025759923691034966,5,0.15329971710003823,0.21727005678730701
38000.0,0.2341251137436718,0.031813166291719756,5,0.19462385049037373,0.27362637699696984
39000.0,0.22764211641919743,0.037159641962418714,5,0.18150232680832015,0.2737819060300747
40000.0,0.2327783025648409,0.02593872394513749,5,0.2005711228828177,0.2649854822468641
41000.0,0.1828094315514981,0.0397865741798271,5,0.13340787478054322,0.23221098832245296
42000.0,0.19987681908753838,0.04670306026756212,5,0.14188731054736572,0.257866327627711
43000.0,0.23416861083401513,0.04745027089287574,5,0.17525131776131525,0.293085903906715
44000.0,0.23650461128175096,0.043320743393594076,5,0.18271480383450153,0.2902944187290004
45000.0,0.20851101768849997,0.07556285828528596,5,0.1146873369542872,0.30233469842271277
46000.0,0.205046179914618,0.08131699657376905,5,0.10407779282690993,0.30601456700232604
47000.0,0.1566418351505361,0.08196300256497213,5,0.05487132568092723,0.25841234462014495
48000.0,0.20513411985539703,0.07797448689894261,5,0.10831600669456874,0.3019522330162253
49000.0,0.22169618494095117,0.0841687995040181,5,0.11718681682478087,0.32620555305712146
50000.0,0.2124126285146596,0.06374746976410232,5,0.13325969033199062,0.2915655666973286
