rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.2796601178462727,11
0,6000.0,0.17201402121844442,18
0,7000.0,0.14309708721995454,22
0,8000.0,0.007824216066733333,15
0,9000.0,0.0088842095404,10
0,10000.0,0.004958131382727273,11
0,11000.0,0.00506391630675,16
0,12000.0,0.00600258932317647,17
0,13000.0,0.005898843281631579,19
0,14000.0,0.006524802447333333,18
0,15000.0,0.0060970554015625,16
0,16000.0,0.007360935014428571,14
0,17000.0,0.008231130017133334,15
0,18000.0,0.008442209680315789,19
0,19000.0,0.00865586476082353,17
0,20000.0,0.0078390666574,15
0,21000.0,0.00640692818076923,13
0,22000.0,0.006700138920875,16
0,23000.0,0.006165946375454545,11
0,24000.0,0.00677533847875,12
0,25000.0,0.006375510367214286,14
0,26000.0,0.0061354846989,20
0,27000.0,0.006076583493235294,17
0,28000.0,0.0056069387344285715,14
0,29000.0,0.005866305205363636,11
0,30000.0,0.005821218770333333,15
0,31000.0,0.0064159967436875,16
0,32000.0,0.006258359511055555,18
0,33000.0,0.0065054259065625,16
0,34000.0,0.0060978849155,18
0,35000.0,0.0062020792377777785,18
0,36000.0,0.006423732814105264,19
0,37000.0,0.005802690404294118,17
0,38000.0,0.005591220999842105,19
0,39000.0,0.005889291236470588,17
0,40000.0,0.006819344995555556,18
0,41000.0,0.006675349392133334,15
0,42000.0,0.006166316955833333,18
0,43000.0,0.007540595477466666,15
0,44000.0,0.008773256491117647,17
0,45000.0,0.03233888793366667,15
0,46000.0,0.026423987455,18
0,47000.0,0.03038245474186667,15
0,48000.0,0.0073053194182142855,14
0,49000.0,0.008808898233083333,12
0,50000.0,0.010120443718823528,17
1,5000.0,0.03800433184909091,11
1,6000.0,0.22932006263413335,15
1,7000.0,0.16710260764366666,21
1,8000.0,0.5593663380748823,17
1,9000.0,0.40921236624906665,15
1,10000.0,0.3825315289695625,16
1,11000.0,0.007139451932411765,17
1,12000.0,0.007300434009647059,17
1,13000.0,0.008310436072785714,14
1,14000.0,0.010828464456388888,18
1,15000.0,0.010843259135352942,17
1,16000.0,0.009657714989588236,17
1,17000.0,0.00703515007675,12
