t,mean,sd_across_runs,n_runs_used,ci95_low,ci95_high
5000.0,0.06430126475521103,0.09498294536169678,5,-0.0536356389437633,0.18223816845418536
6000.0,-0.03949284872969554,0.10034591707870939,5,-0.16408876133306946,0.08510306387367839
7000.0,-0.11196832181747088,0.10649454127282094,5,-0.24419875972115776,0.020262116086216003
8000.0,-0.13660735950899777,0.08056549632377157,5,-0.23664263579164282,-0.03657208322635272
9000.0,-0.15846934875576477,0.0706684337044389,5,-0.24621579869601617,-0.07072289881551334
10000.0,-0.14520574235857434,0.08692992336036914,5,-0.2531434985617573,-0.03726798615539138
11000.0,-0.1695950546930866,0.06885573590816753,5,-0.25509074304008456,-0.08409936634608867
12000.0,0.15946356829440989,0.02509765006895704,5,0.12830071976426966,0.19062641682455012
13000.0,0.15595870135794604,0.01957737649410802,5,0.13165017778593144,0.18026722492996064
14000.0,0.13736968578817854,0.02875017897113399,5,0.10167162361780646,0.17306774795855062
15000.0,0.14138274120577538,0.050405372271033054,5,0.0787962051407752,0.20396927727077555
16000.0,0.16312904357452218,0.04084991587322045,5,0.11240717370509178,0.21385091344395257
17000.0,0.16581394384071646,0.062029358479523664,5,0.0887943225850164,0.24283356509641651
18000.0,0.15635416276667857,0.05277982994086084,5,0.09081934809779443,0.2218889774355627
19000.0,0.1756406568389352,0.030713542929331324,5,0.13750475632629866,0.21377655735157175
20000.0,0.1686840694656058,0.04280363133094464,5,0.11553634144958508,0.2218317974816265
21000.0,0.16297205322047062,0.04360858662448374,5,0.10882484119629884,0.2171192652446424
22000.0,0.19028985155169828,0.06921975289908752,5,0.10434217641234052,0.27623752669105606
23000.0,0.17666904064237343,0.05780927050536765,5,0.10488935069343555,0.2484487305913113
24000.0,0.13144365794698196,0.1198758725045053,5,-0.017401897195127053,0.28028921308909094
25000.0,0.14589201154232684,0.0825851008455489,5,0.04334906503438132,0.24843495805027235
26000.0,0.1179060843135233,0.1053090013526839,5,-0.012852311352896037,0.24866447997994262
27000.0,0.04944529971716683,0.16107709908034468,5,-0.15055833514599817,0.24944893458033182
28000.0,0.0560938321428569,0.1495067959371415,5,-0.12954337385908885,0.24173103814480265
29000.0,0.06431792041126116,0.1426058797454784,5,-0.11275066640087503,0.24138650722339736
30000.0,0.06978528320037532,0.1624664815423385,5,-0.13194349784558312,0.2715140642463338
31000.0,0.048693679573086915,0.1642622818880061,5,-0.15526488211004885,0.2526522412562227
32000.0,0.238558227494626,0.028426877351626894,5,0.20326159730575685,0.27385485768349516
33000.0,0.24276435236738808,0.04235883907020552,5,0.19016890688820678,0.2953597978465694
34000.0,0.22608601254160426,0.042980142405035685,5,0.17271911707960041,0.2794529080036081
35000.0,0.2074905771932955,0.03130677531311937,5,0.16861808138714074,0.24636307299945026
36000.0,0.20162216167168728,0.03301625826300786,5,0.1606270624311128,0.24261726091226177
37000.0,0.2056797049487323,0.015795090488654052,5,0.18606750974059982,0.2252919001568648
38000.0,0.20202631108279526,0.02610870812264592,5,0.16960806816729557,0.23444455399829495
39000.0,0.2060248887386142,0.023432154659349398,5,0.1769300258977574,0.235119751579471
40000.0,0.1936645316085595,0.03606095963820002,5,0.14888893628512742,0.2384401269319916
41000.0,0.19648081236493628,0.033052415028616444,5,0.15544081857021413,0.23752080615965843
42000.0,0.26298147463138666,0.040228868100229194,5,0.21303073742284412,0.3129322118399292
43000.0,0.24940483900432345,0.025796820828378,5,0.21737385531361342,0.2814358226950335
44000.0,0.26324829157950663,0.031451436311130974,5,0.2241961754201766,0.30230040773883665
45000.0,0.24634341722815573,0.012727386922910955,5,0.23054027909476776,0.2621465553615437
46000.0,0.24762719370254774,0.0138681295405571,5,0.23040763652961185,0.26484675087548365
47000.0,0.2402906214492798,0.013401050374992228,5,0.22365101966053685,0.2569302232380227
48000.0,0.25014033639879074,0.04037034670357123,5,0.20001393030196224,0.30026674249561924
49000.0,0.2076202359722143,0.07244469088999535,5,0.1176682714331067,0.2975722005113219
50000.0,0.18738080898938986,0.0956826231224461,5,0.06857514060454926,0.30618647737423044
