rep,t,mean_delay_sec,n_hosts_used
0,5000.0,0.280638646117,11
0,6000.0,0.16658455465184213,19
0,7000.0,0.14495352351677274,22
0,8000.0,0.007738410019266667,15
0,9000.0,0.0053177660314999995,12
0,10000.0,0.007658871725578948,19
0,11000.0,0.0079828449638,20
0,12000.0,0.007978874392105264,19
0,13000.0,0.005232342445875,16
0,14000.0,0.005103307661571428,21
0,15000.0,0.0062927071973,20
0,16000.0,0.0060704240948333335,18
0,17000.0,0.006190505576916667,12
0,18000.0,0.005722591407842105,19
0,19000.0,0.006337016199058823,17
0,20000.0,0.1499149312972857,21
0,21000.0,0.19348853417875,16
0,22000.0,0.17268657141166666,18
0,23000.0,0.005988620474277778,18
0,24000.0,0.006279328409388889,18
0,25000.0,0.005801406169105263,19
0,26000.0,0.005956072106315789,19
0,27000.0,0.006198920971941176,17
0,28000.0,0.0053835031781764705,17
0,29000.0,0.007301356462764706,17
0,30000.0,0.006655028810545455,22
0,31000.0,0.007249034239421052,19
0,32000.0,0.0042825128429375,16
0,33000.0,0.0056093327780666665,15
0,34000.0,0.005661581684,18
0,35000.0,0.0061606102463,20
0,36000.0,0.005119293190111111,18
0,37000.0,0.0055839278994999995,16
0,38000.0,0.004992632759571429,14
0,39000.0,0.008448316955105263,19
0,40000.0,0.008467386134714285,21
0,41000.0,0.008778270489842104,19
0,42000.0,0.006036245283,17
0,43000.0,0.004946530700941177,17
0,44000.0,0.004679143697999999,19
0,45000.0,0.0043709177736875,16
0,46000.0,0.007932473285933333,15
0,47000.0,0.007593372199777777,18
0,48000.0,0.00733730842261111,18
0,49000.0,0.004750830223764706,17
0,50000.0,0.0059796992723125005,16
1,5000.0,0.01075614589176923,13
1,6000.0,0.0090110863825,20
1,7000.0,0.00896183920847619,21
1,8000.0,0.20572913125493333,15
1,9000.0,0.23645945103153845,13
1,10000.0,0.1549030091402,20
1,11000.0,0.5073413098449444,18
1,12000.0,0.5697272325639375,16
1,13000.0,0.5367022998586471,17
1,14000.0,0.004297145560470588,17
1,15000.0,0.004716357786799999,20
1,16000.0,0.1919177767575625,16
1,17000.0,0.1843734123895294,17
1,18000.0,0.1655146791799474,19
1,19000.0,0.0081264307796,20
1,20000.0,0.005645844239,17
1,21000.0,0.0059994132920625,16
1,22000.0,0.005841310510047619,21
1,23000.0,0.005471306094571428,21
1,24000.0,0.0054728980045,20
1,25000.0,0.005287481450076923,13
1,26000.0,0.007302994796052631,19
1,27000.0,0.007019989295263158,19
1,28000.0,0.0068738494882,20
1,29000.0,0.005480815756117648,17
1,30000.0,0.004919427394736842,19
1,31000.0,0.004790853709333334,18
1,32000.0,0.0046261385309375,16
1,33000.0,0.005080142880769231,13
1,34000.0,0.005788414351,15
1,35000.0,0.005745983665315789,19
1,36000.0,0.006210747417111111,18
1,37000.0,0.006998054234941176,17
1,38000.0,0.006931860863312499,16
1,39000.0,0.006141681543352941,17
1,40000.0,0.0053720019218,20
1,41000.0,0.006632279917611111,18
1,42000.0,0.0069433089199375,16
1,43000.0,0.0059881514034285715,14
1,44000.0,0.0044373159635,14
1,45000.0,0.005933266595,19
1,46000.0,0.00628969774768421,19
1,47000.0,0.006341769836176471,17
1,48000.0,0.004763813261714286,14
1,49000.0,0.0060520254903125,16
1,50000.0,0.005648781531722222,18
2,5000.0,0.4500980703855714,14
2,6000.0,0.31663251740060006,20
2,7000.0,0.27638614732456523,23
2,8000.0,0.0061220811832857144,14
2,9000.0,0.0060831839185,12
2,10000.0,0.0064981210032941175,17
2,11000.0,0.006872116357764706,17
2,12000.0,0.007596568863166667,18
2,13000.0,0.006673409630210527,19
2,14000.0,0.006122452129555556,18
2,15000.0,0.00650110713815,20
2,16000.0,0.0070308545903125,16
2,17000.0,0.006656607504588235,17
2,18000.0,0.007862279726533333,15
2,19000.0,0.007330714196705883,17
2,20000.0,0.006980655757,19
2,21000.0,0.005577456342904762,21
2,22000.0,0.0057906418894705875,17
2,23000.0,0.006715512328950001,20
2,24000.0,0.006335763364166667,18
2,25000.0,0.005760332803,20
2,26000.0,0.004845002958866667,15
2,27000.0,0.004257370320846153,13
2,28000.0,0.004609103687294118,17
2,29000.0,0.004974233405555555,18
2,30000.0,0.0058783098540526315,19
2,31000.0,0.00590553274575,16
2,32000.0,0.008667082817,18
2,33000.0,0.008180214723764706,17
2,34000.0,0.007919506598619048,21
2,35000.0,0.005553419675777778,18
2,36000.0,0.00538283748685,20
2,37000.0,0.0050295636188125,16
2,38000.0,0.004952353324555556,18
2,39000.0,0.0050171358379473684,19
2,40000.0,0.005414865582411765,17
2,41000.0,0.006047854073555556,18
2,42000.0,0.005978133965352941,17
2,43000.0,0.006106222081238096,21
2,44000.0,0.005343326317235294,17
2,45000.0,0.00930412141688889,18
2,46000.0,0.010334447347,13
2,47000.0,0.008731282652526316,19
2,48000.0,0.00584763164105,20
2,49000.0,0.006146392180045454,22
2,50000.0,0.006644637662466666,15
3,5000.0,0.3117686283119,10
3,6000.0,0.18212861828466667,18
3,7000.0,0.15769461811657143,21
3,8000.0,0.22894144111535716,14
3,9000.0,0.40254653077081254,16
3,10000.0,0.32258668223930004,20
3,11000.0,0.17275507937350001,20
3,12000.0,0.005851801308916667,12
3,13000.0,0.005052154191416667,12
3,14000.0,0.007095653109578948,19
3,15000.0,0.006933762009818181,22
3,16000.0,0.007477846298941176,17
3,17000.0,0.00556272942676923,13
3,18000.0,0.008616546061105262,19
3,19000.0,0.010250149388333333,21
3,20000.0,0.010236860143950002,20
