rep,t,mean_rlReward,n_hosts_used
0,5000.0,0.030973465590049914,24
0,6000.0,-0.086175574479387,24
0,7000.0,-0.09959409588399004,24
0,8000.0,-0.1616971647008454,24
0,9000.0,-0.2847407621289221,24
0,10000.0,-0.28384920484429127,24
0,11000.0,-0.386428945688258,24
0,12000.0,0.1111740095577658,24
0,13000.0,0.06855240141315404,24
0,14000.0,0.03350281086686401,24
0,15000.0,-0.043823022082419616,24
0,16000.0,-0.08205099281481264,24
0,17000.0,-0.08734680052819233,24
0,18000.0,-0.08763067146571984,24
0,19000.0,-0.09906282127117554,24
0,20000.0,-0.08307035191586554,24
0,21000.0,-0.017189507739184172,24
0,22000.0,0.2392710493181903,24
0,23000.0,0.22256955478777854,24
0,24000.0,0.24726869802927595,24
0,25000.0,0.21026242112404683,24
0,26000.0,0.2395727692981153,24
0,27000.0,0.21404124397334703,24
0,28000.0,0.23082342419091909,24
0,29000.0,0.221119286190293,24
0,30000.0,0.19584472943604095,24
0,31000.0,0.23764753315533707,24
0,32000.0,0.26602412283186877,24
0,33000.0,0.2861960339789176,24
0,34000.0,0.24175185493040774,24
0,35000.0,0.3016708486306744,24
0,36000.0,0.23732525122682013,24
0,37000.0,0.21976584159274595,24
0,38000.0,0.24445627448088866,24
0,39000.0,0.22426396944452556,24
0,40000.0,0.23369845642007628,24
0,41000.0,0.253609410239839,24
0,42000.0,0.26385347760215333,24
0,43000.0,0.2670725223978558,24
0,44000.0,0.23834783182516248,24
0,45000.0,0.28813511241364875,24
0,46000.0,0.26423001461529017,24
0,47000.0,0.27616322757227857,24
0,48000.0,0.23711230944363995,24
0,49000.0,0.2367799761299676,24
0,50000.0,0.26969132909013965,24
1,5000.0,-0.0878254111289787,24
1,6000.0,-0.18448724116391757,24
1,7000.0,-0.26512762262513,24
1,8000.0,-0.29363107469252087,24
1,9000.0,-0.3065378980598217,24
1,10000.0,-0.29078420105301783,24
1,11000.0,-0.36210583372587474,24
1,12000.0,0.20551435214821143,24
1,13000.0,0.1642274997966055,24
1,14000.0,0.2127074234393942,24
1,15000.0,0.21441418905253898,24
1,16000.0,0.21637244589172064,24
1,17000.0,0.22923736711402987,24
1,18000.0,0.20381548366062788,24
1,19000.0,0.22667803418489577,24
1,20000.0,0.22313174033652625,24
1,21000.0,0.2164622455978882,24
1,22000.0,0.24647119809225107,24
1,23000.0,0.2687185936339342,24
1,24000.0,0.26680846561646293,24
1,25000.0,0.2538070996958047,24
1,26000.0,0.24838169100921212,24
1,27000.0,0.25694754417832083,24
1,28000.0,0.28229966724374206,24
1,29000.0,0.2552993927921075,24
1,30000.0,0.211086427471013,24
1,31000.0,0.2493234923670127,24
1,32000.0,0.23787798839631358,24
1,33000.0,0.23297096341980092,24
1,34000.0,0.2439912344688575,24
1,35000.0,0.2564384965254934,24
1,36000.0,0.23376855283175915,24
1,37000.0,0.22256097016320042,24
1,38000.0,0.25053042654658425,24
1,39000.0,0.1924329589811916,24
1,40000.0,0.22888045323510794,24
